====== pysrim run =======
        SRIM-2013.00
========================================
      Ion and Recoil IONIZATION     
 See SRIM Outputs\TDATA.txt for details   
========================================
--------------------------------------------------------------------
    Recoil/Damage Calculations made with Kinchin-Pease Estimates    
--------------------------------------------------------------------
 See file :  SRIM Outputs\TDATA.txt   for calculation data
 Ion    =  H   Energy = 1000 keV
============= TARGET MATERIAL ======================================
Layer 1 : None
Layer Width = 12013.E+01 A ;
  Layer # 1- Density = 5.711E22 atoms/cm3 = 4.54 g/cm3
  Layer # 1- Ti = 100  Atomic Percent = 100  Mass Percent
====================================================================
 Total Ions calculated =1000000.00
===============================================================
  Ionization Energy Units are  >>>>  eV /(Angstrom-Ion)  <<<<  
===============================================================

  TARGET       IONIZ.       IONIZ.  
  DEPTH         by           by     
  (Ang)        IONS         RECOILS 
-----------  -----------  -----------
120133.E-02  6359.90E-03  5563.57E-08
240265.E-02  6365.59E-03  1680.48E-07
360397.E-02  6376.09E-03  3381.94E-07
480529.E-02  6392.38E-03  4986.43E-07
600661.E-02  6415.59E-03  7495.73E-07
720793.E-02  6447.04E-03  8761.79E-07
840925.E-02  6483.49E-03  7498.01E-07
961057.E-02  6506.01E-03  5235.91E-07
108119.E-01  6528.54E-03  5744.59E-07
120132.E-01  6553.71E-03  6561.95E-07
132145.E-01  6584.09E-03  6245.39E-07
144159.E-01  6613.22E-03  7655.74E-07
156172.E-01  6646.86E-03  8160.08E-07
168185.E-01  6680.17E-03  7724.44E-07
180198.E-01  6713.80E-03  7590.72E-07
192211.E-01  6750.79E-03  8755.34E-07
204225.E-01  6785.64E-03  8556.60E-07
216238.E-01  6821.77E-03  7711.58E-07
228251.E-01  6859.72E-03  8571.84E-07
240264.E-01  6896.84E-03  8876.97E-07
252277.E-01  6936.89E-03  8128.22E-07
264291.E-01  6975.92E-03  8155.70E-07
276304.E-01  7016.71E-03  8214.11E-07
288317.E-01  7058.41E-03  7646.89E-07
300330.E-01  7101.87E-03  8706.60E-07
312343.E-01  7147.19E-03  8675.90E-07
324357.E-01  7190.05E-03  8312.36E-07
336370.E-01  7235.72E-03  8236.10E-07
348383.E-01  7279.53E-03  8521.01E-07
360396.E-01  7326.91E-03  8931.03E-07
372409.E-01  7376.53E-03  9185.67E-07
384423.E-01  7426.77E-03  8947.57E-07
396436.E-01  7475.82E-03  9791.46E-07
408449.E-01  7528.34E-03  1018.31E-06
420462.E-01  7583.48E-03  9308.28E-07
432475.E-01  7638.92E-03  9607.56E-07
444489.E-01  7696.09E-03  9586.29E-07
456502.E-01  7755.99E-03  9777.27E-07
468515.E-01  7816.39E-03  1064.01E-06
480528.E-01  7879.50E-03  1058.26E-06
492541.E-01  7945.11E-03  1012.07E-06
504555.E-01  8012.27E-03  1027.65E-06
516568.E-01  8081.82E-03  1002.19E-06
528581.E-01  8151.11E-03  1074.77E-06
540594.E-01  8227.13E-03  1029.39E-06
552607.E-01  8301.36E-03  1063.44E-06
564621.E-01  8379.29E-03  1096.31E-06
576634.E-01  8461.89E-03  1074.96E-06
588647.E-01  8545.31E-03  1124.29E-06
600660.E-01  8635.41E-03  1141.59E-06
612673.E-01  8726.90E-03  1219.03E-06
624687.E-01  8821.82E-03  1094.43E-06
636700.E-01  8919.32E-03  1243.30E-06
648713.E-01  9024.43E-03  1182.02E-06
660726.E-01  9133.93E-03  1276.55E-06
672739.E-01  9247.15E-03  1275.19E-06
684753.E-01  9366.55E-03  1222.65E-06
696766.E-01  9489.07E-03  1316.80E-06
708779.E-01  9618.07E-03  1336.47E-06
720792.E-01  9755.82E-03  1395.20E-06
732805.E-01  9901.09E-03  1371.32E-06
744819.E-01  1005.34E-02  1425.97E-06
756832.E-01  1021.40E-02  1423.92E-06
768845.E-01  1038.48E-02  1478.68E-06
780858.E-01  1056.70E-02  1456.29E-06
792871.E-01  1076.12E-02  1596.79E-06
804885.E-01  1097.20E-02  1675.24E-06
816898.E-01  1119.02E-02  1693.39E-06
828911.E-01  1142.91E-02  1685.25E-06
840924.E-01  1168.07E-02  1823.08E-06
852937.E-01  1195.81E-02  1861.81E-06
864951.E-01  1225.65E-02  1883.82E-06
876964.E-01  1257.82E-02  2027.81E-06
888977.E-01  1292.19E-02  2110.82E-06
900990.E-01  1330.07E-02  2216.76E-06
913003.E-01  1371.58E-02  2333.37E-06
925017.E-01  1416.13E-02  2421.51E-06
937030.E-01  1464.90E-02  2606.65E-06
949043.E-01  1516.89E-02  2897.38E-06
961056.E-01  1570.70E-02  3152.38E-06
973069.E-01  1623.62E-02  3493.73E-06
985083.E-01  1671.34E-02  3971.56E-06
997096.E-01  1703.61E-02  4768.84E-06
100911.E+00  1702.58E-02  5917.67E-06
102112.E+00  1646.07E-02  7583.68E-06
103314.E+00  1506.55E-02  9444.78E-06
104515.E+00  1272.98E-02  1096.86E-05
105716.E+00  9655.56E-03  1107.53E-05
106917.E+00  6404.64E-03  9471.36E-06
108119.E+00  3623.01E-03  6575.85E-06
109320.E+00  1719.97E-03  3739.51E-06
110521.E+00  6702.20E-04  1709.05E-06
111723.E+00  2086.63E-04  6125.38E-07
112924.E+00  5055.97E-05  1668.00E-07
114125.E+00  9688.94E-06  3523.85E-08
115327.E+00  1437.61E-06  5642.22E-09
116528.E+00  1305.81E-07  6879.34E-10
117729.E+00  1793.34E-09  2839.01E-12
118931.E+00  0000.00E+00  0000.00E+00
120132.E+00  0000.00E+00  0000.00E+00
