====== pysrim run =======
        SRIM-2013.00
=====================================
       LATERAL SPREAD OF IONS        
 See SRIM Outputs\TDATA.txt for calc. details   
Ì===================================Ê===================================
  NOTE : The Projected LATERAL Spread is based on a projection on a     
  plane- just the way the XY or XZ displays look on the screen.  The    
  Lateral Projected Range is defined as the average of the absolute     
  values of the projected lateral displacements from the X-axis.        
  One use of this range: If a mask covers half of a target, the lateral 
  range is the distance under the mask where the concentration drops to 
  25% (at the mask edge the concentration= 50% of the uniform value).   
                                                                        
  The Radial Range is the mean radial displacement range from the       
  X-axis a-uming cylindrical symmetry.                                 
========================================================================
--------------------------------------------------------------------
    Recoil/Damage Calculations made with Kinchin-Pease Estimates    
--------------------------------------------------------------------
 See file: SRIM Outputs\TDATA.txt for data about the calculation
 Ion    =  H   Energy = 1000 keV
 Total Ions calculated =1000000.00
============= TARGET MATERIAL ======================================
Layer  1 : None
Layer Width = 12013.E+01 AAA ;
  Layer # 1- Density = 5.711E22 atoms/cm3 = 4.54 g/cm3
  Layer # 1- Ti = 100  Atomic Percent = 100  Mass Percent
====================================================================
 Ion Average Range = 105413.E+00 A   Straggling = 407565.E-02 A
 Ion Lateral Range = 520524.E-02 A   Straggling = 728616.E-02 A
 Ion Radial  Range = 817865.E-02 A   Straggling = 626660.E-02 A
====================================================================
                LATERAL     Projected      LATERAL        Radial    
2883169.E-02 35949801.E-03 46597151.E-03 51352468.E-03 30133465.E-03 
3003301.E-02 35854631.E-03 42347028.E-03 65351698.E-03 18299089.E-03 
3123433.E-02 44369639.E-03 50344884.E-03 56132990.E-03 20434131.E-03 
3243565.E-02 33181145.E-03 42621367.E-03 54509848.E-03 22517048.E-03 
3363697.E-02 39384843.E-03 46252295.E-03 63875956.E-03 17914899.E-03 
3483829.E-02 40234447.E-03 47958243.E-03 66544880.E-03 21903415.E-03 
3603961.E-02 39624962.E-03 44814667.E-03 67152994.E-03 17651582.E-03 
3724093.E-02 34526100.E-03 40594372.E-03 56810986.E-03 24525477.E-03 
3844225.E-02 41478724.E-03 47578801.E-03 62029203.E-03 21251426.E-03 
3964357.E-02 33395452.E-03 40389180.E-03 55051366.E-03 23828198.E-03 
4084489.E-02 20493489.E-03 28828329.E-03 55505435.E-03 26836370.E-03 
4204621.E-02 31693383.E-03 38441676.E-03 53610181.E-03 24005464.E-03 
4324753.E-02 36965142.E-03 44207097.E-03 67594058.E-03 17794299.E-03 
4444885.E-02 39627362.E-03 44759102.E-03 60585477.E-03 18950791.E-03 
4565017.E-02 37347780.E-03 43562176.E-03 56517968.E-03 22256337.E-03 
4685149.E-02 35774674.E-03 43703854.E-03 53673265.E-03 21330228.E-03 
4805281.E-02 50646552.E-03 56895519.E-03 67863646.E-03 21322615.E-03 
4925413.E-02 45783261.E-03 51608119.E-03 59204369.E-03 21155641.E-03 
5045545.E-02 34721602.E-03 42692243.E-03 54866008.E-03 20512996.E-03 
5165677.E-02 32752755.E-03 40849788.E-03 55098575.E-03 20845024.E-03 
5285809.E-02 33775060.E-03 39718231.E-03 52356748.E-03 22821811.E-03 
5405941.E-02 31362337.E-03 37302573.E-03 54957470.E-03 20921545.E-03 
5526073.E-02 39960854.E-03 44387293.E-03 56374123.E-03 16438748.E-03 
5646205.E-02 34948855.E-03 41226629.E-03 51736290.E-03 20483488.E-03 
5766337.E-02 29587725.E-03 36386051.E-03 50293711.E-03 19176508.E-03 
5886469.E-02 34051133.E-03 40059101.E-03 52320010.E-03 21097441.E-03 
6006601.E-02 31149918.E-03 37507713.E-03 52602712.E-03 22337115.E-03 
6126733.E-02 30587995.E-03 37939385.E-03 49748638.E-03 23019354.E-03 
6246865.E-02 28971158.E-03 35088320.E-03 51916768.E-03 17594583.E-03 
6366997.E-02 32195713.E-03 38195556.E-03 49923204.E-03 19156972.E-03 
6487129.E-02 32200439.E-03 38246387.E-03 50082932.E-03 18720645.E-03 
6607261.E-02 29952683.E-03 35124122.E-03 49407141.E-03 20305128.E-03 
6727393.E-02 31342254.E-03 37193129.E-03 47042937.E-03 18282790.E-03 
6847525.E-02 29108717.E-03 35351969.E-03 46849337.E-03 19599715.E-03 
6967657.E-02 32865016.E-03 37687952.E-03 47260695.E-03 17851263.E-03 
7087789.E-02 27857511.E-03 33341440.E-03 46715657.E-03 18979186.E-03 
7207921.E-02 31345078.E-03 37194771.E-03 45608396.E-03 17945625.E-03 
7328053.E-02 28389679.E-03 33425668.E-03 45734240.E-03 17439277.E-03 
7448185.E-02 27387190.E-03 32878685.E-03 44322767.E-03 18089250.E-03 
7568317.E-02 25459023.E-03 30923911.E-03 42119514.E-03 17250498.E-03 
7688449.E-02 28436719.E-03 34115824.E-03 42112394.E-03 17631304.E-03 
7808581.E-02 27865494.E-03 33070437.E-03 40545548.E-03 17657556.E-03 
7928713.E-02 25369311.E-03 30864320.E-03 41181455.E-03 17255534.E-03 
8048845.E-02 23878935.E-03 28427923.E-03 39654470.E-03 15592044.E-03 
8168977.E-02 24742602.E-03 29577832.E-03 39314486.E-03 15833033.E-03 
8289109.E-02 22699894.E-03 27731651.E-03 37855601.E-03 15853587.E-03 
8409241.E-02 23159149.E-03 27882365.E-03 37476045.E-03 16004655.E-03 
8529373.E-02 22010805.E-03 26971043.E-03 35753271.E-03 15655188.E-03 
8649505.E-02 21979752.E-03 26124941.E-03 34631519.E-03 14956779.E-03 
8769637.E-02 21880697.E-03 26196096.E-03 33441219.E-03 13584370.E-03 
8889769.E-02 21563797.E-03 26143720.E-03 33224598.E-03 14334450.E-03 
9009901.E-02 20240858.E-03 24584620.E-03 31788316.E-03 13874154.E-03 
9130033.E-02 18621680.E-03 22878871.E-03 30071839.E-03 13312371.E-03 
9250165.E-02 19056147.E-03 22963246.E-03 29331879.E-03 12497004.E-03 
9370297.E-02 17635075.E-03 21366093.E-03 27592827.E-03 12251560.E-03 
9490429.E-02 16900911.E-03 20531041.E-03 25956725.E-03 11645951.E-03 
9610561.E-02 15200226.E-03 18585573.E-03 23908641.E-03 10931587.E-03 
9730693.E-02 14120012.E-03 17247276.E-03 21958919.E-03 10334627.E-03 
9850825.E-02 12268113.E-03 15322568.E-03 19199128.E-03 97144511.E-04 
9970957.E-02 10309679.E-03 13107205.E-03 16176959.E-03 88837323.E-04 
1009109.E-01 84343904.E-04 10862132.E-03 13213692.E-03 78083864.E-04 
1021122.E-01 68677497.E-04 89242464.E-04 10744305.E-03 65114924.E-04 
1033135.E-01 58881709.E-04 76538346.E-04 92333427.E-04 56132051.E-04 
1045149.E-01 52189952.E-04 67467871.E-04 81906141.E-04 48650452.E-04 
1057162.E-01 47943396.E-04 61670127.E-04 75378677.E-04 43958701.E-04 
1069175.E-01 44808024.E-04 57347049.E-04 70647013.E-04 40436884.E-04 
1081188.E-01 42776372.E-04 54509205.E-04 67236397.E-04 37756963.E-04 
1093201.E-01 40960895.E-04 52104632.E-04 64310464.E-04 35902798.E-04 
1105215.E-01 39458524.E-04 50076702.E-04 62301952.E-04 34326248.E-04 
1117228.E-01 38299798.E-04 48586852.E-04 60375718.E-04 33145093.E-04 
1129241.E-01 37157406.E-04 46568588.E-04 58310480.E-04 31973373.E-04 
1141254.E-01 35624220.E-04 44951692.E-04 56368893.E-04 30719911.E-04 
1153267.E-01 37826525.E-04 46780695.E-04 53538056.E-04 29252535.E-04 
1165281.E-01 31775789.E-04 40881723.E-04 57732874.E-04 30452789.E-04 
1177294.E-01 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1189307.E-01 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1201320.E-01 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
