====== pysrim run =======
        SRIM-2013.00
========================================
      Ion and Recoil IONIZATION     
 See SRIM Outputs\TDATA.txt for details   
========================================
--------------------------------------------------------------------
    Recoil/Damage Calculations made with Kinchin-Pease Estimates    
--------------------------------------------------------------------
 See file :  SRIM Outputs\TDATA.txt   for calculation data
 Ion    =  H   Energy = 2000 keV
============= TARGET MATERIAL ======================================
Layer 1 : None
Layer Width = 18480.E+01 A ;
  Layer # 1- Density = 6.305E22 atoms/cm3 = 19.25 g/cm3
  Layer # 1-  W = 100  Atomic Percent = 100  Mass Percent
====================================================================
 Total Ions calculated =1000000.00
===============================================================
  Ionization Energy Units are  >>>>  eV /(Angstrom-Ion)  <<<<  
===============================================================

  TARGET       IONIZ.       IONIZ.  
  DEPTH         by           by     
  (Ang)        IONS         RECOILS 
-----------  -----------  -----------
184801.E-02  9196.94E-03  1471.09E-07
369601.E-02  9223.62E-03  4748.03E-07
554401.E-02  9261.77E-03  8830.77E-07
739201.E-02  9307.35E-03  5833.65E-07
924001.E-02  9345.61E-03  6587.54E-07
110880.E-01  9392.02E-03  7771.59E-07
129360.E-01  9440.35E-03  8237.75E-07
147840.E-01  9485.87E-03  8379.47E-07
166320.E-01  9536.59E-03  7770.81E-07
184800.E-01  9585.22E-03  7795.80E-07
203280.E-01  9634.82E-03  8060.12E-07
221760.E-01  9684.83E-03  7867.39E-07
240240.E-01  9740.60E-03  8233.86E-07
258720.E-01  9795.09E-03  8302.50E-07
277200.E-01  9852.81E-03  8427.26E-07
295680.E-01  9906.14E-03  8620.86E-07
314160.E-01  9963.07E-03  8407.67E-07
332640.E-01  1002.32E-02  8788.67E-07
351120.E-01  1008.32E-02  9132.91E-07
369600.E-01  1014.03E-02  9048.91E-07
388080.E-01  1020.28E-02  8806.88E-07
406560.E-01  1026.61E-02  8947.18E-07
425040.E-01  1032.97E-02  8808.45E-07
443520.E-01  1039.89E-02  9061.85E-07
462000.E-01  1046.51E-02  8971.10E-07
480480.E-01  1053.48E-02  9329.38E-07
498960.E-01  1060.24E-02  9682.79E-07
517440.E-01  1067.38E-02  9232.01E-07
535920.E-01  1074.94E-02  9594.89E-07
554400.E-01  1081.98E-02  9822.26E-07
572880.E-01  1089.65E-02  1026.15E-06
591360.E-01  1097.59E-02  9831.84E-07
609840.E-01  1105.97E-02  1047.52E-06
628320.E-01  1114.66E-02  1030.48E-06
646800.E-01  1123.58E-02  1070.56E-06
665280.E-01  1132.39E-02  1007.28E-06
683760.E-01  1141.06E-02  1069.69E-06
702240.E-01  1149.71E-02  1107.32E-06
720720.E-01  1159.45E-02  1102.77E-06
739200.E-01  1169.24E-02  1110.77E-06
757680.E-01  1179.39E-02  1102.59E-06
776160.E-01  1190.54E-02  1101.81E-06
794640.E-01  1202.14E-02  1209.18E-06
813120.E-01  1214.31E-02  1194.67E-06
831600.E-01  1227.05E-02  1233.93E-06
850080.E-01  1239.36E-02  1261.30E-06
868560.E-01  1253.40E-02  1285.39E-06
887040.E-01  1266.60E-02  1250.71E-06
905520.E-01  1279.59E-02  1281.28E-06
924000.E-01  1293.75E-02  1285.50E-06
942480.E-01  1308.77E-02  1357.93E-06
960960.E-01  1324.63E-02  1374.69E-06
979440.E-01  1340.47E-02  1413.06E-06
997920.E-01  1357.60E-02  1403.69E-06
101640.E+00  1376.10E-02  1472.68E-06
103488.E+00  1394.95E-02  1529.20E-06
105336.E+00  1415.10E-02  1526.88E-06
107184.E+00  1437.99E-02  1592.86E-06
109032.E+00  1461.11E-02  1644.57E-06
110880.E+00  1485.39E-02  1710.76E-06
112728.E+00  1511.12E-02  1771.85E-06
114576.E+00  1538.15E-02  1788.00E-06
116424.E+00  1567.17E-02  1859.88E-06
118272.E+00  1598.23E-02  1924.17E-06
120120.E+00  1630.93E-02  2024.93E-06
121968.E+00  1666.58E-02  2120.73E-06
123816.E+00  1703.90E-02  2208.67E-06
125664.E+00  1745.43E-02  2290.32E-06
127512.E+00  1789.50E-02  2442.38E-06
129360.E+00  1836.54E-02  2610.00E-06
131208.E+00  1886.30E-02  2788.77E-06
133056.E+00  1939.18E-02  3050.66E-06
134904.E+00  1993.26E-02  3320.35E-06
136752.E+00  2046.19E-02  3625.08E-06
138600.E+00  2093.21E-02  4018.50E-06
140448.E+00  2127.17E-02  4492.89E-06
142296.E+00  2134.42E-02  5105.07E-06
144144.E+00  2094.58E-02  5747.24E-06
145992.E+00  1980.11E-02  6290.65E-06
147840.E+00  1771.06E-02  6631.81E-06
149688.E+00  1470.19E-02  6480.20E-06
151536.E+00  1106.23E-02  5702.28E-06
153384.E+00  7394.06E-03  4392.53E-06
155232.E+00  4316.85E-03  2915.52E-06
157080.E+00  2168.83E-03  1641.16E-06
158928.E+00  9257.89E-04  7784.66E-07
160776.E+00  3308.07E-04  3065.30E-07
162624.E+00  1002.16E-04  1006.80E-07
164472.E+00  2445.27E-05  2677.13E-08
166320.E+00  5030.74E-06  5299.26E-09
168168.E+00  9995.12E-07  1316.22E-09
170016.E+00  1212.50E-07  1540.89E-10
171864.E+00  2083.31E-08  2769.09E-11
173712.E+00  0000.00E+00  0000.00E+00
175560.E+00  0000.00E+00  0000.00E+00
177408.E+00  0000.00E+00  0000.00E+00
179256.E+00  0000.00E+00  0000.00E+00
181104.E+00  0000.00E+00  0000.00E+00
182952.E+00  0000.00E+00  0000.00E+00
184800.E+00  0000.00E+00  0000.00E+00
