====== pysrim run =======
        SRIM-2013.00
=====================================
       LATERAL SPREAD OF IONS        
 See SRIM Outputs\TDATA.txt for calc. details   
Ì===================================Ê===================================
  NOTE : The Projected LATERAL Spread is based on a projection on a     
  plane- just the way the XY or XZ displays look on the screen.  The    
  Lateral Projected Range is defined as the average of the absolute     
  values of the projected lateral displacements from the X-axis.        
  One use of this range: If a mask covers half of a target, the lateral 
  range is the distance under the mask where the concentration drops to 
  25% (at the mask edge the concentration= 50% of the uniform value).   
                                                                        
  The Radial Range is the mean radial displacement range from the       
  X-axis a-uming cylindrical symmetry.                                 
========================================================================
--------------------------------------------------------------------
    Recoil/Damage Calculations made with Kinchin-Pease Estimates    
--------------------------------------------------------------------
 See file: SRIM Outputs\TDATA.txt for data about the calculation
 Ion    =  H   Energy = 2000 keV
 Total Ions calculated =1000000.00
============= TARGET MATERIAL ======================================
Layer  1 : None
Layer Width = 18480.E+01 AAA ;
  Layer # 1- Density = 6.305E22 atoms/cm3 = 19.25 g/cm3
  Layer # 1-  W = 100  Atomic Percent = 100  Mass Percent
====================================================================
 Ion Average Range = 146737.E+00 A   Straggling = 108562.E-01 A
 Ion Lateral Range = 155244.E-01 A   Straggling = 204486.E-01 A
 Ion Radial  Range = 243715.E-01 A   Straggling = 155334.E-01 A
====================================================================
                LATERAL     Projected      LATERAL        Radial    
4435201.E-02 55087667.E-03 64110266.E-03 92778394.E-03 32854560.E-03 
4620001.E-02 54677617.E-03 65615778.E-03 86016065.E-03 32932211.E-03 
4804801.E-02 59900798.E-03 70794793.E-03 91132051.E-03 31869296.E-03 
4989601.E-02 57623301.E-03 69064769.E-03 88169035.E-03 31269496.E-03 
5174401.E-02 50802615.E-03 61851921.E-03 82420328.E-03 32667285.E-03 
5359201.E-02 53769532.E-03 65150575.E-03 87694943.E-03 33085722.E-03 
5544001.E-02 56273222.E-03 66309723.E-03 88290372.E-03 32441543.E-03 
5728801.E-02 52724931.E-03 62769440.E-03 82158026.E-03 33029313.E-03 
5913601.E-02 50990706.E-03 61933192.E-03 82488527.E-03 34046985.E-03 
6098401.E-02 56357941.E-03 66825429.E-03 87570265.E-03 31518412.E-03 
6283201.E-02 52811896.E-03 63581609.E-03 80589826.E-03 32594517.E-03 
6468001.E-02 55805762.E-03 66518331.E-03 84239823.E-03 33048679.E-03 
6652801.E-02 49464246.E-03 59926606.E-03 80417605.E-03 33682070.E-03 
6837601.E-02 55068514.E-03 64690286.E-03 84063657.E-03 32194044.E-03 
7022401.E-02 54991058.E-03 63838087.E-03 82955279.E-03 29558399.E-03 
7207201.E-02 54670342.E-03 64154774.E-03 81612709.E-03 31438895.E-03 
7392001.E-02 55430553.E-03 65640135.E-03 82958850.E-03 31476382.E-03 
7576801.E-02 52201516.E-03 60829658.E-03 80874902.E-03 29504350.E-03 
7761601.E-02 52063441.E-03 61459617.E-03 82109138.E-03 29649160.E-03 
7946401.E-02 50639329.E-03 59428872.E-03 81124820.E-03 28315895.E-03 
8131201.E-02 50593812.E-03 59160118.E-03 77592041.E-03 27225891.E-03 
8316001.E-02 49046289.E-03 58767862.E-03 76361060.E-03 30570726.E-03 
8500801.E-02 48327493.E-03 57482399.E-03 77710616.E-03 29232541.E-03 
8685601.E-02 50754224.E-03 59186095.E-03 78422665.E-03 27480808.E-03 
8870401.E-02 48696057.E-03 57235500.E-03 75317612.E-03 27441959.E-03 
9055201.E-02 46960347.E-03 55520608.E-03 74052338.E-03 27721936.E-03 
9240001.E-02 48085101.E-03 56736967.E-03 74687399.E-03 27660717.E-03 
9424801.E-02 47255586.E-03 56150982.E-03 74083196.E-03 26467345.E-03 
9609601.E-02 48210409.E-03 56291604.E-03 73594204.E-03 26237726.E-03 
9794401.E-02 44399550.E-03 53607494.E-03 70945740.E-03 26845572.E-03 
9979201.E-02 45751992.E-03 53643950.E-03 70148729.E-03 25240920.E-03 
1016400.E-01 44889966.E-03 53251617.E-03 71503164.E-03 25088726.E-03 
1034880.E-01 44944935.E-03 53267943.E-03 68577532.E-03 25530330.E-03 
1053360.E-01 43693095.E-03 51501161.E-03 68531921.E-03 24134282.E-03 
1071840.E-01 43677192.E-03 51407576.E-03 67510928.E-03 24205399.E-03 
1090320.E-01 41816817.E-03 49406354.E-03 65882453.E-03 24000448.E-03 
1108800.E-01 40779357.E-03 48050220.E-03 64580304.E-03 23270351.E-03 
1127280.E-01 38297266.E-03 45704486.E-03 61586106.E-03 23041181.E-03 
1145760.E-01 38160443.E-03 44842615.E-03 59946994.E-03 22342985.E-03 
1164240.E-01 37440453.E-03 44183568.E-03 59030171.E-03 22051292.E-03 
1182720.E-01 37127585.E-03 44117359.E-03 58512437.E-03 21188320.E-03 
1201200.E-01 35917652.E-03 42388758.E-03 57217448.E-03 20622663.E-03 
1219680.E-01 36004731.E-03 42190750.E-03 56624499.E-03 19535387.E-03 
1238160.E-01 34611219.E-03 40830444.E-03 54570491.E-03 19426608.E-03 
1256640.E-01 33603578.E-03 39634503.E-03 53082764.E-03 18583595.E-03 
1275120.E-01 32529238.E-03 38385414.E-03 50923359.E-03 17768629.E-03 
1293600.E-01 31347511.E-03 36822139.E-03 49181028.E-03 17216072.E-03 
1312080.E-01 30225383.E-03 35465684.E-03 47232247.E-03 16591281.E-03 
1330560.E-01 28800635.E-03 33867099.E-03 45316348.E-03 15566379.E-03 
1349040.E-01 27254937.E-03 32128266.E-03 42918455.E-03 15153143.E-03 
1367520.E-01 25874301.E-03 30456428.E-03 40604453.E-03 14349610.E-03 
1386000.E-01 24078505.E-03 28424042.E-03 37813504.E-03 13530524.E-03 
1404480.E-01 22191898.E-03 26333807.E-03 34839522.E-03 12998063.E-03 
1422960.E-01 20152618.E-03 24063069.E-03 31713228.E-03 12425547.E-03 
1441440.E-01 18224442.E-03 21891284.E-03 28613960.E-03 11779928.E-03 
1459920.E-01 16321114.E-03 19785552.E-03 25665730.E-03 11211688.E-03 
1478400.E-01 14707241.E-03 17956871.E-03 23070503.E-03 10545528.E-03 
1496880.E-01 13275092.E-03 16325032.E-03 20818808.E-03 99189250.E-04 
1515360.E-01 12127035.E-03 14987570.E-03 19038323.E-03 93111803.E-04 
1533840.E-01 11198520.E-03 13896798.E-03 17551075.E-03 87379283.E-04 
1552320.E-01 10422586.E-03 12981483.E-03 16361423.E-03 82806259.E-04 
1570800.E-01 97743482.E-04 12207053.E-03 15315051.E-03 78351330.E-04 
1589280.E-01 92455756.E-04 11558537.E-03 14539626.E-03 75212822.E-04 
1607760.E-01 88673724.E-04 11071750.E-03 13903347.E-03 71049261.E-04 
1626240.E-01 83082889.E-04 10445702.E-03 13229658.E-03 69729412.E-04 
1644720.E-01 79995146.E-04 98831216.E-04 12474666.E-03 63469226.E-04 
1663200.E-01 82704777.E-04 10212287.E-03 12451593.E-03 63883111.E-04 
1681680.E-01 76012640.E-04 93506419.E-04 11116247.E-03 52696003.E-04 
1700160.E-01 57006490.E-04 69409439.E-04 81087241.E-04 35999704.E-04 
1718640.E-01 78252723.E-04 84296394.E-04 11109969.E-03 32819131.E-06 
1737120.E-01 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1755600.E-01 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1774080.E-01 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1792560.E-01 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1811040.E-01 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1829520.E-01 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1848000.E-01 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
