====== pysrim run =======
        SRIM-2013.00
========================================
      Ion and Recoil IONIZATION     
 See SRIM Outputs\TDATA.txt for details   
========================================
--------------------------------------------------------------------
    Recoil/Damage Calculations made with Kinchin-Pease Estimates    
--------------------------------------------------------------------
 See file :  SRIM Outputs\TDATA.txt   for calculation data
 Ion    =  H   Energy = 3000 keV
============= TARGET MATERIAL ======================================
Layer 1 : None
Layer Width = 39380.E+01 A ;
  Layer # 1- Density = 8.491E22 atoms/cm3 = 8.96 g/cm3
  Layer # 1- Cu = 100  Atomic Percent = 100  Mass Percent
====================================================================
 Total Ions calculated =1000000.00
===============================================================
  Ionization Energy Units are  >>>>  eV /(Angstrom-Ion)  <<<<  
===============================================================

  TARGET       IONIZ.       IONIZ.  
  DEPTH         by           by     
  (Ang)        IONS         RECOILS 
-----------  -----------  -----------
393801.E-02  5557.41E-03  1010.19E-07
787601.E-02  5570.27E-03  3694.31E-07
118140.E-01  5596.22E-03  5092.90E-07
157520.E-01  5621.22E-03  3802.52E-07
196900.E-01  5642.95E-03  5501.02E-07
236280.E-01  5671.03E-03  5324.56E-07
275660.E-01  5700.60E-03  5442.48E-07
315040.E-01  5730.25E-03  5786.26E-07
354420.E-01  5760.14E-03  4926.73E-07
393800.E-01  5791.26E-03  5757.40E-07
433180.E-01  5822.50E-03  5183.81E-07
472560.E-01  5854.28E-03  5683.82E-07
511940.E-01  5886.34E-03  5445.92E-07
551320.E-01  5917.50E-03  5459.68E-07
590700.E-01  5951.28E-03  5365.65E-07
630080.E-01  5985.18E-03  5969.52E-07
669460.E-01  6021.63E-03  5335.70E-07
708840.E-01  6056.42E-03  5454.70E-07
748220.E-01  6091.20E-03  6113.31E-07
787600.E-01  6128.23E-03  5007.34E-07
826980.E-01  6165.93E-03  6050.59E-07
866360.E-01  6203.89E-03  5679.56E-07
905740.E-01  6242.22E-03  6333.77E-07
945120.E-01  6280.72E-03  5701.97E-07
984500.E-01  6321.98E-03  6159.43E-07
102388.E+00  6364.79E-03  7043.77E-07
106326.E+00  6408.15E-03  6050.07E-07
110264.E+00  6450.62E-03  6164.64E-07
114202.E+00  6494.36E-03  5870.50E-07
118140.E+00  6539.13E-03  6281.55E-07
122078.E+00  6585.32E-03  6298.25E-07
126016.E+00  6632.70E-03  5999.90E-07
129954.E+00  6680.38E-03  6593.05E-07
133892.E+00  6730.37E-03  6668.63E-07
137830.E+00  6782.11E-03  6858.46E-07
141768.E+00  6835.78E-03  6236.63E-07
145706.E+00  6888.68E-03  6791.85E-07
149644.E+00  6944.71E-03  6829.62E-07
153582.E+00  7001.60E-03  7360.06E-07
157520.E+00  7059.60E-03  6956.66E-07
161458.E+00  7120.01E-03  7044.64E-07
165396.E+00  7183.07E-03  6622.38E-07
169334.E+00  7248.62E-03  6947.90E-07
173272.E+00  7314.09E-03  7056.81E-07
177210.E+00  7378.82E-03  7585.58E-07
181148.E+00  7448.44E-03  7370.67E-07
185086.E+00  7522.33E-03  7209.22E-07
189024.E+00  7597.20E-03  7878.97E-07
192962.E+00  7672.56E-03  7740.40E-07
196900.E+00  7756.93E-03  8391.64E-07
200838.E+00  7840.37E-03  7951.99E-07
204776.E+00  7924.55E-03  8025.67E-07
208714.E+00  8015.44E-03  8590.81E-07
212652.E+00  8105.49E-03  8327.09E-07
216590.E+00  8201.62E-03  8874.72E-07
220528.E+00  8302.86E-03  9411.63E-07
224466.E+00  8407.35E-03  8899.03E-07
228404.E+00  8519.88E-03  9807.23E-07
232342.E+00  8632.13E-03  9185.85E-07
236280.E+00  8752.65E-03  9198.51E-07
240218.E+00  8879.42E-03  9631.26E-07
244156.E+00  9013.29E-03  9786.27E-07
248094.E+00  9154.37E-03  1051.63E-06
252032.E+00  9305.17E-03  1033.52E-06
255970.E+00  9463.78E-03  1079.99E-06
259908.E+00  9633.38E-03  1085.50E-06
263846.E+00  9818.40E-03  1081.49E-06
267784.E+00  1001.96E-02  1176.04E-06
271722.E+00  1023.12E-02  1176.93E-06
275660.E+00  1045.53E-02  1188.72E-06
279598.E+00  1068.64E-02  1286.21E-06
283536.E+00  1093.31E-02  1334.60E-06
287474.E+00  1120.27E-02  1350.90E-06
291412.E+00  1149.60E-02  1403.45E-06
295350.E+00  1181.87E-02  1460.63E-06
299288.E+00  1217.04E-02  1497.74E-06
303226.E+00  1256.37E-02  1624.07E-06
307164.E+00  1299.93E-02  1717.01E-06
311102.E+00  1349.28E-02  1869.31E-06
315040.E+00  1404.39E-02  2051.92E-06
318978.E+00  1466.60E-02  2214.90E-06
322916.E+00  1536.53E-02  2469.88E-06
326854.E+00  1614.70E-02  2868.44E-06
330792.E+00  1691.76E-02  3522.34E-06
334730.E+00  1744.20E-02  4566.90E-06
338668.E+00  1716.99E-02  6001.13E-06
342606.E+00  1541.79E-02  7371.36E-06
346544.E+00  1196.92E-02  7641.00E-06
350482.E+00  7664.13E-03  6290.36E-06
354420.E+00  3887.82E-03  3935.18E-06
358358.E+00  1521.31E-03  1843.71E-06
362296.E+00  4518.50E-04  6341.64E-07
366234.E+00  1001.27E-04  1601.28E-07
370172.E+00  1715.31E-05  3022.47E-08
374110.E+00  2246.21E-06  4186.06E-09
378048.E+00  2119.65E-07  4344.51E-10
381986.E+00  5749.09E-09  1205.16E-11
385924.E+00  0000.00E+00  0000.00E+00
389862.E+00  0000.00E+00  0000.00E+00
393800.E+00  0000.00E+00  0000.00E+00
