====== pysrim run =======
        SRIM-2013.00
=====================================
       LATERAL SPREAD OF IONS        
 See SRIM Outputs\TDATA.txt for calc. details   
Ì===================================Ê===================================
  NOTE : The Projected LATERAL Spread is based on a projection on a     
  plane- just the way the XY or XZ displays look on the screen.  The    
  Lateral Projected Range is defined as the average of the absolute     
  values of the projected lateral displacements from the X-axis.        
  One use of this range: If a mask covers half of a target, the lateral 
  range is the distance under the mask where the concentration drops to 
  25% (at the mask edge the concentration= 50% of the uniform value).   
                                                                        
  The Radial Range is the mean radial displacement range from the       
  X-axis a-uming cylindrical symmetry.                                 
========================================================================
--------------------------------------------------------------------
    Recoil/Damage Calculations made with Kinchin-Pease Estimates    
--------------------------------------------------------------------
 See file: SRIM Outputs\TDATA.txt for data about the calculation
 Ion    =  H   Energy = 3000 keV
 Total Ions calculated =1000000.00
============= TARGET MATERIAL ======================================
Layer  1 : None
Layer Width = 39380.E+01 AAA ;
  Layer # 1- Density = 8.491E22 atoms/cm3 = 8.96 g/cm3
  Layer # 1- Cu = 100  Atomic Percent = 100  Mass Percent
====================================================================
 Ion Average Range = 345055.E+00 A   Straggling = 121977.E-01 A
 Ion Lateral Range = 174853.E-01 A   Straggling = 242368.E-01 A
 Ion Radial  Range = 274737.E-01 A   Straggling = 205415.E-01 A
====================================================================
                LATERAL     Projected      LATERAL        Radial    
9451201.E-02 13652028.E-02 15727861.E-02 20230064.E-02 81437341.E-03 
9845001.E-02 13140689.E-02 15882649.E-02 22702035.E-02 67920051.E-03 
1023880.E-01 11984437.E-02 14780126.E-02 22630946.E-02 80971337.E-03 
1063260.E-01 98980001.E-03 13515919.E-02 20016846.E-02 71246109.E-03 
1102640.E-01 13914285.E-02 15740605.E-02 20639666.E-02 81737945.E-03 
1142020.E-01 12988095.E-02 15270159.E-02 19345989.E-02 75646030.E-03 
1181400.E-01 12390733.E-02 14376305.E-02 19035449.E-02 74283721.E-03 
1220780.E-01 94880257.E-03 11118171.E-02 19204489.E-02 80155433.E-03 
1260160.E-01 11938715.E-02 15108299.E-02 20898053.E-02 69230028.E-03 
1299540.E-01 12021483.E-02 14150061.E-02 19635637.E-02 58933992.E-03 
1338920.E-01 14576459.E-02 16634893.E-02 21085962.E-02 79471965.E-03 
1378300.E-01 90666551.E-03 12655108.E-02 15289500.E-02 93016938.E-03 
1417680.E-01 14413593.E-02 16523111.E-02 21338435.E-02 61445476.E-03 
1457060.E-01 93128841.E-03 12088715.E-02 17602673.E-02 73772274.E-03 
1496440.E-01 11531439.E-02 13658479.E-02 18709852.E-02 72262375.E-03 
1535820.E-01 11080934.E-02 13656015.E-02 18941931.E-02 78797069.E-03 
1575200.E-01 15322529.E-02 17020655.E-02 19913576.E-02 72215407.E-03 
1614580.E-01 13629679.E-02 16008744.E-02 21968694.E-02 63977676.E-03 
1653960.E-01 13636526.E-02 15836194.E-02 19966991.E-02 64004143.E-03 
1693340.E-01 13685939.E-02 15995151.E-02 19656430.E-02 66031362.E-03 
1732720.E-01 11815043.E-02 13649678.E-02 18575468.E-02 65992003.E-03 
1772100.E-01 10784618.E-02 12967073.E-02 18160909.E-02 64623443.E-03 
1811480.E-01 11495008.E-02 13554289.E-02 18254841.E-02 70091160.E-03 
1850860.E-01 12500672.E-02 14065244.E-02 18818496.E-02 65947211.E-03 
1890240.E-01 10427694.E-02 12468994.E-02 16534016.E-02 68969192.E-03 
1929620.E-01 10212172.E-02 12215518.E-02 16223078.E-02 66644147.E-03 
1969000.E-01 11219773.E-02 13627536.E-02 16782235.E-02 68475288.E-03 
2008380.E-01 12039313.E-02 13843030.E-02 18106475.E-02 58278224.E-03 
2047760.E-01 10544133.E-02 12510038.E-02 16542302.E-02 68975425.E-03 
2087140.E-01 10235717.E-02 12321233.E-02 16789241.E-02 66519933.E-03 
2126520.E-01 98210761.E-03 12040013.E-02 16707299.E-02 63721386.E-03 
2165900.E-01 98198655.E-03 11666883.E-02 16482836.E-02 63703530.E-03 
2205280.E-01 12168738.E-02 13689158.E-02 16903675.E-02 61388858.E-03 
2244660.E-01 87123116.E-03 10893306.E-02 14743022.E-02 66461626.E-03 
2284040.E-01 10394316.E-02 12452312.E-02 15846808.E-02 62289083.E-03 
2323420.E-01 94363525.E-03 11459911.E-02 16545061.E-02 62855713.E-03 
2362800.E-01 98662745.E-03 11970043.E-02 15583623.E-02 66925746.E-03 
2402180.E-01 10247614.E-02 12106703.E-02 15530819.E-02 60977545.E-03 
2441560.E-01 98480309.E-03 11700922.E-02 15109905.E-02 56543811.E-03 
2480940.E-01 97733031.E-03 11704006.E-02 15084121.E-02 56350364.E-03 
2520320.E-01 85929533.E-03 10377846.E-02 14327908.E-02 57546321.E-03 
2559700.E-01 96333955.E-03 11623069.E-02 15180035.E-02 58826347.E-03 
2599080.E-01 91678931.E-03 10756154.E-02 13873202.E-02 55627336.E-03 
2638460.E-01 84651778.E-03 10163210.E-02 13347112.E-02 53774071.E-03 
2677840.E-01 81197160.E-03 99124053.E-03 13050182.E-02 52966997.E-03 
2717220.E-01 80536014.E-03 97484098.E-03 13330151.E-02 53925085.E-03 
2756600.E-01 83747918.E-03 99232238.E-03 12669384.E-02 50583130.E-03 
2795980.E-01 76440794.E-03 91633643.E-03 12234592.E-02 49475657.E-03 
2835360.E-01 76206496.E-03 91258010.E-03 11903712.E-02 48779509.E-03 
2874740.E-01 75550269.E-03 90082930.E-03 11877483.E-02 46887181.E-03 
2914120.E-01 71123340.E-03 85452692.E-03 11517836.E-02 45007973.E-03 
2953500.E-01 68338474.E-03 82178861.E-03 11024808.E-02 43318201.E-03 
2992880.E-01 67366380.E-03 80344653.E-03 10670173.E-02 43038039.E-03 
3032260.E-01 66334868.E-03 79462503.E-03 10258531.E-02 40822665.E-03 
3071640.E-01 61558162.E-03 73467862.E-03 95942908.E-03 39398138.E-03 
3111020.E-01 56802400.E-03 68538920.E-03 91878241.E-03 37661534.E-03 
3150400.E-01 54624107.E-03 65240487.E-03 86468153.E-03 34667889.E-03 
3189780.E-01 50425580.E-03 60968043.E-03 79563199.E-03 33792207.E-03 
3229160.E-01 46289879.E-03 55607034.E-03 72425382.E-03 30414373.E-03 
3268540.E-01 39860003.E-03 48692483.E-03 62500043.E-03 28489432.E-03 
3307920.E-01 32119015.E-03 40172010.E-03 50506388.E-03 26208655.E-03 
3347300.E-01 25041294.E-03 31980672.E-03 39289859.E-03 22286701.E-03 
3386680.E-01 20535913.E-03 26341740.E-03 32317929.E-03 18584924.E-03 
3426060.E-01 17747279.E-03 22681320.E-03 27888058.E-03 15883621.E-03 
3465440.E-01 16046035.E-03 20443349.E-03 25202029.E-03 14157510.E-03 
3504820.E-01 14878352.E-03 18908143.E-03 23348828.E-03 12980026.E-03 
3544200.E-01 13968337.E-03 17702686.E-03 21942321.E-03 12071407.E-03 
3583580.E-01 13304895.E-03 16817670.E-03 20894160.E-03 11381029.E-03 
3622960.E-01 12753468.E-03 16079379.E-03 19969816.E-03 10812272.E-03 
3662340.E-01 12290258.E-03 15462327.E-03 19215629.E-03 10426390.E-03 
3701720.E-01 11791463.E-03 14865653.E-03 18902683.E-03 10202620.E-03 
3741100.E-01 11218059.E-03 14372389.E-03 18375898.E-03 10010201.E-03 
3780480.E-01 11645438.E-03 14749248.E-03 20275346.E-03 10662955.E-03 
3819860.E-01 64258326.E-04 64258326.E-04 68415314.E-04 00000000.E+00 
3859240.E-01 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
3898620.E-01 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
3938000.E-01 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
