====== pysrim run =======
        SRIM-2013.00
=====================================
       LATERAL SPREAD OF IONS        
 See SRIM Outputs\TDATA.txt for calc. details   
Ì===================================Ê===================================
  NOTE : The Projected LATERAL Spread is based on a projection on a     
  plane- just the way the XY or XZ displays look on the screen.  The    
  Lateral Projected Range is defined as the average of the absolute     
  values of the projected lateral displacements from the X-axis.        
  One use of this range: If a mask covers half of a target, the lateral 
  range is the distance under the mask where the concentration drops to 
  25% (at the mask edge the concentration= 50% of the uniform value).   
                                                                        
  The Radial Range is the mean radial displacement range from the       
  X-axis a-uming cylindrical symmetry.                                 
========================================================================
--------------------------------------------------------------------
    Recoil/Damage Calculations made with Kinchin-Pease Estimates    
--------------------------------------------------------------------
 See file: SRIM Outputs\TDATA.txt for data about the calculation
 Ion    =  H   Energy = 2000 keV
 Total Ions calculated =1000000.00
============= TARGET MATERIAL ======================================
Layer  1 : None
Layer Width = 21197.E+01 AAA ;
  Layer # 1- Density = 8.491E22 atoms/cm3 = 8.96 g/cm3
  Layer # 1- Cu = 100  Atomic Percent = 100  Mass Percent
====================================================================
 Ion Average Range = 185288.E+00 A   Straggling = 728532.E-02 A
 Ion Lateral Range = 102809.E-01 A   Straggling = 141673.E-01 A
 Ion Radial  Range = 161367.E-01 A   Straggling = 118491.E-01 A
====================================================================
                LATERAL     Projected      LATERAL        Radial    
5087281.E-02 59714258.E-03 66656798.E-03 10087753.E-02 39931413.E-03 
5299251.E-02 64061764.E-03 77183561.E-03 11250123.E-02 43797513.E-03 
5511221.E-02 79335671.E-03 88664780.E-03 11360423.E-02 36199431.E-03 
5723191.E-02 72230691.E-03 88401775.E-03 11011968.E-02 38008850.E-03 
5935161.E-02 56444674.E-03 72123040.E-03 98837318.E-03 37509705.E-03 
6147131.E-02 80013861.E-03 91676030.E-03 10529001.E-02 37110437.E-03 
6359101.E-02 72838313.E-03 88039955.E-03 11146788.E-02 38265297.E-03 
6571071.E-02 61962164.E-03 72154199.E-03 10912790.E-02 31096802.E-03 
6783041.E-02 67216727.E-03 77880126.E-03 11068050.E-02 41466817.E-03 
6995011.E-02 65004414.E-03 77719085.E-03 98051245.E-03 45827272.E-03 
7206981.E-02 68744123.E-03 79544058.E-03 10327830.E-02 38261381.E-03 
7418951.E-02 58857148.E-03 68414769.E-03 86226850.E-03 36227241.E-03 
7630921.E-02 54872974.E-03 64221385.E-03 98716504.E-03 37485619.E-03 
7842891.E-02 72639653.E-03 84244589.E-03 10572002.E-02 38649714.E-03 
8054861.E-02 70838312.E-03 86771457.E-03 98896806.E-03 40323297.E-03 
8266831.E-02 71874095.E-03 87472129.E-03 99905611.E-03 41427013.E-03 
8478801.E-02 79913624.E-03 90102584.E-03 11009941.E-02 37939117.E-03 
8690771.E-02 66952908.E-03 80022924.E-03 10217877.E-02 35840676.E-03 
8902741.E-02 66582690.E-03 82183884.E-03 92997514.E-03 50395235.E-03 
9114711.E-02 65108984.E-03 74387406.E-03 10246340.E-02 36827718.E-03 
9326681.E-02 72981826.E-03 85203917.E-03 10655914.E-02 32894093.E-03 
9538651.E-02 62905611.E-03 73972637.E-03 98598777.E-03 42734992.E-03 
9750621.E-02 52829644.E-03 62846739.E-03 86460068.E-03 38096239.E-03 
9962591.E-02 51483451.E-03 64949881.E-03 95965935.E-03 33170283.E-03 
1017456.E-01 62398715.E-03 73866755.E-03 96946351.E-03 39498328.E-03 
1038653.E-01 61032339.E-03 73137131.E-03 92991571.E-03 35154693.E-03 
1059850.E-01 49271863.E-03 61526335.E-03 88713591.E-03 37676502.E-03 
1081047.E-01 59596589.E-03 72036253.E-03 96813161.E-03 36507279.E-03 
1102244.E-01 52908611.E-03 66185393.E-03 88339164.E-03 35737877.E-03 
1123441.E-01 57346530.E-03 69793943.E-03 89225403.E-03 35006560.E-03 
1144638.E-01 58965253.E-03 68414660.E-03 86328448.E-03 36071711.E-03 
1165835.E-01 57402889.E-03 68078122.E-03 86402861.E-03 31825364.E-03 
1187032.E-01 50288092.E-03 59259804.E-03 81417325.E-03 30253767.E-03 
1208229.E-01 59054249.E-03 69241175.E-03 86786393.E-03 37531006.E-03 
1229426.E-01 53123775.E-03 61424619.E-03 81283379.E-03 30910563.E-03 
1250623.E-01 51297089.E-03 61686608.E-03 79962373.E-03 32888805.E-03 
1271820.E-01 54925154.E-03 63936164.E-03 82841936.E-03 32382055.E-03 
1293017.E-01 51110229.E-03 60595234.E-03 81308718.E-03 30858452.E-03 
1314214.E-01 51525091.E-03 60980059.E-03 78292160.E-03 30681109.E-03 
1335411.E-01 49535417.E-03 59933765.E-03 77010361.E-03 31034031.E-03 
1356608.E-01 51428923.E-03 60836151.E-03 76735486.E-03 31765469.E-03 
1377805.E-01 49078649.E-03 58543352.E-03 74877643.E-03 30981398.E-03 
1399002.E-01 45242909.E-03 53132918.E-03 72997878.E-03 29003769.E-03 
1420199.E-01 46254568.E-03 55333930.E-03 72802912.E-03 28655520.E-03 
1441396.E-01 44599918.E-03 52505274.E-03 70651636.E-03 27003910.E-03 
1462593.E-01 41537310.E-03 50535042.E-03 69329483.E-03 27615965.E-03 
1483790.E-01 43457904.E-03 51730806.E-03 65091963.E-03 27861832.E-03 
1504987.E-01 40119907.E-03 48691455.E-03 62927684.E-03 27010929.E-03 
1526184.E-01 39452862.E-03 47213201.E-03 61959403.E-03 26557951.E-03 
1547381.E-01 37695715.E-03 45605233.E-03 60536858.E-03 24453949.E-03 
1568578.E-01 38303996.E-03 46264425.E-03 60175732.E-03 24676771.E-03 
1589775.E-01 35133676.E-03 42514158.E-03 56672181.E-03 25037416.E-03 
1610972.E-01 34566661.E-03 41550980.E-03 54368787.E-03 22201443.E-03 
1632169.E-01 32656439.E-03 39456193.E-03 52154515.E-03 21636379.E-03 
1653366.E-01 31479146.E-03 38030399.E-03 49310562.E-03 21398892.E-03 
1674563.E-01 30197581.E-03 36494863.E-03 47643464.E-03 20036473.E-03 
1695760.E-01 27825145.E-03 33767089.E-03 44003871.E-03 19164835.E-03 
1716957.E-01 26371979.E-03 31750344.E-03 40949179.E-03 17824492.E-03 
1738154.E-01 22988965.E-03 28219541.E-03 36407208.E-03 16741980.E-03 
1759351.E-01 19977545.E-03 24755418.E-03 31451679.E-03 15328719.E-03 
1780548.E-01 16343217.E-03 20529313.E-03 25939006.E-03 13584267.E-03 
1801745.E-01 13632630.E-03 17263710.E-03 21339106.E-03 11740158.E-03 
1822942.E-01 11541864.E-03 14710026.E-03 18119392.E-03 10177735.E-03 
1844139.E-01 10167526.E-03 12938995.E-03 15972137.E-03 89244361.E-04 
1865336.E-01 92753329.E-04 11779304.E-03 14537709.E-03 80619877.E-04 
1886533.E-01 86046888.E-04 10910250.E-03 13503967.E-03 74208596.E-04 
1907730.E-01 81145896.E-04 10272081.E-03 12715812.E-03 69571626.E-04 
1928927.E-01 76551795.E-04 96861110.E-04 12007117.E-03 65284292.E-04 
1950124.E-01 73943579.E-04 93458323.E-04 11594482.E-03 62371763.E-04 
1971321.E-01 71284301.E-04 89534553.E-04 11183263.E-03 59683135.E-04 
1992518.E-01 70516336.E-04 88897463.E-04 10828388.E-03 57900533.E-04 
2013715.E-01 65996382.E-04 82784473.E-04 10336521.E-03 53912551.E-04 
2034912.E-01 58015152.E-04 71802226.E-04 93495089.E-04 44212478.E-04 
2056109.E-01 56017131.E-04 76913393.E-04 76706965.E-04 49433055.E-04 
2077306.E-01 43479995.E-04 43479995.E-04 71017853.E-04 00000000.E+00 
2098503.E-01 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
2119700.E-01 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
