====== pysrim run =======
        SRIM-2013.00
=====================================
       LATERAL SPREAD OF IONS        
 See SRIM Outputs\TDATA.txt for calc. details   
Ì===================================Ê===================================
  NOTE : The Projected LATERAL Spread is based on a projection on a     
  plane- just the way the XY or XZ displays look on the screen.  The    
  Lateral Projected Range is defined as the average of the absolute     
  values of the projected lateral displacements from the X-axis.        
  One use of this range: If a mask covers half of a target, the lateral 
  range is the distance under the mask where the concentration drops to 
  25% (at the mask edge the concentration= 50% of the uniform value).   
                                                                        
  The Radial Range is the mean radial displacement range from the       
  X-axis a-uming cylindrical symmetry.                                 
========================================================================
--------------------------------------------------------------------
    Recoil/Damage Calculations made with Kinchin-Pease Estimates    
--------------------------------------------------------------------
 See file: SRIM Outputs\TDATA.txt for data about the calculation
 Ion    =  H   Energy = 3000 keV
 Total Ions calculated =1000000.00
============= TARGET MATERIAL ======================================
Layer  1 : None
Layer Width = 32760.E+01 AAA ;
  Layer # 1- Density = 6.305E22 atoms/cm3 = 19.25 g/cm3
  Layer # 1-  W = 100  Atomic Percent = 100  Mass Percent
====================================================================
 Ion Average Range = 265342.E+00 A   Straggling = 172414.E-01 A
 Ion Lateral Range = 256105.E-01 A   Straggling = 339469.E-01 A
 Ion Radial  Range = 402494.E-01 A   Straggling = 261779.E-01 A
====================================================================
                LATERAL     Projected      LATERAL        Radial    
7862401.E-02 11232428.E-02 12729351.E-02 16992015.E-02 52740121.E-03 
8190001.E-02 97722267.E-03 11829551.E-02 15491749.E-02 67873135.E-03 
8517601.E-02 11911143.E-02 13590299.E-02 16552122.E-02 59532103.E-03 
8845201.E-02 10595718.E-02 12487105.E-02 16474645.E-02 61399237.E-03 
9172801.E-02 88002368.E-03 10763752.E-02 15153732.E-02 60293340.E-03 
9500401.E-02 10471429.E-02 12448680.E-02 17613081.E-02 53701582.E-03 
9828001.E-02 92634365.E-03 11239126.E-02 15006741.E-02 58866091.E-03 
1015560.E-01 10050768.E-02 11694266.E-02 15809272.E-02 57386093.E-03 
1048320.E-01 99787711.E-03 11707420.E-02 15672190.E-02 57826802.E-03 
1081080.E-01 10809426.E-02 12741658.E-02 16074510.E-02 56561930.E-03 
1113840.E-01 96463451.E-03 11363898.E-02 16030844.E-02 58753399.E-03 
1146600.E-01 96438326.E-03 11069491.E-02 15908413.E-02 54205482.E-03 
1179360.E-01 10124885.E-02 11926602.E-02 15959682.E-02 56586894.E-03 
1212120.E-01 86904235.E-03 10677292.E-02 14958803.E-02 54334832.E-03 
1244880.E-01 95657863.E-03 11223943.E-02 15393610.E-02 54956924.E-03 
1277640.E-01 91138520.E-03 11132971.E-02 14454929.E-02 63521840.E-03 
1310400.E-01 83024315.E-03 10277705.E-02 14245574.E-02 55423768.E-03 
1343160.E-01 96823039.E-03 11568594.E-02 15208150.E-02 57036473.E-03 
1375920.E-01 93041587.E-03 10984332.E-02 14069812.E-02 53547227.E-03 
1408680.E-01 91285699.E-03 10797736.E-02 14482278.E-02 56653862.E-03 
1441440.E-01 92512777.E-03 11055480.E-02 14980767.E-02 51963915.E-03 
1474200.E-01 86769527.E-03 10217727.E-02 13781085.E-02 53043986.E-03 
1506960.E-01 90308833.E-03 10649392.E-02 14475575.E-02 49884658.E-03 
1539720.E-01 87021701.E-03 10255019.E-02 13929755.E-02 49609197.E-03 
1572480.E-01 90405970.E-03 10547950.E-02 13701598.E-02 50801666.E-03 
1605240.E-01 88584753.E-03 10623000.E-02 13861455.E-02 50745625.E-03 
1638000.E-01 88998691.E-03 10444499.E-02 13470274.E-02 50485660.E-03 
1670760.E-01 90141795.E-03 10459522.E-02 13691829.E-02 48302399.E-03 
1703520.E-01 83609861.E-03 99654873.E-03 13308378.E-02 47054925.E-03 
1736280.E-01 84252524.E-03 99597646.E-03 12986705.E-02 49671471.E-03 
1769040.E-01 82834395.E-03 98639902.E-03 12976901.E-02 47548545.E-03 
1801800.E-01 83065534.E-03 98311909.E-03 12867610.E-02 46886333.E-03 
1834560.E-01 81813112.E-03 96059160.E-03 12802942.E-02 45772537.E-03 
1867320.E-01 78659114.E-03 93709070.E-03 12599538.E-02 46182012.E-03 
1900080.E-01 77990260.E-03 91874762.E-03 12435484.E-02 44660195.E-03 
1932840.E-01 75166105.E-03 88773842.E-03 11586175.E-02 44657090.E-03 
1965600.E-01 74738118.E-03 88840328.E-03 11881930.E-02 45041261.E-03 
1998360.E-01 73803629.E-03 88018316.E-03 11648493.E-02 42997317.E-03 
2031120.E-01 74759148.E-03 88157602.E-03 11519035.E-02 42274770.E-03 
2063880.E-01 72263002.E-03 85487666.E-03 11147142.E-02 40593438.E-03 
2096640.E-01 67602700.E-03 80621987.E-03 10832978.E-02 39330388.E-03 
2129400.E-01 67865674.E-03 80381876.E-03 10660478.E-02 38681123.E-03 
2162160.E-01 66455652.E-03 78169731.E-03 10318431.E-02 37236376.E-03 
2194920.E-01 63105148.E-03 75404360.E-03 10149824.E-02 36769231.E-03 
2227680.E-01 62138316.E-03 73447376.E-03 99267701.E-03 35840409.E-03 
2260440.E-01 61948486.E-03 72879733.E-03 95394647.E-03 33760024.E-03 
2293200.E-01 58843789.E-03 69180709.E-03 92190017.E-03 32495557.E-03 
2325960.E-01 58045107.E-03 67855509.E-03 89698661.E-03 30966293.E-03 
2358720.E-01 54627252.E-03 64303520.E-03 85789546.E-03 30040341.E-03 
2391480.E-01 52726679.E-03 62055034.E-03 82468774.E-03 28388258.E-03 
2424240.E-01 50428280.E-03 59203898.E-03 78495224.E-03 27122659.E-03 
2457000.E-01 47078408.E-03 55268426.E-03 74604675.E-03 25432446.E-03 
2489760.E-01 43905312.E-03 51744273.E-03 69828163.E-03 24101139.E-03 
2522520.E-01 40955049.E-03 48263367.E-03 64330748.E-03 22598881.E-03 
2555280.E-01 37308648.E-03 44130738.E-03 58336289.E-03 21576498.E-03 
2588040.E-01 33097520.E-03 39591413.E-03 52058098.E-03 20695728.E-03 
2620800.E-01 29180089.E-03 35233254.E-03 45865032.E-03 19532248.E-03 
2653560.E-01 25702121.E-03 31314268.E-03 40372811.E-03 18230163.E-03 
2686320.E-01 22787467.E-03 28007305.E-03 35864110.E-03 16996181.E-03 
2719080.E-01 20529553.E-03 25420092.E-03 32256045.E-03 15848549.E-03 
2751840.E-01 18743862.E-03 23303564.E-03 29463966.E-03 14766241.E-03 
2784600.E-01 17339596.E-03 21612490.E-03 27226021.E-03 13828840.E-03 
2817360.E-01 16271472.E-03 20273378.E-03 25585978.E-03 13076104.E-03 
2850120.E-01 15304579.E-03 19161368.E-03 24117766.E-03 12415036.E-03 
2882880.E-01 14520598.E-03 18273967.E-03 22864285.E-03 11993554.E-03 
2915640.E-01 13952809.E-03 17392809.E-03 21621107.E-03 11142602.E-03 
2948400.E-01 12922338.E-03 16155762.E-03 21173554.E-03 10634619.E-03 
2981160.E-01 13204941.E-03 16795608.E-03 21365318.E-03 11036556.E-03 
3013920.E-01 12565408.E-03 17147750.E-03 18169861.E-03 11315436.E-03 
3046680.E-01 11127109.E-03 15629287.E-03 19008303.E-03 10678671.E-03 
3079440.E-01 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
3112200.E-01 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
3144960.E-01 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
3177720.E-01 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
3210480.E-01 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
3243240.E-01 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
3276000.E-01 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
