====== pysrim run =======
        SRIM-2013.00
========================================
      Ion and Recoil IONIZATION     
 See SRIM Outputs\TDATA.txt for details   
========================================
--------------------------------------------------------------------
    Recoil/Damage Calculations made with Kinchin-Pease Estimates    
--------------------------------------------------------------------
 See file :  SRIM Outputs\TDATA.txt   for calculation data
 Ion    =  H   Energy = 1000 keV
============= TARGET MATERIAL ======================================
Layer 1 : None
Layer Width = 80184.E+00 A ;
  Layer # 1- Density = 8.491E22 atoms/cm3 = 8.96 g/cm3
  Layer # 1- Cu = 100  Atomic Percent = 100  Mass Percent
====================================================================
 Total Ions calculated =1000000.00
===============================================================
  Ionization Energy Units are  >>>>  eV /(Angstrom-Ion)  <<<<  
===============================================================

  TARGET       IONIZ.       IONIZ.  
  DEPTH         by           by     
  (Ang)        IONS         RECOILS 
-----------  -----------  -----------
801850.E-03  1065.94E-02  1598.88E-07
160369.E-02  1067.09E-02  3879.32E-07
240553.E-02  1069.50E-02  7089.14E-07
320737.E-02  1073.35E-02  1037.65E-06
400921.E-02  1078.36E-02  1490.33E-06
481105.E-02  1084.53E-02  1184.59E-06
561289.E-02  1088.43E-02  8373.64E-07
641473.E-02  1092.63E-02  9473.02E-07
721657.E-02  1097.65E-02  1205.92E-06
801841.E-02  1103.16E-02  1324.73E-06
882025.E-02  1109.04E-02  1326.05E-06
962209.E-02  1114.81E-02  1366.23E-06
104239.E-01  1120.38E-02  1351.03E-06
112258.E-01  1126.50E-02  1241.27E-06
120276.E-01  1132.82E-02  1443.16E-06
128295.E-01  1139.01E-02  1411.65E-06
136313.E-01  1145.51E-02  1441.84E-06
144331.E-01  1152.00E-02  1500.94E-06
152350.E-01  1158.53E-02  1490.26E-06
160368.E-01  1165.22E-02  1369.40E-06
168387.E-01  1171.99E-02  1493.40E-06
176405.E-01  1179.12E-02  1633.59E-06
184423.E-01  1186.19E-02  1576.76E-06
192442.E-01  1193.77E-02  1513.02E-06
200460.E-01  1201.40E-02  1466.29E-06
208479.E-01  1208.89E-02  1478.84E-06
216497.E-01  1216.80E-02  1604.62E-06
224515.E-01  1224.91E-02  1502.92E-06
232534.E-01  1233.44E-02  1703.18E-06
240552.E-01  1241.55E-02  1596.21E-06
248571.E-01  1250.35E-02  1604.40E-06
256589.E-01  1259.05E-02  1743.84E-06
264607.E-01  1267.93E-02  1537.34E-06
272626.E-01  1276.97E-02  1622.21E-06
280644.E-01  1286.57E-02  1737.79E-06
288663.E-01  1295.80E-02  1703.08E-06
296681.E-01  1305.54E-02  1620.58E-06
304699.E-01  1315.62E-02  1715.91E-06
312718.E-01  1325.91E-02  1786.12E-06
320736.E-01  1336.43E-02  1872.24E-06
328755.E-01  1347.21E-02  1896.09E-06
336773.E-01  1357.93E-02  1826.39E-06
344791.E-01  1369.30E-02  1881.54E-06
352810.E-01  1381.01E-02  1997.77E-06
360828.E-01  1393.11E-02  1943.32E-06
368847.E-01  1405.68E-02  2064.21E-06
376865.E-01  1418.51E-02  1939.00E-06
384883.E-01  1431.91E-02  2077.96E-06
392902.E-01  1445.20E-02  2154.26E-06
400920.E-01  1458.95E-02  2028.04E-06
408939.E-01  1472.85E-02  2274.36E-06
416957.E-01  1487.67E-02  2263.37E-06
424975.E-01  1503.03E-02  2213.66E-06
432994.E-01  1518.95E-02  2252.53E-06
441012.E-01  1535.37E-02  2395.17E-06
449031.E-01  1552.26E-02  2434.52E-06
457049.E-01  1569.49E-02  2502.27E-06
465067.E-01  1588.02E-02  2554.66E-06
473086.E-01  1606.57E-02  2600.61E-06
481104.E-01  1625.43E-02  2583.18E-06
489123.E-01  1644.99E-02  2746.13E-06
497141.E-01  1666.04E-02  2843.50E-06
505159.E-01  1687.31E-02  2935.97E-06
513178.E-01  1709.28E-02  3005.33E-06
521196.E-01  1731.87E-02  3133.60E-06
529215.E-01  1755.08E-02  3398.36E-06
537233.E-01  1779.19E-02  3336.18E-06
545251.E-01  1803.62E-02  3540.76E-06
553270.E-01  1829.30E-02  3667.38E-06
561288.E-01  1855.11E-02  3843.32E-06
569307.E-01  1881.74E-02  4111.35E-06
577325.E-01  1907.76E-02  4331.35E-06
585343.E-01  1933.78E-02  4592.85E-06
593362.E-01  1959.58E-02  4992.24E-06
601380.E-01  1982.45E-02  5215.94E-06
609399.E-01  2004.33E-02  5779.91E-06
617417.E-01  2020.91E-02  6380.41E-06
625435.E-01  2030.00E-02  7082.47E-06
633454.E-01  2028.55E-02  8052.65E-06
641472.E-01  2010.43E-02  9245.92E-06
649491.E-01  1967.66E-02  1104.85E-05
657509.E-01  1887.87E-02  1331.90E-05
665527.E-01  1752.69E-02  1563.03E-05
673546.E-01  1546.64E-02  1770.19E-05
681564.E-01  1269.04E-02  1836.80E-05
689583.E-01  9442.94E-03  1680.47E-05
697601.E-01  6224.90E-03  1327.47E-05
705619.E-01  3570.80E-03  8934.84E-06
713638.E-01  1743.38E-03  4962.27E-06
721656.E-01  7129.13E-04  2286.10E-06
729675.E-01  2430.84E-04  8614.88E-07
737693.E-01  6783.90E-05  2611.80E-07
745711.E-01  1556.28E-05  6447.83E-08
753730.E-01  2632.17E-06  1207.53E-08
761748.E-01  3495.64E-07  1819.61E-09
769767.E-01  2526.43E-08  1759.40E-10
777785.E-01  0000.00E+00  0000.00E+00
785803.E-01  0000.00E+00  0000.00E+00
793822.E-01  0000.00E+00  0000.00E+00
801840.E-01  0000.00E+00  0000.00E+00
