====== pysrim run =======
        SRIM-2013.00
========================================
      Ion and Recoil IONIZATION     
 See SRIM Outputs\TDATA.txt for details   
========================================
--------------------------------------------------------------------
    Recoil/Damage Calculations made with Kinchin-Pease Estimates    
--------------------------------------------------------------------
 See file :  SRIM Outputs\TDATA.txt   for calculation data
 Ion    =  H   Energy = 2000 keV
============= TARGET MATERIAL ======================================
Layer 1 : None
Layer Width = 46940.E+01 A ;
  Layer # 1- Density = 6.021E22 atoms/cm3 = 2.698 g/cm3
  Layer # 1- Al = 100  Atomic Percent = 100  Mass Percent
====================================================================
 Total Ions calculated =1000000.00
===============================================================
  Ionization Energy Units are  >>>>  eV /(Angstrom-Ion)  <<<<  
===============================================================

  TARGET       IONIZ.       IONIZ.  
  DEPTH         by           by     
  (Ang)        IONS         RECOILS 
-----------  -----------  -----------
469401.E-02  2989.81E-03  5554.06E-08
938801.E-02  2994.28E-03  1470.44E-07
140820.E-01  3003.30E-03  2770.20E-07
187760.E-01  3018.19E-03  4665.69E-07
234700.E-01  3033.89E-03  2468.63E-07
281640.E-01  3044.77E-03  3607.38E-07
328580.E-01  3057.92E-03  2957.82E-07
375520.E-01  3072.62E-03  3770.74E-07
422460.E-01  3089.02E-03  4307.47E-07
469400.E-01  3105.68E-03  4750.21E-07
516340.E-01  3122.36E-03  3092.50E-07
563280.E-01  3139.75E-03  3940.01E-07
610220.E-01  3156.59E-03  3756.04E-07
657160.E-01  3174.04E-03  4101.98E-07
704100.E-01  3192.00E-03  3475.99E-07
751040.E-01  3210.53E-03  3620.35E-07
797980.E-01  3228.88E-03  3867.71E-07
844920.E-01  3247.97E-03  3972.02E-07
891860.E-01  3267.45E-03  3579.61E-07
938800.E-01  3287.22E-03  4071.87E-07
985740.E-01  3307.66E-03  3866.68E-07
103268.E+00  3328.50E-03  4549.75E-07
107962.E+00  3349.78E-03  4508.83E-07
112656.E+00  3371.33E-03  4311.90E-07
117350.E+00  3392.91E-03  3970.83E-07
122044.E+00  3415.09E-03  4306.07E-07
126738.E+00  3437.76E-03  3414.03E-07
131432.E+00  3461.53E-03  4734.04E-07
136126.E+00  3485.56E-03  5575.53E-07
140820.E+00  3509.44E-03  3842.80E-07
145514.E+00  3534.90E-03  4239.89E-07
150208.E+00  3560.12E-03  4814.38E-07
154902.E+00  3586.64E-03  4381.17E-07
159596.E+00  3614.00E-03  4535.29E-07
164290.E+00  3642.06E-03  4478.37E-07
168984.E+00  3670.51E-03  4865.90E-07
173678.E+00  3698.92E-03  4627.22E-07
178372.E+00  3728.57E-03  5348.89E-07
183066.E+00  3759.15E-03  4773.86E-07
187760.E+00  3790.73E-03  4456.13E-07
192454.E+00  3823.60E-03  5775.48E-07
197148.E+00  3856.97E-03  5639.66E-07
201842.E+00  3891.30E-03  5686.79E-07
206536.E+00  3925.84E-03  4889.36E-07
211230.E+00  3961.91E-03  4705.61E-07
215924.E+00  3998.43E-03  5295.60E-07
220618.E+00  4037.71E-03  4345.42E-07
225312.E+00  4078.13E-03  5255.85E-07
230006.E+00  4120.70E-03  5226.80E-07
234700.E+00  4164.99E-03  5656.26E-07
239394.E+00  4212.09E-03  5759.25E-07
244088.E+00  4261.00E-03  5489.01E-07
248782.E+00  4311.90E-03  5389.44E-07
253476.E+00  4365.40E-03  5732.78E-07
258170.E+00  4419.61E-03  5914.02E-07
262864.E+00  4473.61E-03  5426.07E-07
267558.E+00  4529.42E-03  6194.18E-07
272252.E+00  4586.06E-03  6299.14E-07
276946.E+00  4643.05E-03  6356.84E-07
281640.E+00  4700.46E-03  6109.78E-07
286334.E+00  4760.11E-03  6466.17E-07
291028.E+00  4822.00E-03  6054.78E-07
295722.E+00  4886.69E-03  6243.52E-07
300416.E+00  4954.02E-03  6873.32E-07
305110.E+00  5023.94E-03  6281.66E-07
309804.E+00  5097.96E-03  6825.11E-07
314498.E+00  5176.10E-03  6945.16E-07
319192.E+00  5258.27E-03  7024.10E-07
323886.E+00  5346.44E-03  8079.22E-07
328580.E+00  5441.12E-03  7892.41E-07
333274.E+00  5540.97E-03  8447.10E-07
337968.E+00  5647.96E-03  8324.24E-07
342662.E+00  5762.79E-03  8486.50E-07
347356.E+00  5887.17E-03  9059.18E-07
352050.E+00  6022.18E-03  8596.80E-07
356744.E+00  6167.86E-03  9643.31E-07
361438.E+00  6329.36E-03  1023.68E-06
366132.E+00  6506.97E-03  1101.89E-06
370826.E+00  6701.98E-03  1058.06E-06
375520.E+00  6921.58E-03  1161.61E-06
380214.E+00  7172.00E-03  1205.57E-06
384908.E+00  7459.29E-03  1285.41E-06
389602.E+00  7793.60E-03  1459.97E-06
394296.E+00  8188.81E-03  1557.28E-06
398990.E+00  8664.30E-03  1749.94E-06
403684.E+00  9234.73E-03  2067.45E-06
408378.E+00  9842.75E-03  2643.32E-06
413072.E+00  1020.88E-02  3737.15E-06
417766.E+00  9769.62E-03  5092.98E-06
422460.E+00  8047.36E-03  5887.26E-06
427154.E+00  5368.87E-03  5302.52E-06
431848.E+00  2771.60E-03  3521.27E-06
436542.E+00  1070.83E-03  1687.30E-06
441236.E+00  3002.02E-04  5682.64E-07
445930.E+00  5946.79E-05  1323.18E-07
450624.E+00  8112.57E-06  2182.00E-08
455318.E+00  7464.47E-07  1874.08E-09
460012.E+00  7355.23E-08  1899.55E-10
464706.E+00  1778.46E-08  2769.21E-11
469400.E+00  0000.00E+00  0000.00E+00
