====== pysrim run =======
        SRIM-2013.00
=====================================
       LATERAL SPREAD OF IONS        
 See SRIM Outputs\TDATA.txt for calc. details   
Ì===================================Ê===================================
  NOTE : The Projected LATERAL Spread is based on a projection on a     
  plane- just the way the XY or XZ displays look on the screen.  The    
  Lateral Projected Range is defined as the average of the absolute     
  values of the projected lateral displacements from the X-axis.        
  One use of this range: If a mask covers half of a target, the lateral 
  range is the distance under the mask where the concentration drops to 
  25% (at the mask edge the concentration= 50% of the uniform value).   
                                                                        
  The Radial Range is the mean radial displacement range from the       
  X-axis a-uming cylindrical symmetry.                                 
========================================================================
--------------------------------------------------------------------
    Recoil/Damage Calculations made with Kinchin-Pease Estimates    
--------------------------------------------------------------------
 See file: SRIM Outputs\TDATA.txt for data about the calculation
 Ion    =  H   Energy = 3000 keV
 Total Ions calculated =1000000.00
============= TARGET MATERIAL ======================================
Layer  1 : None
Layer Width = 66140.E+01 AAA ;
  Layer # 1- Density = 5.711E22 atoms/cm3 = 4.54 g/cm3
  Layer # 1- Ti = 100  Atomic Percent = 100  Mass Percent
====================================================================
 Ion Average Range = 586534.E+00 A   Straggling = 172293.E-01 A
 Ion Lateral Range = 236012.E-01 A   Straggling = 333818.E-01 A
 Ion Radial  Range = 370345.E-01 A   Straggling = 290936.E-01 A
====================================================================
                LATERAL     Projected      LATERAL        Radial    
1587360.E-01 16660013.E-02 19692534.E-02 28356181.E-02 12303201.E-02 
1653500.E-01 16328394.E-02 18874819.E-02 30242127.E-02 11266442.E-02 
1719640.E-01 24265323.E-02 28931010.E-02 37822885.E-02 12216437.E-02 
1785780.E-01 20379567.E-02 24232394.E-02 30049485.E-02 13335654.E-02 
1851920.E-01 24526598.E-02 28181518.E-02 36608442.E-02 97122573.E-03 
1918060.E-01 21183861.E-02 23595972.E-02 25653271.E-02 10659314.E-02 
1984200.E-01 16379547.E-02 20321981.E-02 36402841.E-02 14786399.E-02 
2050340.E-01 24035330.E-02 28955680.E-02 38221444.E-02 99162477.E-03 
2116480.E-01 18543078.E-02 23932304.E-02 27786790.E-02 13444286.E-02 
2182620.E-01 20966179.E-02 26411568.E-02 36582646.E-02 66713877.E-03 
2248760.E-01 20316762.E-02 23161167.E-02 28294989.E-02 12437647.E-02 
2314900.E-01 25777733.E-02 29249389.E-02 35141220.E-02 81650583.E-03 
2381040.E-01 22667092.E-02 25442396.E-02 32517705.E-02 89896957.E-03 
2447180.E-01 23688558.E-02 25661041.E-02 34773293.E-02 79157965.E-03 
2513320.E-01 18681080.E-02 23066627.E-02 28702994.E-02 13784249.E-02 
2579460.E-01 29431247.E-02 32263966.E-02 36723108.E-02 10376311.E-02 
2645600.E-01 21372944.E-02 25510567.E-02 33128567.E-02 12403835.E-02 
2711740.E-01 21211303.E-02 24185762.E-02 34387810.E-02 11277035.E-02 
2777880.E-01 21517943.E-02 24816059.E-02 28802364.E-02 11491706.E-02 
2844020.E-01 20247998.E-02 22949743.E-02 30537441.E-02 87057477.E-03 
2910160.E-01 17751267.E-02 22029401.E-02 31673988.E-02 94021436.E-03 
2976300.E-01 17322900.E-02 21160045.E-02 29622949.E-02 10154409.E-02 
3042440.E-01 19999795.E-02 23817759.E-02 30639313.E-02 95469346.E-03 
3108580.E-01 19440305.E-02 23586473.E-02 33544286.E-02 11462113.E-02 
3174720.E-01 19035293.E-02 23704864.E-02 30696640.E-02 13562303.E-02 
3240860.E-01 23302141.E-02 26970659.E-02 30190947.E-02 11955656.E-02 
3307000.E-01 21569786.E-02 26191126.E-02 30128135.E-02 11088505.E-02 
3373140.E-01 21197541.E-02 24590346.E-02 32033308.E-02 10723663.E-02 
3439280.E-01 16413822.E-02 19611787.E-02 29270811.E-02 12233297.E-02 
3505420.E-01 18485397.E-02 21780407.E-02 27139263.E-02 11656269.E-02 
3571560.E-01 14490605.E-02 18171423.E-02 24819471.E-02 10803144.E-02 
3637700.E-01 17173312.E-02 21008498.E-02 26945391.E-02 11921715.E-02 
3703840.E-01 19167240.E-02 22433035.E-02 28887396.E-02 92402430.E-03 
3769980.E-01 14953346.E-02 18816767.E-02 26205099.E-02 11625783.E-02 
3836120.E-01 16672598.E-02 20215376.E-02 26481727.E-02 10053340.E-02 
3902260.E-01 18442458.E-02 21122221.E-02 26513703.E-02 87543267.E-03 
3968400.E-01 16844669.E-02 20074957.E-02 25866494.E-02 10507049.E-02 
4034540.E-01 15709099.E-02 19120185.E-02 25318767.E-02 10739339.E-02 
4100680.E-01 18141060.E-02 21402281.E-02 25441803.E-02 10932494.E-02 
4166820.E-01 17207877.E-02 20042344.E-02 25534264.E-02 91642367.E-03 
4232960.E-01 16923356.E-02 19890743.E-02 27227991.E-02 91147191.E-03 
4299100.E-01 15268994.E-02 18320691.E-02 23728884.E-02 99189342.E-03 
4365240.E-01 17263022.E-02 20330006.E-02 25463999.E-02 84350179.E-03 
4431380.E-01 14544398.E-02 17324023.E-02 22629521.E-02 91061028.E-03 
4497520.E-01 13990466.E-02 16522691.E-02 23106279.E-02 86161047.E-03 
4563660.E-01 13441856.E-02 16426237.E-02 21751245.E-02 93866839.E-03 
4629800.E-01 14927739.E-02 17591965.E-02 23016170.E-02 84410812.E-03 
4695940.E-01 13837944.E-02 16660939.E-02 21991458.E-02 84018769.E-03 
4762080.E-01 13099378.E-02 15422578.E-02 20884375.E-02 79012695.E-03 
4828220.E-01 14398588.E-02 16722144.E-02 21505027.E-02 82407501.E-03 
4894360.E-01 12527985.E-02 14942436.E-02 19320186.E-02 76920072.E-03 
4960500.E-01 11823949.E-02 14249702.E-02 18858839.E-02 77536259.E-03 
5026640.E-01 11420105.E-02 13726907.E-02 17997423.E-02 75169680.E-03 
5092780.E-01 11440270.E-02 13711322.E-02 17799230.E-02 71899317.E-03 
5158920.E-01 10826994.E-02 12931411.E-02 16981349.E-02 67457668.E-03 
5225060.E-01 10352825.E-02 12393157.E-02 16210358.E-02 63652566.E-03 
5291200.E-01 10273907.E-02 12236832.E-02 15648836.E-02 62409288.E-03 
5357340.E-01 91556032.E-03 11035766.E-02 14684126.E-02 59118621.E-03 
5423480.E-01 86663777.E-03 10392079.E-02 13589843.E-02 56001187.E-03 
5489620.E-01 78238622.E-03 95027337.E-03 12380809.E-02 51918862.E-03 
5555760.E-01 65445038.E-03 81164469.E-03 10036743.E-02 50199606.E-03 
5621900.E-01 47767885.E-03 61663745.E-03 74825668.E-03 44916072.E-03 
5688040.E-01 34190922.E-03 45472093.E-03 53722403.E-03 35315192.E-03 
5754180.E-01 27364704.E-03 36101887.E-03 42976202.E-03 27667658.E-03 
5820320.E-01 23883940.E-03 31154528.E-03 37462645.E-03 23041746.E-03 
5886460.E-01 21816209.E-03 28176711.E-03 34242566.E-03 20343764.E-03 
5952600.E-01 20446111.E-03 26239333.E-03 32104793.E-03 18558488.E-03 
6018740.E-01 19526484.E-03 24936996.E-03 30677474.E-03 17405838.E-03 
6084880.E-01 18860074.E-03 23948258.E-03 29613299.E-03 16488097.E-03 
6151020.E-01 18119313.E-03 22937729.E-03 28658682.E-03 15823277.E-03 
6217160.E-01 17764991.E-03 22523921.E-03 27757086.E-03 15468736.E-03 
6283300.E-01 17615637.E-03 22092508.E-03 27406370.E-03 14571091.E-03 
6349440.E-01 17723177.E-03 21798241.E-03 26726009.E-03 13592889.E-03 
6415580.E-01 19419295.E-03 22628541.E-03 22444887.E-03 10839744.E-03 
6481720.E-01 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
6547860.E-01 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
6614000.E-01 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
