====== pysrim run =======
        SRIM-2013.00
=====================================
       LATERAL SPREAD OF IONS        
 See SRIM Outputs\TDATA.txt for calc. details   
Ì===================================Ê===================================
  NOTE : The Projected LATERAL Spread is based on a projection on a     
  plane- just the way the XY or XZ displays look on the screen.  The    
  Lateral Projected Range is defined as the average of the absolute     
  values of the projected lateral displacements from the X-axis.        
  One use of this range: If a mask covers half of a target, the lateral 
  range is the distance under the mask where the concentration drops to 
  25% (at the mask edge the concentration= 50% of the uniform value).   
                                                                        
  The Radial Range is the mean radial displacement range from the       
  X-axis a-uming cylindrical symmetry.                                 
========================================================================
--------------------------------------------------------------------
    Recoil/Damage Calculations made with Kinchin-Pease Estimates    
--------------------------------------------------------------------
 See file: SRIM Outputs\TDATA.txt for data about the calculation
 Ion    =  H   Energy = 5000 keV
 Total Ions calculated =1000000.00
============= TARGET MATERIAL ======================================
Layer  1 : None
Layer Width = 14053.E+02 AAA ;
  Layer # 1- Density = 4.294E22 atoms/cm3 = 6.506 g/cm3
  Layer # 1- Zr = 100  Atomic Percent = 100  Mass Percent
====================================================================
 Ion Average Range = 122009.E+01 A   Straggling = 452749.E-01 A
 Ion Lateral Range = 690041.E-01 A   Straggling = 948333.E-01 A
 Ion Radial  Range = 108387.E+00 A   Straggling = 789194.E-01 A
====================================================================
                LATERAL     Projected      LATERAL        Radial    
  TARGET       PROJ.RANGE   Straggling      RADIAL      Straggling  
  DEPTH (A)   (Angstroms)   (Angstroms)   (Angstroms)   (Angstroms) 
------------ ------------- ------------- ------------- -------------
8431800.E-01 37646541.E-02 43860288.E-02 56994247.E-02 21427289.E-02 
8572330.E-01 35375473.E-02 42410879.E-02 53574928.E-02 22361159.E-02 
8712860.E-01 33315497.E-02 39899573.E-02 53987686.E-02 21216894.E-02 
8853390.E-01 33676177.E-02 40502489.E-02 55214836.E-02 20492287.E-02 
8993920.E-01 32262858.E-02 38587780.E-02 54661246.E-02 19719107.E-02 
9134450.E-01 31945283.E-02 38030334.E-02 51286519.E-02 19244858.E-02 
9274980.E-01 32551628.E-02 38119850.E-02 50427388.E-02 18124133.E-02 
9415510.E-01 32767378.E-02 38847305.E-02 51203956.E-02 18906208.E-02 
9556040.E-01 32337060.E-02 37770557.E-02 48665140.E-02 18080505.E-02 
9696570.E-01 29259680.E-02 35094070.E-02 45760231.E-02 17593072.E-02 
9837100.E-01 28677281.E-02 34576543.E-02 46320791.E-02 16854139.E-02 
9977630.E-01 28323105.E-02 33208616.E-02 43597187.E-02 17046365.E-02 
1011816.E+00 29557721.E-02 34707155.E-02 45129719.E-02 16828440.E-02 
1025869.E+00 26802859.E-02 31858118.E-02 42150046.E-02 16168634.E-02 
1039922.E+00 25501244.E-02 30275030.E-02 40622147.E-02 15374912.E-02 
1053975.E+00 25579486.E-02 30273788.E-02 39881380.E-02 15211797.E-02 
1068028.E+00 24272299.E-02 28809478.E-02 38397782.E-02 14288235.E-02 
1082081.E+00 23537057.E-02 27782312.E-02 36987017.E-02 13219612.E-02 
1096134.E+00 22998980.E-02 27109308.E-02 35227897.E-02 13071983.E-02 
1110187.E+00 20942275.E-02 24887549.E-02 33118773.E-02 12504200.E-02 
1124240.E+00 19853799.E-02 23479057.E-02 31072315.E-02 11542594.E-02 
1138293.E+00 17915124.E-02 21435418.E-02 28245282.E-02 10862772.E-02 
1152346.E+00 16496154.E-02 19591640.E-02 25724057.E-02 99844650.E-03 
1166399.E+00 13727057.E-02 16623935.E-02 21679300.E-02 94080252.E-03 
1180452.E+00 11054946.E-02 13658339.E-02 17360800.E-02 84765816.E-03 
1194505.E+00 87989741.E-03 11062182.E-02 13817725.E-02 73078215.E-03 
1208558.E+00 73310348.E-03 92763710.E-03 11522501.E-02 62715231.E-03 
1222611.E+00 64482097.E-03 81507174.E-03 10146384.E-02 55138315.E-03 
1236664.E+00 58702032.E-03 74211331.E-03 92183723.E-03 50049772.E-03 
1250717.E+00 54479280.E-03 68728120.E-03 85420764.E-03 45936956.E-03 
1264770.E+00 51304077.E-03 64597238.E-03 80561764.E-03 43133265.E-03 
1278823.E+00 48806729.E-03 61339289.E-03 76687054.E-03 40833629.E-03 
1292876.E+00 47238935.E-03 59569010.E-03 73941693.E-03 39104089.E-03 
1306929.E+00 44600412.E-03 56173338.E-03 69946460.E-03 36871265.E-03 
1320982.E+00 40362493.E-03 52396317.E-03 67448723.E-03 37207485.E-03 
1335035.E+00 47113369.E-03 59384077.E-03 76081074.E-03 47338188.E-03 
1349088.E+00 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1363141.E+00 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1377194.E+00 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1391247.E+00 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1405300.E+00 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
