====== pysrim run =======
        SRIM-2013.00
=====================================
       LATERAL SPREAD OF IONS        
 See SRIM Outputs\TDATA.txt for calc. details   
Ì===================================Ê===================================
  NOTE : The Projected LATERAL Spread is based on a projection on a     
  plane- just the way the XY or XZ displays look on the screen.  The    
  Lateral Projected Range is defined as the average of the absolute     
  values of the projected lateral displacements from the X-axis.        
  One use of this range: If a mask covers half of a target, the lateral 
  range is the distance under the mask where the concentration drops to 
  25% (at the mask edge the concentration= 50% of the uniform value).   
                                                                        
  The Radial Range is the mean radial displacement range from the       
  X-axis a-uming cylindrical symmetry.                                 
========================================================================
--------------------------------------------------------------------
    Recoil/Damage Calculations made with Kinchin-Pease Estimates    
--------------------------------------------------------------------
 See file: SRIM Outputs\TDATA.txt for data about the calculation
 Ion    =  H   Energy = 5000 keV
 Total Ions calculated =1000000.00
============= TARGET MATERIAL ======================================
Layer  1 : None
Layer Width = 83780.E+01 AAA ;
  Layer # 1- Density = 9.143E22 atoms/cm3 = 8.912 g/cm3
  Layer # 1- Ni = 100  Atomic Percent = 100  Mass Percent
====================================================================
 Ion Average Range = 736801.E+00 A   Straggling = 226856.E-01 A
 Ion Lateral Range = 333057.E-01 A   Straggling = 463797.E-01 A
 Ion Radial  Range = 523319.E-01 A   Straggling = 396531.E-01 A
====================================================================
                LATERAL     Projected      LATERAL        Radial    
2010720.E-01 22462388.E-02 29041844.E-02 41811063.E-02 12808187.E-02 
2094500.E-01 28731508.E-02 32089945.E-02 46728232.E-02 66627959.E-03 
2178280.E-01 36027967.E-02 40264520.E-02 49020372.E-02 12281648.E-02 
2262060.E-01 26448517.E-02 31154759.E-02 47909958.E-02 11043063.E-02 
2345840.E-01 24301070.E-02 27996773.E-02 38028977.E-02 15741949.E-02 
2429620.E-01 30908112.E-02 34691553.E-02 37944926.E-02 14964604.E-02 
2513400.E-01 25807554.E-02 32069166.E-02 42997750.E-02 17218001.E-02 
2597180.E-01 20277661.E-02 25243422.E-02 37417867.E-02 15521555.E-02 
2680960.E-01 23515019.E-02 26233003.E-02 39619735.E-02 13056626.E-02 
2764740.E-01 22564783.E-02 27261750.E-02 34507344.E-02 14589405.E-02 
2848520.E-01 31160931.E-02 36430357.E-02 44016923.E-02 17145277.E-02 
2932300.E-01 27502018.E-02 33284403.E-02 43823290.E-02 17773778.E-02 
3016080.E-01 22583922.E-02 28079068.E-02 44842744.E-02 12480635.E-02 
3099860.E-01 31029443.E-02 35789906.E-02 44185015.E-02 15481242.E-02 
3183640.E-01 28745209.E-02 33922075.E-02 44960472.E-02 15990781.E-02 
3267420.E-01 31118024.E-02 35097665.E-02 42070924.E-02 13345698.E-02 
3351200.E-01 29186839.E-02 35802320.E-02 43545055.E-02 15131489.E-02 
3434980.E-01 21534612.E-02 26156844.E-02 37930052.E-02 13084935.E-02 
3518760.E-01 29299250.E-02 34381107.E-02 43089001.E-02 14279921.E-02 
3602540.E-01 25492074.E-02 29105166.E-02 39719046.E-02 15513053.E-02 
3686320.E-01 21719890.E-02 26814973.E-02 39560205.E-02 15235615.E-02 
3770100.E-01 27721086.E-02 31486733.E-02 41560733.E-02 14592848.E-02 
3853880.E-01 22325254.E-02 26584762.E-02 39187603.E-02 14861612.E-02 
3937660.E-01 22411836.E-02 25182591.E-02 36842992.E-02 15136826.E-02 
4021440.E-01 18204916.E-02 22760183.E-02 33224999.E-02 15802939.E-02 
4105220.E-01 26912505.E-02 31568769.E-02 38242122.E-02 14053610.E-02 
4189000.E-01 21117852.E-02 26484467.E-02 33791604.E-02 14948081.E-02 
4272780.E-01 22917989.E-02 27221149.E-02 35301958.E-02 14127698.E-02 
4356560.E-01 22993968.E-02 25938281.E-02 34118496.E-02 12831101.E-02 
4440340.E-01 21078404.E-02 25861073.E-02 35945813.E-02 14777055.E-02 
4524120.E-01 24350980.E-02 28712010.E-02 35565473.E-02 13672103.E-02 
4607900.E-01 19884103.E-02 25262529.E-02 37507225.E-02 13556643.E-02 
4691680.E-01 21382469.E-02 25777318.E-02 34462078.E-02 14173556.E-02 
4775460.E-01 18384768.E-02 22948843.E-02 34704271.E-02 12108233.E-02 
4859240.E-01 21753651.E-02 26044093.E-02 35014680.E-02 12843929.E-02 
4943020.E-01 22958583.E-02 27505106.E-02 35547334.E-02 14013709.E-02 
5026800.E-01 23111916.E-02 27595179.E-02 33086049.E-02 13912544.E-02 
5110580.E-01 22500565.E-02 26057441.E-02 34867234.E-02 11482988.E-02 
5194360.E-01 18268828.E-02 22074851.E-02 31149594.E-02 12126032.E-02 
5278140.E-01 20690956.E-02 23955876.E-02 30746752.E-02 11703209.E-02 
5361920.E-01 19467778.E-02 23299917.E-02 30267722.E-02 12576896.E-02 
5445700.E-01 20793311.E-02 24772910.E-02 32654784.E-02 12158232.E-02 
5529480.E-01 19128772.E-02 22879727.E-02 30796627.E-02 11882150.E-02 
5613260.E-01 17702684.E-02 21174831.E-02 29991975.E-02 11199576.E-02 
5697040.E-01 16562141.E-02 19985746.E-02 29078856.E-02 11047229.E-02 
5780820.E-01 18646155.E-02 21772598.E-02 28310885.E-02 10391618.E-02 
5864600.E-01 16859588.E-02 20233196.E-02 27015686.E-02 10842662.E-02 
5948380.E-01 18318480.E-02 21440121.E-02 27939227.E-02 10403126.E-02 
6032160.E-01 16151647.E-02 19521729.E-02 26263120.E-02 10425176.E-02 
6115940.E-01 16446625.E-02 19557575.E-02 26237640.E-02 98304310.E-03 
6199720.E-01 16449736.E-02 19742529.E-02 25172306.E-02 99617074.E-03 
6283500.E-01 16330247.E-02 19313974.E-02 25071499.E-02 90009135.E-03 
6367280.E-01 15028911.E-02 17880773.E-02 23495351.E-02 89434306.E-03 
6451060.E-01 13729005.E-02 16421030.E-02 22204142.E-02 84143195.E-03 
6534840.E-01 13190149.E-02 15827751.E-02 21211838.E-02 79885311.E-03 
6618620.E-01 12888167.E-02 15187295.E-02 20333980.E-02 77975387.E-03 
6702400.E-01 12295939.E-02 14549856.E-02 19235182.E-02 73395649.E-03 
6786180.E-01 11842466.E-02 13987457.E-02 18284617.E-02 71556505.E-03 
6869960.E-01 10390331.E-02 12459103.E-02 16433467.E-02 65909231.E-03 
6953740.E-01 93520164.E-03 11350461.E-02 14616804.E-02 63673228.E-03 
7037520.E-01 74485449.E-03 92247458.E-03 11608233.E-02 57626702.E-03 
7121300.E-01 54764501.E-03 70219447.E-03 86432150.E-03 49917934.E-03 
7205080.E-01 42484041.E-03 55032878.E-03 66723369.E-03 40159588.E-03 
7288860.E-01 35558561.E-03 45886418.E-03 55820826.E-03 33004490.E-03 
7372640.E-01 31614329.E-03 40499608.E-03 49662659.E-03 28519080.E-03 
7456420.E-01 29086992.E-03 37084609.E-03 45635435.E-03 25630702.E-03 
7540200.E-01 27334711.E-03 34755353.E-03 42962869.E-03 23891407.E-03 
7623980.E-01 25995381.E-03 32996313.E-03 41006448.E-03 22610433.E-03 
7707760.E-01 24972541.E-03 31562591.E-03 39075083.E-03 21228389.E-03 
7791540.E-01 23936056.E-03 30056601.E-03 37419381.E-03 20005441.E-03 
7875320.E-01 22294476.E-03 28044745.E-03 36254209.E-03 19711182.E-03 
7959100.E-01 25851607.E-03 31394888.E-03 38347400.E-03 19051370.E-03 
8042880.E-01 19523524.E-03 22842010.E-03 30953891.E-03 15710390.E-03 
8126660.E-01 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
8210440.E-01 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
8294220.E-01 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
8378000.E-01 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
