====== pysrim run =======
        SRIM-2013.00
========================================
      Ion and Recoil IONIZATION     
 See SRIM Outputs\TDATA.txt for details   
========================================
--------------------------------------------------------------------
    Recoil/Damage Calculations made with Kinchin-Pease Estimates    
--------------------------------------------------------------------
 See file :  SRIM Outputs\TDATA.txt   for calculation data
 Ion    =  H   Energy = 5000 keV
============= TARGET MATERIAL ======================================
Layer 1 : None
Layer Width = 83780.E+01 A ;
  Layer # 1- Density = 9.143E22 atoms/cm3 = 8.912 g/cm3
  Layer # 1- Ni = 100  Atomic Percent = 100  Mass Percent
====================================================================
 Total Ions calculated =1000000.00
===============================================================
  Ionization Energy Units are  >>>>  eV /(Angstrom-Ion)  <<<<  
===============================================================

  TARGET       IONIZ.       IONIZ.  
  DEPTH         by           by     
  (Ang)        IONS         RECOILS 
-----------  -----------  -----------
837801.E-02  4166.39E-03  1021.14E-07
167560.E-01  4183.30E-03  4303.35E-07
251340.E-01  4201.15E-03  3369.66E-07
335120.E-01  4219.71E-03  3485.88E-07
418900.E-01  4242.55E-03  3714.09E-07
502680.E-01  4264.80E-03  3975.91E-07
586460.E-01  4286.39E-03  3666.12E-07
670240.E-01  4308.73E-03  3973.93E-07
754020.E-01  4331.91E-03  3991.39E-07
837800.E-01  4355.72E-03  3894.25E-07
921580.E-01  4380.81E-03  4333.49E-07
100536.E+00  4404.76E-03  4412.80E-07
108914.E+00  4429.95E-03  4580.14E-07
117292.E+00  4455.09E-03  4166.63E-07
125670.E+00  4481.09E-03  4119.91E-07
134048.E+00  4507.07E-03  4150.65E-07
142426.E+00  4532.71E-03  4127.44E-07
150804.E+00  4560.19E-03  4744.73E-07
159182.E+00  4588.71E-03  4156.39E-07
167560.E+00  4617.67E-03  4830.23E-07
175938.E+00  4645.32E-03  4489.55E-07
184316.E+00  4674.30E-03  4418.11E-07
192694.E+00  4703.39E-03  4826.76E-07
201072.E+00  4735.51E-03  4274.71E-07
209450.E+00  4768.28E-03  4949.50E-07
217828.E+00  4800.00E-03  4636.08E-07
226206.E+00  4834.64E-03  4699.46E-07
234584.E+00  4867.75E-03  4421.95E-07
242962.E+00  4901.61E-03  4315.76E-07
251340.E+00  4935.97E-03  4903.26E-07
259718.E+00  4971.48E-03  4559.51E-07
268096.E+00  5008.26E-03  4810.95E-07
276474.E+00  5046.91E-03  5344.95E-07
284852.E+00  5085.30E-03  5295.92E-07
293230.E+00  5125.82E-03  5255.35E-07
301608.E+00  5166.18E-03  4532.57E-07
309986.E+00  5208.35E-03  5191.63E-07
318364.E+00  5251.29E-03  5248.92E-07
326742.E+00  5296.43E-03  5003.07E-07
335120.E+00  5342.52E-03  4915.84E-07
343498.E+00  5388.19E-03  5038.39E-07
351876.E+00  5434.84E-03  5059.51E-07
360254.E+00  5485.49E-03  5541.34E-07
368632.E+00  5537.37E-03  4485.06E-07
377010.E+00  5589.78E-03  5255.08E-07
385388.E+00  5644.40E-03  5667.31E-07
393766.E+00  5701.36E-03  5543.23E-07
402144.E+00  5760.08E-03  5616.57E-07
410522.E+00  5820.33E-03  5515.43E-07
418900.E+00  5883.17E-03  5345.48E-07
427278.E+00  5948.73E-03  6041.33E-07
435656.E+00  6015.79E-03  6165.23E-07
444034.E+00  6085.44E-03  6055.83E-07
452412.E+00  6156.76E-03  6537.88E-07
460790.E+00  6232.88E-03  6167.07E-07
469168.E+00  6312.55E-03  6320.80E-07
477546.E+00  6394.65E-03  6568.63E-07
485924.E+00  6480.36E-03  6743.31E-07
494302.E+00  6569.58E-03  6618.97E-07
502680.E+00  6665.98E-03  7070.70E-07
511058.E+00  6763.02E-03  6765.88E-07
519436.E+00  6865.74E-03  6875.34E-07
527814.E+00  6976.28E-03  7891.56E-07
536192.E+00  7091.37E-03  7031.71E-07
544570.E+00  7213.00E-03  8297.91E-07
552948.E+00  7340.71E-03  7667.66E-07
561326.E+00  7477.57E-03  7697.99E-07
569704.E+00  7622.83E-03  8438.71E-07
578082.E+00  7780.44E-03  8925.77E-07
586460.E+00  7948.51E-03  8562.99E-07
594838.E+00  8126.94E-03  9315.94E-07
603216.E+00  8322.44E-03  9297.36E-07
611594.E+00  8528.93E-03  9770.96E-07
619972.E+00  8757.80E-03  9775.53E-07
628350.E+00  9007.82E-03  1026.65E-06
636728.E+00  9285.58E-03  1068.12E-06
645106.E+00  9594.60E-03  1156.05E-06
653484.E+00  9940.36E-03  1198.71E-06
661862.E+00  1033.14E-02  1225.29E-06
670240.E+00  1078.37E-02  1338.14E-06
678618.E+00  1131.29E-02  1467.64E-06
686996.E+00  1194.67E-02  1610.46E-06
695374.E+00  1273.73E-02  1822.51E-06
703752.E+00  1372.58E-02  2112.91E-06
712130.E+00  1488.19E-02  2657.05E-06
720508.E+00  1583.70E-02  3602.20E-06
728886.E+00  1558.39E-02  4856.09E-06
737264.E+00  1310.62E-02  5495.44E-06
745642.E+00  8776.91E-03  4816.66E-06
754020.E+00  4444.10E-03  3040.22E-06
762398.E+00  1650.11E-03  1365.82E-06
770776.E+00  4399.58E-04  4251.59E-07
779154.E+00  8384.34E-05  9215.58E-08
787532.E+00  1111.24E-05  1456.14E-08
795910.E+00  9479.56E-07  1195.69E-09
804288.E+00  5163.69E-08  6314.75E-11
812666.E+00  0000.00E+00  0000.00E+00
821044.E+00  0000.00E+00  0000.00E+00
829422.E+00  0000.00E+00  0000.00E+00
837800.E+00  0000.00E+00  0000.00E+00
