====== pysrim run =======
        SRIM-2013.00
=====================================
       LATERAL SPREAD OF IONS        
 See SRIM Outputs\TDATA.txt for calc. details   
Ì===================================Ê===================================
  NOTE : The Projected LATERAL Spread is based on a projection on a     
  plane- just the way the XY or XZ displays look on the screen.  The    
  Lateral Projected Range is defined as the average of the absolute     
  values of the projected lateral displacements from the X-axis.        
  One use of this range: If a mask covers half of a target, the lateral 
  range is the distance under the mask where the concentration drops to 
  25% (at the mask edge the concentration= 50% of the uniform value).   
                                                                        
  The Radial Range is the mean radial displacement range from the       
  X-axis a-uming cylindrical symmetry.                                 
========================================================================
--------------------------------------------------------------------
    Recoil/Damage Calculations made with Kinchin-Pease Estimates    
--------------------------------------------------------------------
 See file: SRIM Outputs\TDATA.txt for data about the calculation
 Ion    =  H   Energy = 5000 keV
 Total Ions calculated =1000000.00
============= TARGET MATERIAL ======================================
Layer  1 : None
Layer Width = 92020.E+01 AAA ;
  Layer # 1- Density = 8.490E22 atoms/cm3 = 7.874 g/cm3
  Layer # 1- Fe = 100  Atomic Percent = 100  Mass Percent
====================================================================
 Ion Average Range = 811804.E+00 A   Straggling = 240386.E-01 A
 Ion Lateral Range = 341706.E-01 A   Straggling = 479158.E-01 A
 Ion Radial  Range = 536843.E-01 A   Straggling = 414489.E-01 A
====================================================================
                LATERAL     Projected      LATERAL        Radial    
2208480.E-01 28588713.E-02 35636107.E-02 53786019.E-02 22836310.E-02 
2300500.E-01 31024785.E-02 38052262.E-02 52589935.E-02 16513095.E-02 
2392520.E-01 37130840.E-02 42535853.E-02 48794457.E-02 15071403.E-02 
2484540.E-01 39879253.E-02 42802128.E-02 50709707.E-02 16705330.E-02 
2576560.E-01 39999519.E-02 45129847.E-02 54350602.E-02 18632500.E-02 
2668580.E-01 36925890.E-02 40242581.E-02 55657517.E-02 13102174.E-02 
2760600.E-01 36434438.E-02 41769261.E-02 50357871.E-02 17142433.E-02 
2852620.E-01 37576633.E-02 43055745.E-02 57583110.E-02 12619357.E-02 
2944640.E-01 32499362.E-02 39551446.E-02 51704569.E-02 15363184.E-02 
3036660.E-01 21294330.E-02 26108755.E-02 37594562.E-02 18231873.E-02 
3128680.E-01 20288907.E-02 26091360.E-02 40149187.E-02 15000323.E-02 
3220700.E-01 30050361.E-02 37156064.E-02 42382399.E-02 20490642.E-02 
3312720.E-01 27459567.E-02 33568759.E-02 47008595.E-02 19169310.E-02 
3404740.E-01 28414610.E-02 35050305.E-02 48000988.E-02 15947938.E-02 
3496760.E-01 25502775.E-02 29486962.E-02 35319754.E-02 15173544.E-02 
3588780.E-01 25792077.E-02 29972697.E-02 40072319.E-02 14473412.E-02 
3680800.E-01 25936281.E-02 30379161.E-02 47602876.E-02 12698322.E-02 
3772820.E-01 27778440.E-02 32016853.E-02 44691930.E-02 12705966.E-02 
3864840.E-01 35434512.E-02 39969428.E-02 44447437.E-02 19574477.E-02 
3956860.E-01 27643616.E-02 33166092.E-02 42444948.E-02 19363992.E-02 
4048880.E-01 27216814.E-02 32112871.E-02 47167101.E-02 14383304.E-02 
4140900.E-01 23054003.E-02 28803702.E-02 43107632.E-02 16707892.E-02 
4232920.E-01 30946603.E-02 34938476.E-02 49053804.E-02 12746703.E-02 
4324940.E-01 22863315.E-02 29449159.E-02 35045200.E-02 18025060.E-02 
4416960.E-01 27803388.E-02 31378975.E-02 40347707.E-02 13754422.E-02 
4508980.E-01 25952359.E-02 31076456.E-02 38796377.E-02 15115710.E-02 
4601000.E-01 24617106.E-02 29244735.E-02 41743288.E-02 15186485.E-02 
4693020.E-01 19843878.E-02 22934960.E-02 37607079.E-02 14692300.E-02 
4785040.E-01 23013461.E-02 27608823.E-02 41131850.E-02 13540891.E-02 
4877060.E-01 20628993.E-02 24359476.E-02 38614003.E-02 13516721.E-02 
4969080.E-01 23081760.E-02 27659893.E-02 42492643.E-02 12558275.E-02 
5061100.E-01 24481672.E-02 29123588.E-02 39371474.E-02 14300251.E-02 
5153120.E-01 17966919.E-02 23097703.E-02 39598640.E-02 14745120.E-02 
5245140.E-01 27037826.E-02 31861194.E-02 38219648.E-02 15644535.E-02 
5337160.E-01 27643829.E-02 31931483.E-02 39476189.E-02 14720002.E-02 
5429180.E-01 24560304.E-02 28774518.E-02 36890588.E-02 13916655.E-02 
5521200.E-01 22806298.E-02 28093202.E-02 37886592.E-02 15343687.E-02 
5613220.E-01 24208606.E-02 29162122.E-02 38085177.E-02 13129634.E-02 
5705240.E-01 20237151.E-02 23705102.E-02 33754733.E-02 12580250.E-02 
5797260.E-01 21707151.E-02 25627744.E-02 35966413.E-02 13106546.E-02 
5889280.E-01 20608426.E-02 24548078.E-02 34558467.E-02 14017037.E-02 
5981300.E-01 20669838.E-02 24864488.E-02 33167339.E-02 13788708.E-02 
6073320.E-01 19679638.E-02 23497693.E-02 32973795.E-02 12962025.E-02 
6165340.E-01 22540156.E-02 25892328.E-02 33295432.E-02 12516613.E-02 
6257360.E-01 20826153.E-02 24224898.E-02 32702069.E-02 12135059.E-02 
6349380.E-01 20651734.E-02 24629227.E-02 32217902.E-02 12203809.E-02 
6441400.E-01 18625171.E-02 22869659.E-02 31386588.E-02 12519320.E-02 
6533420.E-01 19769387.E-02 23428242.E-02 30276418.E-02 11627790.E-02 
6625440.E-01 19077030.E-02 22361037.E-02 29482444.E-02 11380963.E-02 
6717460.E-01 18781818.E-02 22208819.E-02 28720214.E-02 10378596.E-02 
6809480.E-01 17396898.E-02 20693033.E-02 27979876.E-02 10324417.E-02 
6901500.E-01 17574368.E-02 20592786.E-02 26830099.E-02 10076685.E-02 
6993520.E-01 15809882.E-02 19034228.E-02 25385388.E-02 10126692.E-02 
7085540.E-01 16223332.E-02 19304551.E-02 24931842.E-02 97433367.E-03 
7177560.E-01 14790188.E-02 17700238.E-02 23456663.E-02 94563178.E-03 
7269580.E-01 14481377.E-02 17384168.E-02 22446115.E-02 88987840.E-03 
7361600.E-01 13850547.E-02 16494760.E-02 21436447.E-02 85779073.E-03 
7453620.E-01 12898452.E-02 15405611.E-02 20246694.E-02 80278910.E-03 
7545640.E-01 11661561.E-02 13982257.E-02 18522764.E-02 74396629.E-03 
7637660.E-01 10653791.E-02 12736713.E-02 16640116.E-02 69031794.E-03 
7729680.E-01 85741912.E-03 10624071.E-02 13559957.E-02 65073407.E-03 
7821700.E-01 62968148.E-03 80819985.E-03 98115004.E-03 57586484.E-03 
7913720.E-01 46093603.E-03 60418657.E-03 72301022.E-03 45362740.E-03 
8005740.E-01 37771514.E-03 49164492.E-03 59310945.E-03 36244977.E-03 
8097760.E-01 33260271.E-03 42901805.E-03 52257808.E-03 30825032.E-03 
8189780.E-01 30529267.E-03 39072680.E-03 47976983.E-03 27518854.E-03 
8281800.E-01 28726885.E-03 36588537.E-03 45156679.E-03 25326885.E-03 
8373820.E-01 27379617.E-03 34802241.E-03 42957232.E-03 23860424.E-03 
8465840.E-01 26215834.E-03 33174898.E-03 41319573.E-03 22510479.E-03 
8557860.E-01 25616145.E-03 32454735.E-03 40382631.E-03 22227143.E-03 
8649880.E-01 24523648.E-03 31194988.E-03 38178215.E-03 21368751.E-03 
8741900.E-01 23388090.E-03 29697596.E-03 37138116.E-03 20453584.E-03 
8833920.E-01 24952144.E-03 31370538.E-03 39523352.E-03 16404732.E-03 
8925940.E-01 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
9017960.E-01 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
9109980.E-01 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
9202000.E-01 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
