====== pysrim run =======
        SRIM-2013.00
========================================
      Ion and Recoil IONIZATION     
 See SRIM Outputs\TDATA.txt for details   
========================================
--------------------------------------------------------------------
    Recoil/Damage Calculations made with Kinchin-Pease Estimates    
--------------------------------------------------------------------
 See file :  SRIM Outputs\TDATA.txt   for calculation data
 Ion    =  H   Energy = 5000 keV
============= TARGET MATERIAL ======================================
Layer 1 : None
Layer Width = 92020.E+01 A ;
  Layer # 1- Density = 8.490E22 atoms/cm3 = 7.874 g/cm3
  Layer # 1- Fe = 100  Atomic Percent = 100  Mass Percent
====================================================================
 Total Ions calculated =1000000.00
===============================================================
  Ionization Energy Units are  >>>>  eV /(Angstrom-Ion)  <<<<  
===============================================================

  TARGET       IONIZ.       IONIZ.  
  DEPTH         by           by     
  (Ang)        IONS         RECOILS 
-----------  -----------  -----------
920201.E-02  3733.27E-03  1081.56E-07
184040.E-01  3746.12E-03  3306.31E-07
276060.E-01  3763.49E-03  2061.71E-07
368080.E-01  3780.66E-03  3234.54E-07
460100.E-01  3799.97E-03  4198.59E-07
552120.E-01  3819.35E-03  3376.76E-07
644140.E-01  3838.38E-03  3800.87E-07
736160.E-01  3858.37E-03  3367.82E-07
828180.E-01  3879.66E-03  3885.79E-07
920200.E-01  3900.65E-03  3918.36E-07
101222.E+00  3922.83E-03  3642.22E-07
110424.E+00  3945.55E-03  3346.14E-07
119626.E+00  3966.73E-03  3392.14E-07
128828.E+00  3989.40E-03  4001.57E-07
138030.E+00  4012.28E-03  4115.87E-07
147232.E+00  4035.16E-03  3303.77E-07
156434.E+00  4059.46E-03  3702.74E-07
165636.E+00  4084.08E-03  3620.39E-07
174838.E+00  4108.51E-03  3637.72E-07
184040.E+00  4133.67E-03  3541.02E-07
193242.E+00  4159.25E-03  3556.46E-07
202444.E+00  4185.15E-03  3487.85E-07
211646.E+00  4211.83E-03  3327.47E-07
220848.E+00  4240.06E-03  3950.61E-07
230050.E+00  4268.62E-03  3896.67E-07
239252.E+00  4296.53E-03  3938.79E-07
248454.E+00  4326.24E-03  3844.75E-07
257656.E+00  4356.29E-03  3690.62E-07
266858.E+00  4386.77E-03  4175.20E-07
276060.E+00  4418.51E-03  4368.49E-07
285262.E+00  4450.34E-03  4121.34E-07
294464.E+00  4483.97E-03  4405.46E-07
303666.E+00  4516.22E-03  4339.67E-07
312868.E+00  4552.98E-03  4253.10E-07
322070.E+00  4588.39E-03  4529.20E-07
331272.E+00  4624.30E-03  4122.77E-07
340474.E+00  4662.56E-03  4252.55E-07
349676.E+00  4699.82E-03  4229.72E-07
358878.E+00  4741.89E-03  4760.05E-07
368080.E+00  4783.03E-03  4047.54E-07
377282.E+00  4823.99E-03  4431.20E-07
386484.E+00  4865.45E-03  4880.05E-07
395686.E+00  4909.62E-03  4087.01E-07
404888.E+00  4955.60E-03  4499.77E-07
414090.E+00  5003.20E-03  4693.11E-07
423292.E+00  5051.96E-03  4581.90E-07
432494.E+00  5103.06E-03  4922.69E-07
441696.E+00  5155.34E-03  4959.34E-07
450898.E+00  5207.96E-03  5073.59E-07
460100.E+00  5264.18E-03  5656.26E-07
469302.E+00  5323.20E-03  4633.65E-07
478504.E+00  5381.55E-03  5074.08E-07
487706.E+00  5444.31E-03  5356.39E-07
496908.E+00  5509.45E-03  5853.47E-07
506110.E+00  5575.43E-03  5682.79E-07
515312.E+00  5645.22E-03  5362.27E-07
524514.E+00  5719.64E-03  5693.74E-07
533716.E+00  5796.20E-03  5566.25E-07
542918.E+00  5874.97E-03  5951.17E-07
552120.E+00  5959.10E-03  5682.49E-07
561322.E+00  6045.75E-03  5979.57E-07
570524.E+00  6138.59E-03  5744.30E-07
579726.E+00  6237.29E-03  6359.30E-07
588928.E+00  6337.08E-03  6385.40E-07
598130.E+00  6445.84E-03  6572.52E-07
607332.E+00  6558.60E-03  6919.95E-07
616534.E+00  6679.97E-03  6320.19E-07
625736.E+00  6809.15E-03  7050.59E-07
634938.E+00  6947.83E-03  6766.73E-07
644140.E+00  7096.23E-03  7386.36E-07
653342.E+00  7253.65E-03  7677.62E-07
662544.E+00  7425.32E-03  8057.21E-07
671746.E+00  7609.62E-03  8161.34E-07
680948.E+00  7813.24E-03  8251.00E-07
690150.E+00  8034.04E-03  8607.65E-07
699352.E+00  8278.70E-03  9101.37E-07
708554.E+00  8550.50E-03  9204.09E-07
717756.E+00  8858.85E-03  9993.19E-07
726958.E+00  9206.80E-03  9993.00E-07
736160.E+00  9617.34E-03  1120.07E-06
745362.E+00  1010.52E-02  1179.86E-06
754564.E+00  1069.76E-02  1304.22E-06
763766.E+00  1145.82E-02  1408.65E-06
772968.E+00  1244.96E-02  1661.69E-06
782170.E+00  1370.93E-02  2023.89E-06
791372.E+00  1502.41E-02  2693.91E-06
800574.E+00  1552.55E-02  3661.80E-06
809776.E+00  1390.90E-02  4497.64E-06
818978.E+00  9973.36E-03  4240.05E-06
828180.E+00  5400.05E-03  2898.15E-06
837382.E+00  2122.62E-03  1387.13E-06
846584.E+00  5914.81E-04  4560.95E-07
855786.E+00  1158.86E-04  1044.92E-07
864988.E+00  1536.12E-05  1552.36E-08
874190.E+00  1501.01E-06  1459.42E-09
883392.E+00  7513.29E-08  1309.79E-10
892594.E+00  0000.00E+00  0000.00E+00
901796.E+00  0000.00E+00  0000.00E+00
910998.E+00  0000.00E+00  0000.00E+00
920200.E+00  0000.00E+00  0000.00E+00
