====== pysrim run =======
        SRIM-2013.00
=====================================
       LATERAL SPREAD OF IONS        
 See SRIM Outputs\TDATA.txt for calc. details   
Ì===================================Ê===================================
  NOTE : The Projected LATERAL Spread is based on a projection on a     
  plane- just the way the XY or XZ displays look on the screen.  The    
  Lateral Projected Range is defined as the average of the absolute     
  values of the projected lateral displacements from the X-axis.        
  One use of this range: If a mask covers half of a target, the lateral 
  range is the distance under the mask where the concentration drops to 
  25% (at the mask edge the concentration= 50% of the uniform value).   
                                                                        
  The Radial Range is the mean radial displacement range from the       
  X-axis a-uming cylindrical symmetry.                                 
========================================================================
--------------------------------------------------------------------
    Recoil/Damage Calculations made with Kinchin-Pease Estimates    
--------------------------------------------------------------------
 See file: SRIM Outputs\TDATA.txt for data about the calculation
 Ion    =  H   Energy = 2000 keV
 Total Ions calculated =1000000.00
============= TARGET MATERIAL ======================================
Layer  1 : None
Layer Width = 22060.E+01 AAA ;
  Layer # 1- Density = 6.413E22 atoms/cm3 = 10.22 g/cm3
  Layer # 1- Mo = 100  Atomic Percent = 100  Mass Percent
====================================================================
 Ion Average Range = 188885.E+00 A   Straggling = 904209.E-02 A
 Ion Lateral Range = 128654.E-01 A   Straggling = 175574.E-01 A
 Ion Radial  Range = 202212.E-01 A   Straggling = 144468.E-01 A
====================================================================
                LATERAL     Projected      LATERAL        Radial    
5294401.E-02 71660574.E-03 85866509.E-03 12007047.E-02 33905838.E-03 
5515001.E-02 75469258.E-03 89336352.E-03 11755409.E-02 42440802.E-03 
5735601.E-02 70549174.E-03 81075105.E-03 10568049.E-02 42693283.E-03 
5956201.E-02 81236491.E-03 90495553.E-03 12372276.E-02 29888999.E-03 
6176801.E-02 76989976.E-03 87579961.E-03 11721102.E-02 39345448.E-03 
6397401.E-02 75347884.E-03 85292965.E-03 11793069.E-02 30665036.E-03 
6618001.E-02 70152500.E-03 86155430.E-03 11000269.E-02 40712895.E-03 
6838601.E-02 66221512.E-03 77718164.E-03 10914013.E-02 37162117.E-03 
7059201.E-02 77896757.E-03 89861070.E-03 10852266.E-02 44441555.E-03 
7279801.E-02 62766663.E-03 73006741.E-03 10132849.E-02 42427017.E-03 
7500401.E-02 68679035.E-03 82329447.E-03 10965150.E-02 38708574.E-03 
7721001.E-02 70761026.E-03 85442387.E-03 10966888.E-02 40665837.E-03 
7941601.E-02 64023933.E-03 77972222.E-03 10104528.E-02 43224899.E-03 
8162201.E-02 70822246.E-03 83341667.E-03 11019712.E-02 41617072.E-03 
8382801.E-02 65891073.E-03 80015210.E-03 10991227.E-02 43854857.E-03 
8603401.E-02 64544366.E-03 78849761.E-03 10661877.E-02 43866083.E-03 
8824001.E-02 68059116.E-03 79827765.E-03 10634090.E-02 36375905.E-03 
9044601.E-02 61672560.E-03 76110040.E-03 10012885.E-02 41138440.E-03 
9265201.E-02 71778086.E-03 82915920.E-03 10620787.E-02 35016233.E-03 
9485801.E-02 61699326.E-03 75105632.E-03 98351013.E-03 42066942.E-03 
9706401.E-02 62542683.E-03 75643797.E-03 93423664.E-03 40978894.E-03 
9927001.E-02 67301265.E-03 80192883.E-03 11318263.E-02 35372266.E-03 
1014760.E-01 64506394.E-03 76650295.E-03 10358630.E-02 35778257.E-03 
1036820.E-01 64508875.E-03 77724462.E-03 10038590.E-02 39233489.E-03 
1058880.E-01 62364174.E-03 74027826.E-03 94028470.E-03 39233306.E-03 
1080940.E-01 59428996.E-03 68224548.E-03 95728931.E-03 33925358.E-03 
1103000.E-01 66272042.E-03 78422194.E-03 98014297.E-03 35947969.E-03 
1125060.E-01 61680992.E-03 74314522.E-03 98143965.E-03 37483244.E-03 
1147120.E-01 54114319.E-03 65000747.E-03 92118411.E-03 37365085.E-03 
1169180.E-01 61982870.E-03 71993960.E-03 97380288.E-03 32050039.E-03 
1191240.E-01 53980105.E-03 64064975.E-03 87116111.E-03 34820158.E-03 
1213300.E-01 57451361.E-03 68466859.E-03 91836141.E-03 33343615.E-03 
1235360.E-01 55491672.E-03 65594918.E-03 86928450.E-03 32759572.E-03 
1257420.E-01 57956104.E-03 68735189.E-03 91897674.E-03 32600955.E-03 
1279480.E-01 55749199.E-03 66169590.E-03 84127889.E-03 34147272.E-03 
1301540.E-01 55337958.E-03 66801655.E-03 84339205.E-03 32879337.E-03 
1323600.E-01 55409158.E-03 66415656.E-03 85684623.E-03 31134034.E-03 
1345660.E-01 55006319.E-03 65035325.E-03 87016802.E-03 32363717.E-03 
1367720.E-01 54555710.E-03 63917592.E-03 84031342.E-03 30988933.E-03 
1389780.E-01 50144878.E-03 59819122.E-03 83393222.E-03 29732567.E-03 
1411840.E-01 51612399.E-03 61542743.E-03 80615308.E-03 30198784.E-03 
1433900.E-01 50150715.E-03 58924901.E-03 76916951.E-03 28219451.E-03 
1455960.E-01 49096763.E-03 58353126.E-03 75728659.E-03 28690847.E-03 
1478020.E-01 48953099.E-03 58070651.E-03 76182149.E-03 28292917.E-03 
1500080.E-01 46738085.E-03 55805518.E-03 73476379.E-03 28916433.E-03 
1522140.E-01 45416354.E-03 53292660.E-03 71318415.E-03 26138360.E-03 
1544200.E-01 43466317.E-03 52268199.E-03 71146833.E-03 26085021.E-03 
1566260.E-01 42600202.E-03 50701722.E-03 66971398.E-03 26699474.E-03 
1588320.E-01 41218198.E-03 49168599.E-03 65532735.E-03 25064510.E-03 
1610380.E-01 39294698.E-03 46909001.E-03 62094370.E-03 24452610.E-03 
1632440.E-01 39746708.E-03 47146198.E-03 61704967.E-03 23965616.E-03 
1654500.E-01 37596869.E-03 44478375.E-03 59552697.E-03 22221455.E-03 
1676560.E-01 35305766.E-03 42177485.E-03 55856551.E-03 21720930.E-03 
1698620.E-01 33961360.E-03 40260146.E-03 53223333.E-03 20331471.E-03 
1720680.E-01 32782911.E-03 38994011.E-03 51301141.E-03 19524046.E-03 
1742740.E-01 29898087.E-03 35724210.E-03 47166445.E-03 18367551.E-03 
1764800.E-01 27475307.E-03 32924428.E-03 43277715.E-03 17184657.E-03 
1786860.E-01 24416257.E-03 29435336.E-03 38661680.E-03 16122832.E-03 
1808920.E-01 20931606.E-03 25509640.E-03 33119824.E-03 14862819.E-03 
1830980.E-01 17782197.E-03 21948290.E-03 27875333.E-03 13599793.E-03 
1853040.E-01 15068105.E-03 18810245.E-03 23700940.E-03 12178586.E-03 
1875100.E-01 13138697.E-03 16484398.E-03 20670964.E-03 10886699.E-03 
1897160.E-01 11799466.E-03 14866217.E-03 18495157.E-03 98752531.E-04 
1919220.E-01 10786184.E-03 13582836.E-03 16940597.E-03 90510469.E-04 
1941280.E-01 10044971.E-03 12649215.E-03 15785926.E-03 84355883.E-04 
1963340.E-01 94996933.E-04 11978560.E-03 14917786.E-03 79870389.E-04 
1985400.E-01 90588166.E-04 11401719.E-03 14226298.E-03 75547524.E-04 
2007460.E-01 86320778.E-04 10849141.E-03 13508759.E-03 72018102.E-04 
2029520.E-01 81303808.E-04 10231728.E-03 12839156.E-03 68554200.E-04 
2051580.E-01 78379705.E-04 99115716.E-04 12641110.E-03 66447113.E-04 
2073640.E-01 79679456.E-04 99691929.E-04 12281368.E-03 65971444.E-04 
2095700.E-01 86316827.E-04 10427737.E-03 13266559.E-03 61010079.E-04 
2117760.E-01 62769237.E-04 75002511.E-04 13051972.E-03 64626154.E-04 
2139820.E-01 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
2161880.E-01 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
2183940.E-01 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
2206000.E-01 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
