====== pysrim run =======
        SRIM-2013.00
=====================================
       LATERAL SPREAD OF IONS        
 See SRIM Outputs\TDATA.txt for calc. details   
Ì===================================Ê===================================
  NOTE : The Projected LATERAL Spread is based on a projection on a     
  plane- just the way the XY or XZ displays look on the screen.  The    
  Lateral Projected Range is defined as the average of the absolute     
  values of the projected lateral displacements from the X-axis.        
  One use of this range: If a mask covers half of a target, the lateral 
  range is the distance under the mask where the concentration drops to 
  25% (at the mask edge the concentration= 50% of the uniform value).   
                                                                        
  The Radial Range is the mean radial displacement range from the       
  X-axis a-uming cylindrical symmetry.                                 
========================================================================
--------------------------------------------------------------------
    Recoil/Damage Calculations made with Kinchin-Pease Estimates    
--------------------------------------------------------------------
 See file: SRIM Outputs\TDATA.txt for data about the calculation
 Ion    =  H   Energy = 1000 keV
 Total Ions calculated =1000000.00
============= TARGET MATERIAL ======================================
Layer  1 : None
Layer Width = 12591.E+01 AAA ;
  Layer # 1- Density = 4.294E22 atoms/cm3 = 6.506 g/cm3
  Layer # 1- Zr = 100  Atomic Percent = 100  Mass Percent
====================================================================
 Ion Average Range = 105499.E+00 A   Straggling = 593617.E-02 A
 Ion Lateral Range = 805549.E-02 A   Straggling = 109249.E-01 A
 Ion Radial  Range = 126442.E-01 A   Straggling = 885148.E-02 A
====================================================================
                LATERAL     Projected      LATERAL        Radial    
3021793.E-02 42528570.E-03 49696764.E-03 61533331.E-03 23057204.E-03 
3147701.E-02 33342280.E-03 41246461.E-03 50834477.E-03 27970514.E-03 
3273609.E-02 37914742.E-03 46242575.E-03 61289587.E-03 25454018.E-03 
3399517.E-02 44219049.E-03 49827883.E-03 60982528.E-03 21790676.E-03 
3525425.E-02 45916570.E-03 55186610.E-03 65590693.E-03 25380530.E-03 
3651333.E-02 41691942.E-03 49441478.E-03 67234793.E-03 22810887.E-03 
3777241.E-02 39048796.E-03 44865623.E-03 63253911.E-03 23107309.E-03 
3903149.E-02 39397246.E-03 46511461.E-03 56884799.E-03 25216566.E-03 
4029057.E-02 40741598.E-03 48019553.E-03 59688921.E-03 23333216.E-03 
4154965.E-02 37894656.E-03 45748823.E-03 60179445.E-03 22782810.E-03 
4280873.E-02 42272363.E-03 50872815.E-03 61745201.E-03 22111082.E-03 
4406781.E-02 34012541.E-03 41634982.E-03 58657744.E-03 24045704.E-03 
4532689.E-02 37412086.E-03 44781748.E-03 59683403.E-03 22385469.E-03 
4658597.E-02 36840610.E-03 44317847.E-03 57504318.E-03 23781040.E-03 
4784505.E-02 36917212.E-03 43696266.E-03 54817827.E-03 21421893.E-03 
4910413.E-02 36817850.E-03 43526522.E-03 60175604.E-03 20434901.E-03 
5036321.E-02 34400646.E-03 41548439.E-03 58254314.E-03 22748145.E-03 
5162229.E-02 40392868.E-03 47368271.E-03 58693359.E-03 21536252.E-03 
5288137.E-02 32437229.E-03 39976896.E-03 55795624.E-03 21797227.E-03 
5414045.E-02 40017878.E-03 46257126.E-03 56628053.E-03 20464430.E-03 
5539953.E-02 39084897.E-03 44668189.E-03 58083377.E-03 20569718.E-03 
5665861.E-02 34096570.E-03 40726887.E-03 53129521.E-03 20619337.E-03 
5791769.E-02 35038599.E-03 42753211.E-03 55748854.E-03 21980571.E-03 
5917677.E-02 34583525.E-03 40848768.E-03 54857592.E-03 21527073.E-03 
6043585.E-02 33904633.E-03 41194772.E-03 52613003.E-03 21584840.E-03 
6169493.E-02 36251296.E-03 42465889.E-03 53853932.E-03 20657863.E-03 
6295401.E-02 36380561.E-03 41979770.E-03 53348823.E-03 19146656.E-03 
6421309.E-02 34653999.E-03 40796582.E-03 52573454.E-03 20468301.E-03 
6547217.E-02 32477407.E-03 38724392.E-03 50661935.E-03 19908946.E-03 
6673125.E-02 32817254.E-03 38980735.E-03 50238560.E-03 19566967.E-03 
6799033.E-02 34702858.E-03 40566190.E-03 51526844.E-03 19618633.E-03 
6924941.E-02 30514185.E-03 36849021.E-03 50038946.E-03 19507640.E-03 
7050849.E-02 31108644.E-03 36431085.E-03 49248539.E-03 18892832.E-03 
7176757.E-02 30848568.E-03 36556576.E-03 48531518.E-03 19200766.E-03 
7302665.E-02 30435738.E-03 36533454.E-03 47739866.E-03 18645320.E-03 
7428573.E-02 30638361.E-03 36833562.E-03 47192146.E-03 19485984.E-03 
7554481.E-02 29298439.E-03 34850458.E-03 46473718.E-03 17636178.E-03 
7680389.E-02 28201434.E-03 33736087.E-03 43878421.E-03 17925312.E-03 
7806297.E-02 26900565.E-03 32351601.E-03 42890757.E-03 17598543.E-03 
7932205.E-02 27950889.E-03 33004568.E-03 43476964.E-03 16511767.E-03 
8058113.E-02 27394318.E-03 32683861.E-03 42864323.E-03 16552403.E-03 
8184021.E-02 26195506.E-03 30995356.E-03 41089369.E-03 16165928.E-03 
8309929.E-02 26331726.E-03 31391398.E-03 41325485.E-03 16061087.E-03 
8435837.E-02 25849429.E-03 30756138.E-03 40125368.E-03 15752348.E-03 
8561745.E-02 23976377.E-03 28593118.E-03 38217423.E-03 14839987.E-03 
8687653.E-02 24528706.E-03 29394441.E-03 37903534.E-03 15198238.E-03 
8813561.E-02 22866629.E-03 27463713.E-03 36043880.E-03 14440863.E-03 
8939469.E-02 21954698.E-03 26174944.E-03 34793004.E-03 13605773.E-03 
9065377.E-02 21528161.E-03 25705374.E-03 33987399.E-03 13189568.E-03 
9191285.E-02 21021457.E-03 25132878.E-03 33033061.E-03 12934933.E-03 
9317193.E-02 19469713.E-03 23364862.E-03 30934384.E-03 12450873.E-03 
9443101.E-02 18542461.E-03 22241363.E-03 29396066.E-03 11824187.E-03 
9569009.E-02 18024213.E-03 21562761.E-03 28175968.E-03 11286432.E-03 
9694917.E-02 16552549.E-03 19884988.E-03 26069609.E-03 10630707.E-03 
9820825.E-02 15161691.E-03 18282615.E-03 23798514.E-03 10024911.E-03 
9946733.E-02 13705521.E-03 16608388.E-03 21457225.E-03 94455478.E-04 
1007264.E-01 12036931.E-03 14746034.E-03 18965962.E-03 88119116.E-04 
1019855.E-01 10484138.E-03 12969460.E-03 16537174.E-03 80905824.E-04 
1032446.E-01 92484289.E-04 11536102.E-03 14513426.E-03 74218700.E-04 
1045037.E-01 82539931.E-04 10347652.E-03 12923025.E-03 67358896.E-04 
1057627.E-01 75046451.E-04 94258696.E-04 11761655.E-03 62139980.E-04 
1070218.E-01 69244416.E-04 87026364.E-04 10879465.E-03 57767040.E-04 
1082809.E-01 64745232.E-04 81460452.E-04 10164067.E-03 54164706.E-04 
1095400.E-01 60996801.E-04 76762734.E-04 95860416.E-04 51097129.E-04 
1107991.E-01 58310109.E-04 73270254.E-04 91412061.E-04 48377296.E-04 
1120581.E-01 56099037.E-04 70406063.E-04 87714296.E-04 45995530.E-04 
1133172.E-01 53324543.E-04 66863039.E-04 83984346.E-04 44475779.E-04 
1145763.E-01 51876867.E-04 65354346.E-04 82057407.E-04 43640102.E-04 
1158354.E-01 49995895.E-04 63008990.E-04 78548020.E-04 41218067.E-04 
1170945.E-01 47314764.E-04 59540894.E-04 78203164.E-04 40760672.E-04 
1183535.E-01 53708933.E-04 64750571.E-04 78495394.E-04 39429686.E-04 
1196126.E-01 50137812.E-04 62712443.E-04 76301914.E-04 46092499.E-04 
1208717.E-01 53362605.E-04 56266077.E-04 78588304.E-04 20376713.E-04 
1221308.E-01 60220549.E-05 61206728.E-05 87618420.E-04 17885576.E-04 
1233899.E-01 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1246489.E-01 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1259080.E-01 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
