====== pysrim run =======
        SRIM-2013.00
=====================================
       LATERAL SPREAD OF IONS        
 See SRIM Outputs\TDATA.txt for calc. details   
Ì===================================Ê===================================
  NOTE : The Projected LATERAL Spread is based on a projection on a     
  plane- just the way the XY or XZ displays look on the screen.  The    
  Lateral Projected Range is defined as the average of the absolute     
  values of the projected lateral displacements from the X-axis.        
  One use of this range: If a mask covers half of a target, the lateral 
  range is the distance under the mask where the concentration drops to 
  25% (at the mask edge the concentration= 50% of the uniform value).   
                                                                        
  The Radial Range is the mean radial displacement range from the       
  X-axis a-uming cylindrical symmetry.                                 
========================================================================
--------------------------------------------------------------------
    Recoil/Damage Calculations made with Kinchin-Pease Estimates    
--------------------------------------------------------------------
 See file: SRIM Outputs\TDATA.txt for data about the calculation
 Ion    =  H   Energy = 2000 keV
 Total Ions calculated =1000000.00
============= TARGET MATERIAL ======================================
Layer  1 : None
Layer Width = 21157.E+01 AAA ;
  Layer # 1- Density = 8.490E22 atoms/cm3 = 7.874 g/cm3
  Layer # 1- Fe = 100  Atomic Percent = 100  Mass Percent
====================================================================
 Ion Average Range = 186771.E+00 A   Straggling = 663595.E-02 A
 Ion Lateral Range = 910585.E-02 A   Straggling = 127180.E-01 A
 Ion Radial  Range = 142944.E-01 A   Straggling = 108878.E-01 A
====================================================================
                LATERAL     Projected      LATERAL        Radial    
5077729.E-02 57333507.E-03 72118157.E-03 10922647.E-02 39904266.E-03 
5289301.E-02 77437000.E-03 89829895.E-03 98674816.E-03 44099372.E-03 
5500873.E-02 68982458.E-03 81324431.E-03 10488322.E-02 34856391.E-03 
5712445.E-02 68272681.E-03 78481979.E-03 10524041.E-02 36305760.E-03 
5924017.E-02 68914865.E-03 83765884.E-03 10214900.E-02 44915468.E-03 
6135589.E-02 88433242.E-03 96216980.E-03 11647927.E-02 32775771.E-03 
6347161.E-02 57635203.E-03 71846917.E-03 10367581.E-02 44876010.E-03 
6558733.E-02 72535238.E-03 87496378.E-03 10134971.E-02 47438266.E-03 
6770305.E-02 56245883.E-03 62091477.E-03 76595022.E-03 40079560.E-03 
6981877.E-02 72188713.E-03 83606662.E-03 11296664.E-02 39475087.E-03 
7193449.E-02 53860657.E-03 73958143.E-03 10579322.E-02 48483960.E-03 
7405021.E-02 79479967.E-03 90188916.E-03 10831316.E-02 36421100.E-03 
7616593.E-02 77519665.E-03 87846302.E-03 10879255.E-02 36537000.E-03 
7828165.E-02 58795566.E-03 75768547.E-03 99773738.E-03 46815570.E-03 
8039737.E-02 53421306.E-03 60496079.E-03 94622401.E-03 36813761.E-03 
8251309.E-02 65274540.E-03 76867689.E-03 93290280.E-03 41817508.E-03 
8462881.E-02 68103187.E-03 80970915.E-03 10324935.E-02 31044549.E-03 
8674453.E-02 60478726.E-03 71504425.E-03 10180617.E-02 38491340.E-03 
8886025.E-02 70082781.E-03 83028656.E-03 10935370.E-02 38423774.E-03 
9097597.E-02 65239985.E-03 79266383.E-03 10103939.E-02 41071188.E-03 
9309169.E-02 68027962.E-03 76774093.E-03 98867498.E-03 35266797.E-03 
9520741.E-02 62778477.E-03 73641476.E-03 10107009.E-02 33849582.E-03 
9732313.E-02 63986825.E-03 71480716.E-03 91109244.E-03 37602602.E-03 
9943885.E-02 54312244.E-03 68657430.E-03 91906611.E-03 39187559.E-03 
1015546.E-01 51258959.E-03 64740001.E-03 94819583.E-03 37178373.E-03 
1036703.E-01 51287889.E-03 62668057.E-03 90319149.E-03 32413019.E-03 
1057860.E-01 60267088.E-03 71901463.E-03 95789634.E-03 40458329.E-03 
1079017.E-01 66787816.E-03 79614701.E-03 10299305.E-02 34215960.E-03 
1100175.E-01 64190223.E-03 76768145.E-03 94265542.E-03 37230954.E-03 
1121332.E-01 56956084.E-03 69120886.E-03 88984113.E-03 35142146.E-03 
1142489.E-01 48394517.E-03 59757276.E-03 84584429.E-03 34762900.E-03 
1163646.E-01 57337483.E-03 67619163.E-03 86617614.E-03 33422186.E-03 
1184803.E-01 54300268.E-03 64669374.E-03 88948019.E-03 34586991.E-03 
1205961.E-01 53281482.E-03 63609225.E-03 84419617.E-03 31968852.E-03 
1227118.E-01 48948533.E-03 59068718.E-03 85558253.E-03 35996778.E-03 
1248275.E-01 52890211.E-03 63411100.E-03 90213800.E-03 31268419.E-03 
1269432.E-01 61764159.E-03 70721270.E-03 86602159.E-03 29667893.E-03 
1290589.E-01 52715614.E-03 62949680.E-03 86063636.E-03 30699903.E-03 
1311747.E-01 44419746.E-03 55678029.E-03 76274129.E-03 34089570.E-03 
1332904.E-01 49542782.E-03 60102856.E-03 80231862.E-03 32902190.E-03 
1354061.E-01 48282496.E-03 57874176.E-03 77083823.E-03 31944669.E-03 
1375218.E-01 51270645.E-03 60177144.E-03 78381942.E-03 29931033.E-03 
1396375.E-01 51580456.E-03 59837606.E-03 76939803.E-03 26446331.E-03 
1417533.E-01 50921168.E-03 59886990.E-03 76311218.E-03 30123120.E-03 
1438690.E-01 47480052.E-03 56108390.E-03 74637084.E-03 26672224.E-03 
1459847.E-01 48260366.E-03 56566393.E-03 70598770.E-03 28091077.E-03 
1481004.E-01 42223533.E-03 51009282.E-03 67304016.E-03 26424965.E-03 
1502161.E-01 42368697.E-03 51131340.E-03 67633799.E-03 27217314.E-03 
1523319.E-01 40605492.E-03 48487188.E-03 63135560.E-03 25318918.E-03 
1544476.E-01 40502318.E-03 48183785.E-03 65841150.E-03 25617813.E-03 
1565633.E-01 39780285.E-03 47786320.E-03 62517393.E-03 25277436.E-03 
1586790.E-01 36287563.E-03 44125909.E-03 58291256.E-03 24202631.E-03 
1607947.E-01 35596532.E-03 42942905.E-03 57503997.E-03 22903120.E-03 
1629105.E-01 34781210.E-03 41483872.E-03 55227193.E-03 21761888.E-03 
1650262.E-01 33647625.E-03 40797080.E-03 52530803.E-03 21398888.E-03 
1671419.E-01 31957199.E-03 38521115.E-03 50141740.E-03 20745193.E-03 
1692576.E-01 30844219.E-03 37196995.E-03 47445568.E-03 19947910.E-03 
1713733.E-01 29073411.E-03 34737129.E-03 44953891.E-03 18665047.E-03 
1734891.E-01 25549412.E-03 30996028.E-03 39887426.E-03 17776306.E-03 
1756048.E-01 22484074.E-03 27627885.E-03 35415894.E-03 16668904.E-03 
1777205.E-01 18641577.E-03 23279679.E-03 29151643.E-03 15098212.E-03 
1798362.E-01 14506669.E-03 18623740.E-03 22802296.E-03 13249812.E-03 
1819519.E-01 11624897.E-03 15033379.E-03 18208840.E-03 10905445.E-03 
1840677.E-01 98253865.E-04 12725100.E-03 15474136.E-03 92114565.E-04 
1861834.E-01 88097276.E-04 11319928.E-03 13845690.E-03 80664921.E-04 
1882991.E-01 81404928.E-04 10411901.E-03 12765827.E-03 72900118.E-04 
1904148.E-01 76419330.E-04 97264165.E-04 11985747.E-03 67206871.E-04 
1925305.E-01 72347767.E-04 91880868.E-04 11379849.E-03 63265946.E-04 
1946463.E-01 69657439.E-04 88322102.E-04 10900665.E-03 60169938.E-04 
1967620.E-01 67147592.E-04 84966650.E-04 10503640.E-03 57053042.E-04 
1988777.E-01 64377763.E-04 81096588.E-04 10152471.E-03 54891861.E-04 
2009934.E-01 64769813.E-04 81797306.E-04 10084281.E-03 54804265.E-04 
2031091.E-01 59460961.E-04 74725994.E-04 93335280.E-04 51270546.E-04 
2052249.E-01 47784709.E-04 61263349.E-04 86497953.E-04 46684651.E-04 
2073406.E-01 48809775.E-04 48809775.E-04 65515169.E-04 00000000.E+00 
2094563.E-01 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
2115720.E-01 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
