====== pysrim run =======
        SRIM-2013.00
=====================================
       LATERAL SPREAD OF IONS        
 See SRIM Outputs\TDATA.txt for calc. details   
Ì===================================Ê===================================
  NOTE : The Projected LATERAL Spread is based on a projection on a     
  plane- just the way the XY or XZ displays look on the screen.  The    
  Lateral Projected Range is defined as the average of the absolute     
  values of the projected lateral displacements from the X-axis.        
  One use of this range: If a mask covers half of a target, the lateral 
  range is the distance under the mask where the concentration drops to 
  25% (at the mask edge the concentration= 50% of the uniform value).   
                                                                        
  The Radial Range is the mean radial displacement range from the       
  X-axis a-uming cylindrical symmetry.                                 
========================================================================
--------------------------------------------------------------------
    Recoil/Damage Calculations made with Kinchin-Pease Estimates    
--------------------------------------------------------------------
 See file: SRIM Outputs\TDATA.txt for data about the calculation
 Ion    =  H   Energy = 1000 keV
 Total Ions calculated =1000000.00
============= TARGET MATERIAL ======================================
Layer  1 : None
Layer Width = 16448.E+01 AAA ;
  Layer # 1- Density = 6.021E22 atoms/cm3 = 2.698 g/cm3
  Layer # 1- Al = 100  Atomic Percent = 100  Mass Percent
====================================================================
 Ion Average Range = 146788.E+00 A   Straggling = 443356.E-02 A
 Ion Lateral Range = 536406.E-02 A   Straggling = 763923.E-02 A
 Ion Radial  Range = 843141.E-02 A   Straggling = 676251.E-02 A
====================================================================
                LATERAL     Projected      LATERAL        Radial    
3947401.E-02 24881217.E-03 33037105.E-03 10087519.E-02 10409223.E-03 
4111876.E-02 45197629.E-03 58300756.E-03 66560190.E-03 36534709.E-03 
4276351.E-02 32032688.E-03 36099044.E-03 47194298.E-03 26592454.E-03 
4440826.E-02 43523197.E-03 51078839.E-03 84431267.E-03 25487597.E-03 
4605301.E-02 53805355.E-03 64849816.E-03 77015088.E-03 29823979.E-03 
4769776.E-02 31989844.E-03 43032038.E-03 54366273.E-03 33004927.E-03 
4934251.E-02 58182281.E-03 64579287.E-03 70317671.E-03 26910402.E-03 
5098726.E-02 71337522.E-03 76209104.E-03 88300422.E-03 21806595.E-03 
5263201.E-02 45653234.E-03 54355574.E-03 89420169.E-03 30574654.E-03 
5427676.E-02 48573251.E-03 54196960.E-03 92172805.E-03 19193355.E-03 
5592151.E-02 44248225.E-03 56136007.E-03 79557837.E-03 26750328.E-03 
5756626.E-02 43864147.E-03 50964118.E-03 77782296.E-03 33423373.E-03 
5921101.E-02 59800102.E-03 67612717.E-03 79006461.E-03 22699193.E-03 
6085576.E-02 42133370.E-03 48594958.E-03 53027681.E-03 20407444.E-03 
6250051.E-02 43223288.E-03 51877347.E-03 81905858.E-03 24872708.E-03 
6414526.E-02 44642104.E-03 58005873.E-03 86825154.E-03 28286282.E-03 
6579001.E-02 44581494.E-03 49690147.E-03 72725554.E-03 26045618.E-03 
6743476.E-02 49061921.E-03 56772384.E-03 78358065.E-03 21297114.E-03 
6907951.E-02 50913976.E-03 61587651.E-03 73444577.E-03 33679461.E-03 
7072426.E-02 45774474.E-03 52543942.E-03 72105991.E-03 22472932.E-03 
7236901.E-02 51628589.E-03 59947417.E-03 80433522.E-03 28766176.E-03 
7401376.E-02 27826418.E-03 32462199.E-03 71892878.E-03 23310932.E-03 
7565851.E-02 52551655.E-03 63256320.E-03 63099629.E-03 31027394.E-03 
7730326.E-02 46191261.E-03 53410624.E-03 71594933.E-03 28425759.E-03 
7894801.E-02 50223397.E-03 58874593.E-03 77829094.E-03 25230279.E-03 
8059276.E-02 42969448.E-03 49701874.E-03 68563982.E-03 26395417.E-03 
8223751.E-02 42627306.E-03 50989020.E-03 67271401.E-03 29635108.E-03 
8388226.E-02 44055135.E-03 53461146.E-03 68880785.E-03 21189386.E-03 
8552701.E-02 43115433.E-03 48830553.E-03 61983435.E-03 24655894.E-03 
8717176.E-02 50229707.E-03 57415047.E-03 68384096.E-03 28159955.E-03 
8881651.E-02 47153483.E-03 52798711.E-03 61570417.E-03 19478897.E-03 
9046126.E-02 43478729.E-03 52444335.E-03 65186381.E-03 25366307.E-03 
9210601.E-02 48540682.E-03 54863534.E-03 66395613.E-03 24112296.E-03 
9375076.E-02 36476940.E-03 44425864.E-03 57132921.E-03 29312662.E-03 
9539551.E-02 38255579.E-03 46416353.E-03 59914759.E-03 24911908.E-03 
9704026.E-02 36843805.E-03 45388478.E-03 60261611.E-03 24786638.E-03 
9868501.E-02 40306724.E-03 49638067.E-03 65410455.E-03 26205227.E-03 
1003298.E-01 33709833.E-03 40373607.E-03 61883249.E-03 26158145.E-03 
1019745.E-01 43437616.E-03 49559098.E-03 62564926.E-03 24547228.E-03 
1036193.E-01 41750071.E-03 49123160.E-03 63533977.E-03 24483222.E-03 
1052640.E-01 36922934.E-03 45317012.E-03 63478220.E-03 25427562.E-03 
1069088.E-01 36538281.E-03 43722339.E-03 57780360.E-03 21552529.E-03 
1085535.E-01 38012465.E-03 44784883.E-03 56412782.E-03 21688550.E-03 
1101983.E-01 31956453.E-03 38679736.E-03 55437821.E-03 22943281.E-03 
1118430.E-01 35392109.E-03 42565802.E-03 55820981.E-03 20668778.E-03 
1134878.E-01 37493544.E-03 44447217.E-03 57112780.E-03 20038004.E-03 
1151325.E-01 32915683.E-03 38897916.E-03 52614136.E-03 20919593.E-03 
1167773.E-01 32763102.E-03 39198679.E-03 52049618.E-03 20641508.E-03 
1184220.E-01 31278116.E-03 38090714.E-03 49917741.E-03 21108572.E-03 
1200668.E-01 28753493.E-03 35138076.E-03 44347272.E-03 20862628.E-03 
1217115.E-01 30214479.E-03 36245338.E-03 46400812.E-03 19406189.E-03 
1233563.E-01 28466707.E-03 34638260.E-03 45863018.E-03 19472604.E-03 
1250010.E-01 26952687.E-03 32636460.E-03 42167043.E-03 18359811.E-03 
1266458.E-01 27658113.E-03 33414610.E-03 42104338.E-03 18560192.E-03 
1282905.E-01 24840705.E-03 30381518.E-03 39880794.E-03 17387809.E-03 
1299353.E-01 23527524.E-03 29270213.E-03 37481372.E-03 17614589.E-03 
1315800.E-01 22974031.E-03 27879640.E-03 35702124.E-03 16080563.E-03 
1332248.E-01 21306611.E-03 26131939.E-03 33613946.E-03 15707495.E-03 
1348695.E-01 19338315.E-03 23851245.E-03 30419607.E-03 14575021.E-03 
1365143.E-01 17103263.E-03 21307266.E-03 27110963.E-03 13778471.E-03 
1381590.E-01 14272645.E-03 18331256.E-03 22691817.E-03 12912189.E-03 
1398038.E-01 10677065.E-03 14109850.E-03 16901568.E-03 10914349.E-03 
1414485.E-01 80825349.E-04 10963914.E-03 12722158.E-03 89648230.E-04 
1430933.E-01 64531411.E-04 86876828.E-04 10129499.E-03 69353379.E-04 
1447380.E-01 56440173.E-04 74961858.E-04 88612623.E-04 58096413.E-04 
1463828.E-01 51673955.E-04 67746966.E-04 81202713.E-04 50791264.E-04 
1480275.E-01 48446947.E-04 62872533.E-04 76083327.E-04 46039485.E-04 
1496723.E-01 46149106.E-04 59519295.E-04 72617469.E-04 42688418.E-04 
1513170.E-01 44672275.E-04 57185275.E-04 70257168.E-04 40438699.E-04 
1529618.E-01 43160750.E-04 55152524.E-04 67832737.E-04 38640005.E-04 
1546065.E-01 41918120.E-04 53583332.E-04 65950157.E-04 37352645.E-04 
1562513.E-01 40933113.E-04 51624344.E-04 63758248.E-04 34829574.E-04 
1578960.E-01 38579786.E-04 49596767.E-04 62618272.E-04 34813520.E-04 
1595408.E-01 46978024.E-04 59548937.E-04 70110467.E-04 38368781.E-04 
1611855.E-01 39580876.E-04 46468819.E-04 52539976.E-04 26469983.E-04 
1628303.E-01 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
1644750.E-01 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
