====== pysrim run =======
        SRIM-2013.00
========================================
      Ion and Recoil IONIZATION     
 See SRIM Outputs\TDATA.txt for details   
========================================
--------------------------------------------------------------------
    Recoil/Damage Calculations made with Kinchin-Pease Estimates    
--------------------------------------------------------------------
 See file :  SRIM Outputs\TDATA.txt   for calculation data
 Ion    =  H   Energy = 5000 keV
============= TARGET MATERIAL ======================================
Layer 1 : None
Layer Width = 15276.E+02 A ;
  Layer # 1- Density = 5.711E22 atoms/cm3 = 4.54 g/cm3
  Layer # 1- Ti = 100  Atomic Percent = 100  Mass Percent
====================================================================
 Total Ions calculated =1000000.00
===============================================================
  Ionization Energy Units are  >>>>  eV /(Angstrom-Ion)  <<<<  
===============================================================

  TARGET       IONIZ.       IONIZ.  
  DEPTH         by           by     
  (Ang)        IONS         RECOILS 
-----------  -----------  -----------
152760.E-01  2226.00E-03  5798.31E-08
305520.E-01  2232.88E-03  2410.15E-07
458280.E-01  2243.12E-03  1430.38E-07
611040.E-01  2253.11E-03  1636.66E-07
763800.E-01  2264.52E-03  2170.09E-07
916560.E-01  2276.53E-03  1759.81E-07
106932.E+00  2288.43E-03  2181.73E-07
122208.E+00  2300.34E-03  2121.83E-07
137484.E+00  2313.07E-03  2448.95E-07
152760.E+00  2325.18E-03  2247.89E-07
168036.E+00  2337.87E-03  2505.69E-07
183312.E+00  2350.35E-03  2052.69E-07
198588.E+00  2364.05E-03  2197.36E-07
213864.E+00  2377.57E-03  2202.10E-07
229140.E+00  2391.13E-03  2199.87E-07
244416.E+00  2405.27E-03  2208.04E-07
259692.E+00  2419.33E-03  1961.08E-07
274968.E+00  2433.78E-03  2311.17E-07
290244.E+00  2448.49E-03  2291.47E-07
305520.E+00  2463.44E-03  2090.11E-07
320796.E+00  2478.96E-03  2388.65E-07
336072.E+00  2494.90E-03  2026.70E-07
351348.E+00  2510.88E-03  2080.22E-07
366624.E+00  2526.76E-03  2110.81E-07
381900.E+00  2544.04E-03  2110.88E-07
397176.E+00  2560.90E-03  2600.16E-07
412452.E+00  2578.01E-03  2202.39E-07
427728.E+00  2596.29E-03  2564.37E-07
443004.E+00  2614.97E-03  2244.01E-07
458280.E+00  2633.82E-03  2299.40E-07
473556.E+00  2652.04E-03  2669.92E-07
488832.E+00  2671.57E-03  2197.33E-07
504108.E+00  2691.08E-03  2273.27E-07
519384.E+00  2711.87E-03  2717.90E-07
534660.E+00  2733.64E-03  2631.02E-07
549936.E+00  2755.20E-03  3266.93E-07
565212.E+00  2777.17E-03  2691.23E-07
580488.E+00  2799.53E-03  2301.99E-07
595764.E+00  2823.50E-03  2289.65E-07
611040.E+00  2847.99E-03  3100.71E-07
626316.E+00  2872.36E-03  3123.07E-07
641592.E+00  2897.75E-03  2828.34E-07
656868.E+00  2924.02E-03  2598.42E-07
672144.E+00  2950.73E-03  2609.06E-07
687420.E+00  2979.34E-03  2907.78E-07
702696.E+00  3007.39E-03  2883.01E-07
717972.E+00  3037.13E-03  3081.00E-07
733248.E+00  3068.09E-03  2871.24E-07
748524.E+00  3099.95E-03  2791.12E-07
763800.E+00  3132.39E-03  2829.87E-07
779076.E+00  3167.15E-03  2913.19E-07
794352.E+00  3202.00E-03  2758.93E-07
809628.E+00  3238.70E-03  3302.07E-07
824904.E+00  3277.22E-03  3160.59E-07
840180.E+00  3316.75E-03  3196.39E-07
855456.E+00  3357.98E-03  3462.93E-07
870732.E+00  3401.00E-03  2916.94E-07
886008.E+00  3445.45E-03  3310.51E-07
901284.E+00  3492.71E-03  3204.93E-07
916560.E+00  3542.00E-03  3472.05E-07
931836.E+00  3594.08E-03  3564.98E-07
947112.E+00  3648.60E-03  3317.04E-07
962388.E+00  3704.40E-03  3834.01E-07
977664.E+00  3763.99E-03  3471.57E-07
992940.E+00  3828.35E-03  3733.82E-07
100822.E+01  3895.84E-03  4035.06E-07
102349.E+01  3966.13E-03  3956.21E-07
103877.E+01  4042.25E-03  3848.34E-07
105404.E+01  4122.46E-03  4266.73E-07
106932.E+01  4209.79E-03  4229.71E-07
108460.E+01  4301.90E-03  4512.21E-07
109987.E+01  4401.97E-03  4866.48E-07
111515.E+01  4511.70E-03  4813.16E-07
113042.E+01  4630.36E-03  4779.00E-07
114570.E+01  4759.58E-03  4705.71E-07
116098.E+01  4903.73E-03  5394.35E-07
117625.E+01  5064.96E-03  5280.76E-07
119153.E+01  5245.46E-03  5653.04E-07
120680.E+01  5451.21E-03  6038.87E-07
122208.E+01  5689.15E-03  6507.64E-07
123736.E+01  5965.12E-03  6637.08E-07
125263.E+01  6290.73E-03  7418.02E-07
126791.E+01  6683.71E-03  7768.89E-07
128318.E+01  7187.77E-03  9059.48E-07
129846.E+01  7868.58E-03  1037.42E-06
131374.E+01  8746.60E-03  1331.29E-06
132901.E+01  9509.95E-03  1779.32E-06
134429.E+01  9314.34E-03  2283.52E-06
135956.E+01  7445.43E-03  2352.87E-06
137484.E+01  4503.96E-03  1744.73E-06
139012.E+01  1958.91E-03  9068.82E-07
140539.E+01  6000.92E-04  3214.13E-07
142067.E+01  1285.39E-04  7926.51E-08
143594.E+01  1881.01E-05  1250.03E-08
145122.E+01  1773.11E-06  1258.77E-09
146650.E+01  1107.01E-07  1374.44E-10
148177.E+01  2414.95E-09  2899.31E-12
149705.E+01  0000.00E+00  0000.00E+00
151232.E+01  0000.00E+00  0000.00E+00
152760.E+01  0000.00E+00  0000.00E+00
