====== pysrim run =======
        SRIM-2013.00
=====================================
       LATERAL SPREAD OF IONS        
 See SRIM Outputs\TDATA.txt for calc. details   
Ì===================================Ê===================================
  NOTE : The Projected LATERAL Spread is based on a projection on a     
  plane- just the way the XY or XZ displays look on the screen.  The    
  Lateral Projected Range is defined as the average of the absolute     
  values of the projected lateral displacements from the X-axis.        
  One use of this range: If a mask covers half of a target, the lateral 
  range is the distance under the mask where the concentration drops to 
  25% (at the mask edge the concentration= 50% of the uniform value).   
                                                                        
  The Radial Range is the mean radial displacement range from the       
  X-axis a-uming cylindrical symmetry.                                 
========================================================================
--------------------------------------------------------------------
    Recoil/Damage Calculations made with Kinchin-Pease Estimates    
--------------------------------------------------------------------
 See file: SRIM Outputs\TDATA.txt for data about the calculation
 Ion    =  H   Energy = 1000 keV
 Total Ions calculated =1000000.00
============= TARGET MATERIAL ======================================
Layer  1 : None
Layer Width = 80532.E+00 AAA ;
  Layer # 1- Density = 6.413E22 atoms/cm3 = 10.22 g/cm3
  Layer # 1- Mo = 100  Atomic Percent = 100  Mass Percent
====================================================================
 Ion Average Range = 671683.E-01 A   Straggling = 391124.E-02 A
 Ion Lateral Range = 528261.E-02 A   Straggling = 713444.E-02 A
 Ion Radial  Range = 829604.E-02 A   Straggling = 574268.E-02 A
====================================================================
                LATERAL     Projected      LATERAL        Radial    
  TARGET       PROJ.RANGE   Straggling      RADIAL      Straggling  
  DEPTH (A)   (Angstroms)   (Angstroms)   (Angstroms)   (Angstroms) 
------------ ------------- ------------- ------------- -------------
4831921.E-02 18768586.E-03 22078443.E-03 29131952.E-03 10744732.E-03 
4912453.E-02 18531220.E-03 21871094.E-03 28981374.E-03 10844782.E-03 
4992985.E-02 18195395.E-03 21690008.E-03 28178602.E-03 11019756.E-03 
5073517.E-02 16721838.E-03 20099565.E-03 27120261.E-03 10651142.E-03 
5154049.E-02 16302813.E-03 19462946.E-03 26072289.E-03 10486093.E-03 
5234581.E-02 16633573.E-03 19700124.E-03 25631228.E-03 10451461.E-03 
5315113.E-02 15763293.E-03 18944669.E-03 25442404.E-03 10033541.E-03 
5395645.E-02 15749720.E-03 18973183.E-03 25274253.E-03 98445571.E-04 
5476177.E-02 15409649.E-03 18305874.E-03 24224452.E-03 97520449.E-04 
5556709.E-02 15088872.E-03 17935432.E-03 23657147.E-03 94338644.E-04 
5637241.E-02 14756241.E-03 17564621.E-03 22792409.E-03 90611833.E-04 
5717773.E-02 13851646.E-03 16539608.E-03 21698395.E-03 87143270.E-04 
5798305.E-02 13376189.E-03 15961631.E-03 20847322.E-03 82567590.E-04 
5878837.E-02 12867010.E-03 15372255.E-03 20165342.E-03 81220498.E-04 
5959369.E-02 12258011.E-03 14685856.E-03 19228698.E-03 77721561.E-04 
6039901.E-02 11448182.E-03 13714358.E-03 18019994.E-03 74714996.E-04 
6120433.E-02 10916452.E-03 13125909.E-03 17119135.E-03 70813355.E-04 
6200965.E-02 10176468.E-03 12238739.E-03 15922239.E-03 66832352.E-04 
6281497.E-02 92903091.E-04 11247678.E-03 14558092.E-03 63072935.E-04 
6362029.E-02 84515067.E-04 10272153.E-03 13182144.E-03 59220781.E-04 
6442561.E-02 74234213.E-04 91152404.E-04 11680841.E-03 54911218.E-04 
6523093.E-02 65984572.E-04 81432609.E-04 10319447.E-03 50279530.E-04 
6603625.E-02 58038241.E-04 72418387.E-04 91358157.E-04 46330800.E-04 
6684157.E-02 52400207.E-04 65528721.E-04 82234114.E-04 42682727.E-04 
6764689.E-02 47840131.E-04 60035653.E-04 75171670.E-04 39410437.E-04 
6845221.E-02 44178491.E-04 55507272.E-04 69535350.E-04 36650514.E-04 
6925753.E-02 41525754.E-04 52199613.E-04 65215615.E-04 34453864.E-04 
7006285.E-02 39090673.E-04 49181464.E-04 61536903.E-04 32657837.E-04 
7086817.E-02 37416598.E-04 47011773.E-04 58775230.E-04 31014038.E-04 
7167349.E-02 36010731.E-04 45271369.E-04 56441478.E-04 30007283.E-04 
7247881.E-02 34637154.E-04 43328976.E-04 54288190.E-04 28335355.E-04 
7328413.E-02 33877449.E-04 42559746.E-04 52447933.E-04 27505622.E-04 
7408945.E-02 31950034.E-04 39811327.E-04 50280555.E-04 25998032.E-04 
7489477.E-02 32621504.E-04 40624591.E-04 49739880.E-04 25615649.E-04 
7570009.E-02 30887822.E-04 36912703.E-04 47716257.E-04 23973574.E-04 
7650541.E-02 31852030.E-04 38806700.E-04 53610576.E-04 27849752.E-04 
7731073.E-02 24825127.E-04 31172334.E-04 37262784.E-04 13422914.E-04 
7811605.E-02 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
7892137.E-02 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
7972669.E-02 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
8053201.E-02 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
