====== pysrim run =======
        SRIM-2013.00
========================================
      Ion and Recoil IONIZATION     
 See SRIM Outputs\TDATA.txt for details   
========================================
--------------------------------------------------------------------
    Recoil/Damage Calculations made with Kinchin-Pease Estimates    
--------------------------------------------------------------------
 See file :  SRIM Outputs\TDATA.txt   for calculation data
 Ion    =  H   Energy = 3000 keV
============= TARGET MATERIAL ======================================
Layer 1 : None
Layer Width = 37170.E+01 A ;
  Layer # 1- Density = 9.143E22 atoms/cm3 = 8.912 g/cm3
  Layer # 1- Ni = 100  Atomic Percent = 100  Mass Percent
====================================================================
 Total Ions calculated =1000000.00
===============================================================
  Ionization Energy Units are  >>>>  eV /(Angstrom-Ion)  <<<<  
===============================================================

  TARGET       IONIZ.       IONIZ.  
  DEPTH         by           by     
  (Ang)        IONS         RECOILS 
-----------  -----------  -----------
371701.E-02  5862.65E-03  1294.84E-07
743401.E-02  5875.97E-03  3839.58E-07
111510.E-01  5904.13E-03  6170.48E-07
148680.E-01  5928.91E-03  4346.29E-07
185850.E-01  5955.04E-03  5047.23E-07
223020.E-01  5985.86E-03  5428.92E-07
260190.E-01  6015.58E-03  6120.77E-07
297360.E-01  6045.68E-03  5896.26E-07
334530.E-01  6076.43E-03  6338.87E-07
371700.E-01  6108.98E-03  6075.15E-07
408870.E-01  6141.56E-03  5571.99E-07
446040.E-01  6175.72E-03  5608.96E-07
483210.E-01  6209.57E-03  5952.57E-07
520380.E-01  6244.26E-03  5930.70E-07
557550.E-01  6279.19E-03  5716.72E-07
594720.E-01  6314.35E-03  6938.17E-07
631890.E-01  6350.04E-03  6967.32E-07
669060.E-01  6387.17E-03  6108.27E-07
706230.E-01  6425.67E-03  6283.36E-07
743400.E-01  6465.02E-03  6695.58E-07
780570.E-01  6504.08E-03  6608.26E-07
817740.E-01  6543.39E-03  6407.25E-07
854910.E-01  6586.48E-03  6502.09E-07
892080.E-01  6628.53E-03  6512.65E-07
929250.E-01  6670.17E-03  6264.58E-07
966420.E-01  6713.65E-03  6604.38E-07
100359.E+00  6759.49E-03  6653.86E-07
104076.E+00  6806.69E-03  7078.84E-07
107793.E+00  6852.30E-03  6848.04E-07
111510.E+00  6900.08E-03  7337.73E-07
115227.E+00  6950.07E-03  6698.33E-07
118944.E+00  6999.00E-03  6855.68E-07
122661.E+00  7050.43E-03  7496.65E-07
126378.E+00  7103.40E-03  7989.60E-07
130095.E+00  7158.75E-03  7468.17E-07
133812.E+00  7214.54E-03  7387.32E-07
137529.E+00  7272.45E-03  8113.32E-07
141246.E+00  7330.31E-03  7865.72E-07
144963.E+00  7390.28E-03  7802.91E-07
148680.E+00  7453.90E-03  8703.21E-07
152397.E+00  7518.24E-03  7918.68E-07
156114.E+00  7581.93E-03  9110.79E-07
159831.E+00  7649.60E-03  8496.64E-07
163548.E+00  7716.31E-03  7848.35E-07
167265.E+00  7789.59E-03  8441.34E-07
170982.E+00  7863.18E-03  8658.65E-07
174699.E+00  7939.28E-03  8287.68E-07
178416.E+00  8018.96E-03  8442.62E-07
182133.E+00  8099.72E-03  8961.04E-07
185850.E+00  8185.90E-03  9150.80E-07
189567.E+00  8273.26E-03  8921.86E-07
193284.E+00  8362.20E-03  9646.98E-07
197001.E+00  8457.39E-03  9269.56E-07
200718.E+00  8555.28E-03  9552.63E-07
204435.E+00  8656.09E-03  9753.59E-07
208152.E+00  8761.36E-03  9843.03E-07
211869.E+00  8869.03E-03  9875.55E-07
215586.E+00  8983.95E-03  1026.79E-06
219303.E+00  9104.59E-03  1081.35E-06
223020.E+00  9227.47E-03  1057.48E-06
226737.E+00  9356.88E-03  1089.66E-06
230454.E+00  9494.50E-03  1068.86E-06
234171.E+00  9638.36E-03  1070.14E-06
237888.E+00  9794.23E-03  1262.15E-06
241605.E+00  9954.74E-03  1129.04E-06
245322.E+00  1012.61E-02  1187.38E-06
249039.E+00  1030.79E-02  1287.49E-06
252756.E+00  1050.02E-02  1281.21E-06
256473.E+00  1070.63E-02  1344.30E-06
260190.E+00  1092.03E-02  1327.82E-06
263907.E+00  1114.92E-02  1442.06E-06
267624.E+00  1139.66E-02  1426.09E-06
271341.E+00  1166.76E-02  1514.22E-06
275058.E+00  1196.79E-02  1547.38E-06
278775.E+00  1230.25E-02  1708.27E-06
282492.E+00  1267.05E-02  1707.52E-06
286209.E+00  1307.93E-02  1844.69E-06
289926.E+00  1353.70E-02  2013.83E-06
293643.E+00  1406.00E-02  2081.51E-06
297360.E+00  1465.27E-02  2222.77E-06
301077.E+00  1533.94E-02  2397.77E-06
304794.E+00  1614.81E-02  2762.04E-06
308511.E+00  1709.43E-02  3234.57E-06
312228.E+00  1812.74E-02  3801.55E-06
315945.E+00  1899.35E-02  5000.54E-06
319662.E+00  1904.71E-02  6686.59E-06
323379.E+00  1739.18E-02  8528.02E-06
327096.E+00  1368.98E-02  9131.79E-06
330813.E+00  8862.70E-03  7787.61E-06
334530.E+00  4543.91E-03  5046.51E-06
338247.E+00  1789.65E-03  2433.73E-06
341964.E+00  5344.83E-04  8461.68E-07
345681.E+00  1197.00E-04  2184.78E-07
349398.E+00  1973.56E-05  4085.01E-08
353115.E+00  2386.63E-06  5775.03E-09
356832.E+00  1701.03E-07  3366.55E-10
360549.E+00  7095.46E-09  3281.13E-11
364266.E+00  0000.00E+00  0000.00E+00
367983.E+00  0000.00E+00  0000.00E+00
371700.E+00  0000.00E+00  0000.00E+00
