====== pysrim run =======
        SRIM-2013.00
=====================================
       LATERAL SPREAD OF IONS        
 See SRIM Outputs\TDATA.txt for calc. details   
Ì===================================Ê===================================
  NOTE : The Projected LATERAL Spread is based on a projection on a     
  plane- just the way the XY or XZ displays look on the screen.  The    
  Lateral Projected Range is defined as the average of the absolute     
  values of the projected lateral displacements from the X-axis.        
  One use of this range: If a mask covers half of a target, the lateral 
  range is the distance under the mask where the concentration drops to 
  25% (at the mask edge the concentration= 50% of the uniform value).   
                                                                        
  The Radial Range is the mean radial displacement range from the       
  X-axis a-uming cylindrical symmetry.                                 
========================================================================
--------------------------------------------------------------------
    Recoil/Damage Calculations made with Kinchin-Pease Estimates    
--------------------------------------------------------------------
 See file: SRIM Outputs\TDATA.txt for data about the calculation
 Ion    =  H   Energy = 2000 keV
 Total Ions calculated =1000000.00
============= TARGET MATERIAL ======================================
Layer  1 : None
Layer Width = 34150.E+01 AAA ;
  Layer # 1- Density = 4.294E22 atoms/cm3 = 6.506 g/cm3
  Layer # 1- Zr = 100  Atomic Percent = 100  Mass Percent
====================================================================
 Ion Average Range = 293494.E+00 A   Straggling = 135889.E-01 A
 Ion Lateral Range = 194728.E-01 A   Straggling = 266127.E-01 A
 Ion Radial  Range = 305586.E-01 A   Straggling = 218874.E-01 A
====================================================================
                LATERAL     Projected      LATERAL        Radial    
8196001.E-02 12313981.E-02 14742022.E-02 19121910.E-02 59741628.E-03 
8537501.E-02 15494234.E-02 16506467.E-02 21097976.E-02 39603810.E-03 
8879001.E-02 96731677.E-03 11674088.E-02 17342820.E-02 67676895.E-03 
9220501.E-02 12719692.E-02 14536611.E-02 17128429.E-02 69578098.E-03 
9562001.E-02 12104563.E-02 13727110.E-02 17794446.E-02 61648596.E-03 
9903501.E-02 10426850.E-02 12106033.E-02 16484925.E-02 59387214.E-03 
1024500.E-01 11564717.E-02 13892018.E-02 17394280.E-02 77346583.E-03 
1058650.E-01 10428730.E-02 12405456.E-02 17159650.E-02 71958096.E-03 
1092800.E-01 92778797.E-03 10962152.E-02 16208257.E-02 59493109.E-03 
1126950.E-01 12832597.E-02 14665680.E-02 18006326.E-02 63784534.E-03 
1161100.E-01 11242655.E-02 13332660.E-02 17905427.E-02 61990830.E-03 
1195250.E-01 10103180.E-02 12501364.E-02 17708081.E-02 60649412.E-03 
1229400.E-01 10276946.E-02 12280014.E-02 16420640.E-02 73633310.E-03 
1263550.E-01 10681303.E-02 12766038.E-02 17326165.E-02 63740687.E-03 
1297700.E-01 11169755.E-02 13113043.E-02 16817802.E-02 59698938.E-03 
1331850.E-01 83240536.E-03 10126037.E-02 13547019.E-02 64751417.E-03 
1366000.E-01 11066510.E-02 13031338.E-02 16527352.E-02 59971793.E-03 
1400150.E-01 10553603.E-02 12024032.E-02 16312985.E-02 51722422.E-03 
1434300.E-01 10445988.E-02 12341963.E-02 16627504.E-02 56741013.E-03 
1468450.E-01 98322670.E-03 11846067.E-02 16654917.E-02 60119243.E-03 
1502600.E-01 85133153.E-03 10632915.E-02 16076715.E-02 67670753.E-03 
1536750.E-01 10282436.E-02 11859637.E-02 15044967.E-02 61330286.E-03 
1570900.E-01 96159492.E-03 11266769.E-02 15121497.E-02 53540641.E-03 
1605050.E-01 10767375.E-02 12717689.E-02 16061584.E-02 56240207.E-03 
1639200.E-01 94051432.E-03 11227269.E-02 14823445.E-02 57713789.E-03 
1673350.E-01 88220112.E-03 10893626.E-02 14152500.E-02 59721036.E-03 
1707500.E-01 10020273.E-02 11940476.E-02 15441211.E-02 54633206.E-03 
1741650.E-01 98035393.E-03 11677225.E-02 14760929.E-02 57012918.E-03 
1775800.E-01 91690842.E-03 10926709.E-02 14999350.E-02 51597804.E-03 
1809950.E-01 94182264.E-03 11024650.E-02 14432079.E-02 51653951.E-03 
1844100.E-01 93595498.E-03 11004453.E-02 14253627.E-02 56703072.E-03 
1878250.E-01 79939170.E-03 96858822.E-03 13608161.E-02 53451213.E-03 
1912400.E-01 92487739.E-03 10871363.E-02 13603383.E-02 54999396.E-03 
1946550.E-01 87092479.E-03 10431032.E-02 13585011.E-02 54418640.E-03 
1980700.E-01 79414232.E-03 94557628.E-03 13026556.E-02 51182958.E-03 
2014850.E-01 86464589.E-03 10186629.E-02 13402963.E-02 51216975.E-03 
2049000.E-01 78847218.E-03 95444032.E-03 13128822.E-02 51609190.E-03 
2083150.E-01 84026342.E-03 98657658.E-03 13366641.E-02 50191457.E-03 
2117300.E-01 79569859.E-03 95800390.E-03 12775308.E-02 51779699.E-03 
2151450.E-01 78854921.E-03 93818638.E-03 12499071.E-02 48846598.E-03 
2185600.E-01 82564489.E-03 98237359.E-03 12541382.E-02 48243151.E-03 
2219750.E-01 79501586.E-03 93639040.E-03 12446479.E-02 45976300.E-03 
2253900.E-01 75579823.E-03 91215066.E-03 12377963.E-02 44536582.E-03 
2288050.E-01 74075810.E-03 88185751.E-03 11478485.E-02 44696801.E-03 
2322200.E-01 71211100.E-03 84773265.E-03 11065253.E-02 43887201.E-03 
2356350.E-01 69512081.E-03 82916345.E-03 11155833.E-02 41470627.E-03 
2390500.E-01 71361679.E-03 84747700.E-03 10964940.E-02 43195993.E-03 
2424650.E-01 66179001.E-03 78596552.E-03 10478132.E-02 39014756.E-03 
2458800.E-01 64401107.E-03 76642328.E-03 10207686.E-02 39588948.E-03 
2492950.E-01 61273175.E-03 73412853.E-03 97377781.E-03 37725594.E-03 
2527100.E-01 60970858.E-03 72916959.E-03 94964678.E-03 37854328.E-03 
2561250.E-01 58245257.E-03 69641310.E-03 92743917.E-03 35491409.E-03 
2595400.E-01 57522395.E-03 68022398.E-03 88754076.E-03 33306793.E-03 
2629550.E-01 54930199.E-03 64770575.E-03 84383057.E-03 31649333.E-03 
2663700.E-01 50384040.E-03 60008783.E-03 78967474.E-03 30450865.E-03 
2697850.E-01 47097372.E-03 55874779.E-03 74335678.E-03 28228727.E-03 
2732000.E-01 43703135.E-03 52126505.E-03 68776716.E-03 26831896.E-03 
2766150.E-01 39251572.E-03 47083127.E-03 61573783.E-03 25388795.E-03 
2800300.E-01 34344883.E-03 41620890.E-03 53497109.E-03 23498943.E-03 
2834450.E-01 28509945.E-03 35178085.E-03 44759707.E-03 21612616.E-03 
2868600.E-01 23970148.E-03 29915098.E-03 37568241.E-03 19244381.E-03 
2902750.E-01 20743171.E-03 26037801.E-03 32492652.E-03 17155183.E-03 
2936900.E-01 18349103.E-03 23124918.E-03 28851427.E-03 15448310.E-03 
2971050.E-01 16738569.E-03 21097911.E-03 26287748.E-03 14098484.E-03 
3005200.E-01 15535068.E-03 19591029.E-03 24412774.E-03 13095677.E-03 
3039350.E-01 14644821.E-03 18444872.E-03 22968117.E-03 12276484.E-03 
3073500.E-01 13897676.E-03 17493650.E-03 21828418.E-03 11575108.E-03 
3107650.E-01 13303684.E-03 16713671.E-03 20919514.E-03 11126021.E-03 
3141800.E-01 12810042.E-03 16136158.E-03 20083069.E-03 10652700.E-03 
3175950.E-01 12385953.E-03 15613893.E-03 19141206.E-03 99857603.E-04 
3210100.E-01 12093845.E-03 15448673.E-03 19304798.E-03 10374867.E-03 
3244250.E-01 11943069.E-03 14774639.E-03 17592223.E-03 89065616.E-04 
3278400.E-01 10679309.E-03 12187817.E-03 19251350.E-03 69847714.E-04 
3312550.E-01 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
3346700.E-01 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
3380850.E-01 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
3415000.E-01 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
