====== pysrim run =======
        SRIM-2013.00
========================================
      Ion and Recoil IONIZATION     
 See SRIM Outputs\TDATA.txt for details   
========================================
--------------------------------------------------------------------
    Recoil/Damage Calculations made with Kinchin-Pease Estimates    
--------------------------------------------------------------------
 See file :  SRIM Outputs\TDATA.txt   for calculation data
 Ion    =  H   Energy = 2000 keV
============= TARGET MATERIAL ======================================
Layer 1 : None
Layer Width = 34150.E+01 A ;
  Layer # 1- Density = 4.294E22 atoms/cm3 = 6.506 g/cm3
  Layer # 1- Zr = 100  Atomic Percent = 100  Mass Percent
====================================================================
 Total Ions calculated =1000000.00
===============================================================
  Ionization Energy Units are  >>>>  eV /(Angstrom-Ion)  <<<<  
===============================================================

  TARGET       IONIZ.       IONIZ.  
  DEPTH         by           by     
  (Ang)        IONS         RECOILS 
-----------  -----------  -----------
341501.E-02  4480.20E-03  5617.78E-08
683001.E-02  4489.19E-03  2347.20E-07
102450.E-01  4504.71E-03  4207.78E-07
136600.E-01  4528.46E-03  4537.20E-07
170750.E-01  4545.24E-03  3237.31E-07
204900.E-01  4563.17E-03  3955.88E-07
239050.E-01  4584.84E-03  4314.30E-07
273200.E-01  4606.33E-03  4116.35E-07
307350.E-01  4629.56E-03  4320.57E-07
341500.E-01  4652.87E-03  4376.62E-07
375650.E-01  4676.83E-03  4389.72E-07
409800.E-01  4700.81E-03  4350.30E-07
443950.E-01  4725.02E-03  4288.86E-07
478100.E-01  4751.40E-03  4579.52E-07
512250.E-01  4775.64E-03  4625.37E-07
546400.E-01  4802.14E-03  4800.74E-07
580550.E-01  4829.56E-03  4189.26E-07
614700.E-01  4857.34E-03  4306.40E-07
648850.E-01  4883.26E-03  4569.24E-07
683000.E-01  4911.06E-03  4297.40E-07
717150.E-01  4938.09E-03  4753.85E-07
751300.E-01  4968.34E-03  5020.76E-07
785450.E-01  4998.23E-03  4871.01E-07
819600.E-01  5028.87E-03  4740.50E-07
853750.E-01  5060.10E-03  4689.23E-07
887900.E-01  5091.16E-03  5007.61E-07
922050.E-01  5123.34E-03  5055.13E-07
956200.E-01  5156.03E-03  4889.68E-07
990350.E-01  5189.26E-03  4805.48E-07
102450.E+00  5223.41E-03  4685.29E-07
105865.E+00  5259.18E-03  5193.13E-07
109280.E+00  5294.85E-03  4868.40E-07
112695.E+00  5331.88E-03  4879.34E-07
116110.E+00  5370.19E-03  5530.59E-07
119525.E+00  5409.25E-03  5145.99E-07
122940.E+00  5449.41E-03  5694.74E-07
126355.E+00  5488.23E-03  5817.29E-07
129770.E+00  5529.90E-03  5457.74E-07
133185.E+00  5572.60E-03  5842.37E-07
136600.E+00  5617.66E-03  5416.40E-07
140015.E+00  5662.77E-03  5932.74E-07
143430.E+00  5710.18E-03  5599.77E-07
146845.E+00  5756.74E-03  5804.02E-07
150260.E+00  5807.62E-03  5773.29E-07
153675.E+00  5858.70E-03  6321.58E-07
157090.E+00  5911.62E-03  6063.85E-07
160505.E+00  5965.83E-03  6411.26E-07
163920.E+00  6024.20E-03  6291.90E-07
167335.E+00  6084.00E-03  6310.13E-07
170750.E+00  6145.72E-03  6354.99E-07
174165.E+00  6205.33E-03  6463.48E-07
177580.E+00  6269.04E-03  6751.16E-07
180995.E+00  6334.29E-03  6839.54E-07
184410.E+00  6401.37E-03  6762.24E-07
187825.E+00  6466.75E-03  7435.03E-07
191240.E+00  6534.37E-03  7146.34E-07
194655.E+00  6601.90E-03  7519.27E-07
198070.E+00  6675.99E-03  7308.12E-07
201485.E+00  6751.01E-03  7533.54E-07
204900.E+00  6830.12E-03  7503.44E-07
208315.E+00  6914.05E-03  7858.33E-07
211730.E+00  7003.86E-03  8033.38E-07
215145.E+00  7094.69E-03  8583.60E-07
218560.E+00  7191.41E-03  8482.69E-07
221975.E+00  7298.06E-03  8737.80E-07
225390.E+00  7411.32E-03  8808.26E-07
228805.E+00  7530.99E-03  9232.69E-07
232220.E+00  7660.56E-03  9405.30E-07
235635.E+00  7802.50E-03  9725.64E-07
239050.E+00  7958.09E-03  1035.80E-06
242465.E+00  8128.02E-03  1033.29E-06
245880.E+00  8310.15E-03  1063.25E-06
249295.E+00  8522.55E-03  1163.03E-06
252710.E+00  8756.40E-03  1238.97E-06
256125.E+00  9017.56E-03  1282.35E-06
259540.E+00  9321.14E-03  1353.90E-06
262955.E+00  9667.61E-03  1404.32E-06
266370.E+00  1007.78E-02  1508.87E-06
269785.E+00  1056.45E-02  1617.51E-06
273200.E+00  1114.84E-02  1782.18E-06
276615.E+00  1184.41E-02  2021.08E-06
280030.E+00  1260.14E-02  2309.34E-06
283445.E+00  1329.64E-02  2786.01E-06
286860.E+00  1362.15E-02  3364.12E-06
290275.E+00  1310.03E-02  3949.85E-06
293690.E+00  1139.32E-02  4203.31E-06
297105.E+00  8647.39E-03  3881.68E-06
300520.E+00  5581.68E-03  2977.61E-06
303935.E+00  2987.90E-03  1856.38E-06
307350.E+00  1308.09E-03  9229.91E-07
310765.E+00  4617.56E-04  3708.36E-07
314180.E+00  1289.28E-04  1146.23E-07
317595.E+00  2845.30E-05  2729.34E-08
321010.E+00  5162.60E-06  5329.85E-09
324425.E+00  6546.27E-07  9912.46E-10
327840.E+00  4491.74E-08  5439.24E-11
331255.E+00  0000.00E+00  0000.00E+00
334670.E+00  0000.00E+00  0000.00E+00
338085.E+00  0000.00E+00  0000.00E+00
341500.E+00  0000.00E+00  0000.00E+00
