====== pysrim run =======
        SRIM-2013.00
=====================================
       LATERAL SPREAD OF IONS        
 See SRIM Outputs\TDATA.txt for calc. details   
Ì===================================Ê===================================
  NOTE : The Projected LATERAL Spread is based on a projection on a     
  plane- just the way the XY or XZ displays look on the screen.  The    
  Lateral Projected Range is defined as the average of the absolute     
  values of the projected lateral displacements from the X-axis.        
  One use of this range: If a mask covers half of a target, the lateral 
  range is the distance under the mask where the concentration drops to 
  25% (at the mask edge the concentration= 50% of the uniform value).   
                                                                        
  The Radial Range is the mean radial displacement range from the       
  X-axis a-uming cylindrical symmetry.                                 
========================================================================
--------------------------------------------------------------------
    Recoil/Damage Calculations made with Kinchin-Pease Estimates    
--------------------------------------------------------------------
 See file: SRIM Outputs\TDATA.txt for data about the calculation
 Ion    =  H   Energy = 5000 keV
 Total Ions calculated =1000000.00
============= TARGET MATERIAL ======================================
Layer  1 : None
Layer Width = 90860.E+01 AAA ;
  Layer # 1- Density = 6.413E22 atoms/cm3 = 10.22 g/cm3
  Layer # 1- Mo = 100  Atomic Percent = 100  Mass Percent
====================================================================
 Ion Average Range = 787072.E+00 A   Straggling = 299257.E-01 A
 Ion Lateral Range = 457835.E-01 A   Straggling = 628574.E-01 A
 Ion Radial  Range = 719267.E-01 A   Straggling = 521827.E-01 A
====================================================================
                LATERAL     Projected      LATERAL        Radial    
2180640.E-01 35780434.E-02 41844062.E-02 53839308.E-02 14087862.E-02 
2271500.E-01 33252133.E-02 36751151.E-02 45536248.E-02 14039795.E-02 
2362360.E-01 28673522.E-02 34508863.E-02 43205667.E-02 17493462.E-02 
2453220.E-01 32473051.E-02 38696898.E-02 46297935.E-02 18022423.E-02 
2544080.E-01 25843020.E-02 31529349.E-02 49734021.E-02 17645497.E-02 
2634940.E-01 28447941.E-02 34248123.E-02 44378429.E-02 16726598.E-02 
2725800.E-01 35709533.E-02 41526767.E-02 54738699.E-02 15125973.E-02 
2816660.E-01 26954666.E-02 31754049.E-02 48805227.E-02 16359671.E-02 
2907520.E-01 24505078.E-02 29840866.E-02 39087721.E-02 20327468.E-02 
2998380.E-01 27243027.E-02 30475391.E-02 46647607.E-02 14478259.E-02 
3089240.E-01 29112282.E-02 33809870.E-02 45720995.E-02 15081478.E-02 
3180100.E-01 26380881.E-02 31368401.E-02 44318301.E-02 18252933.E-02 
3270960.E-01 30936293.E-02 36783909.E-02 42291490.E-02 17925864.E-02 
3361820.E-01 26053399.E-02 31322997.E-02 46381296.E-02 13362301.E-02 
3452680.E-01 30679011.E-02 35188896.E-02 45765088.E-02 15567368.E-02 
3543540.E-01 33712152.E-02 39021145.E-02 48545747.E-02 17167762.E-02 
3634400.E-01 26957689.E-02 31650547.E-02 45345319.E-02 16686539.E-02 
3725260.E-01 24725593.E-02 30960968.E-02 41829717.E-02 17028655.E-02 
3816120.E-01 26266301.E-02 32134794.E-02 41560360.E-02 16578916.E-02 
3906980.E-01 27713099.E-02 32196196.E-02 41456359.E-02 15353069.E-02 
3997840.E-01 27341648.E-02 32016699.E-02 43593881.E-02 17508834.E-02 
4088700.E-01 27070240.E-02 31910815.E-02 42851206.E-02 15256051.E-02 
4179560.E-01 25926358.E-02 30102453.E-02 43910383.E-02 13930418.E-02 
4270420.E-01 26079194.E-02 31151028.E-02 41211900.E-02 15964851.E-02 
4361280.E-01 28749676.E-02 33625823.E-02 42154126.E-02 16023794.E-02 
4452140.E-01 28844909.E-02 34275230.E-02 42728086.E-02 14598859.E-02 
4543000.E-01 23657602.E-02 28248146.E-02 39362999.E-02 14761751.E-02 
4633860.E-01 26041105.E-02 30343461.E-02 41623486.E-02 12995500.E-02 
4724720.E-01 24578391.E-02 29553075.E-02 40674620.E-02 13888985.E-02 
4815580.E-01 26711360.E-02 31093788.E-02 40304754.E-02 14972429.E-02 
4906440.E-01 25972658.E-02 30398300.E-02 42000618.E-02 14017557.E-02 
4997300.E-01 25339068.E-02 29258305.E-02 38118463.E-02 14700815.E-02 
5088160.E-01 25019579.E-02 29483429.E-02 37259302.E-02 14715944.E-02 
5179020.E-01 24707952.E-02 29355104.E-02 38328605.E-02 14489453.E-02 
5269880.E-01 23097629.E-02 27121790.E-02 39580933.E-02 12712477.E-02 
5360740.E-01 24868234.E-02 29364514.E-02 37116687.E-02 13721242.E-02 
5451600.E-01 24728775.E-02 29373894.E-02 37831901.E-02 13459391.E-02 
5542460.E-01 24035051.E-02 28435426.E-02 36380033.E-02 13397032.E-02 
5633320.E-01 23469108.E-02 27560720.E-02 36891441.E-02 12783920.E-02 
5724180.E-01 22748880.E-02 26716973.E-02 35669852.E-02 12656244.E-02 
5815040.E-01 22275934.E-02 25977754.E-02 33991184.E-02 12511180.E-02 
5905900.E-01 20910560.E-02 24851400.E-02 34361181.E-02 11933680.E-02 
5996760.E-01 21421415.E-02 25361480.E-02 33273953.E-02 11771290.E-02 
6087620.E-01 20846088.E-02 24252326.E-02 32262595.E-02 11608472.E-02 
6178480.E-01 20409846.E-02 24110875.E-02 31361528.E-02 11456486.E-02 
6269340.E-01 19440402.E-02 23105242.E-02 30661645.E-02 11363200.E-02 
6360200.E-01 19259628.E-02 22587070.E-02 29841601.E-02 10867327.E-02 
6451060.E-01 18925286.E-02 22286708.E-02 29099387.E-02 10718239.E-02 
6541920.E-01 17866892.E-02 21180587.E-02 28329379.E-02 10507914.E-02 
6632780.E-01 17519700.E-02 20770117.E-02 27227659.E-02 10455424.E-02 
6723640.E-01 17208236.E-02 20437393.E-02 26393078.E-02 10251536.E-02 
6814500.E-01 15767449.E-02 18952251.E-02 25725661.E-02 95324604.E-03 
6905360.E-01 15647534.E-02 18448463.E-02 24771895.E-02 90459474.E-03 
6996220.E-01 14804530.E-02 17647416.E-02 23657687.E-02 86588323.E-03 
7087080.E-01 14356068.E-02 16925396.E-02 22722760.E-02 81295773.E-03 
7177940.E-01 13659609.E-02 16099420.E-02 21224430.E-02 79063513.E-03 
7268800.E-01 12812028.E-02 15165023.E-02 20069038.E-02 73398976.E-03 
7359660.E-01 11529999.E-02 13752278.E-02 18236603.E-02 69863459.E-03 
7450520.E-01 10371972.E-02 12409726.E-02 16321665.E-02 64149501.E-03 
7541380.E-01 87979051.E-03 10641359.E-02 13773467.E-02 59506707.E-03 
7632240.E-01 69822880.E-03 86388375.E-03 10960701.E-02 53988566.E-03 
7723100.E-01 56294897.E-03 70651255.E-03 88384053.E-03 46371097.E-03 
7813960.E-01 47446162.E-03 59939588.E-03 74534031.E-03 40224044.E-03 
7904820.E-01 42001796.E-03 53002909.E-03 65860368.E-03 35568489.E-03 
7995680.E-01 38107649.E-03 48091070.E-03 59925312.E-03 32295476.E-03 
8086540.E-01 35500230.E-03 44780832.E-03 55888810.E-03 29966329.E-03 
8177400.E-01 33477934.E-03 42122452.E-03 52741629.E-03 28067874.E-03 
8268260.E-01 31852124.E-03 40078925.E-03 50077918.E-03 26759097.E-03 
8359120.E-01 30802710.E-03 38753817.E-03 48054277.E-03 25653376.E-03 
8449980.E-01 29619782.E-03 37055231.E-03 45857466.E-03 24176871.E-03 
8540840.E-01 29345046.E-03 36957511.E-03 47027031.E-03 24336533.E-03 
8631700.E-01 20484964.E-03 25573533.E-03 38981419.E-03 23425583.E-03 
8722560.E-01 30028599.E-03 30139665.E-03 36995342.E-03 94276972.E-04 
8813420.E-01 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
8904280.E-01 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
8995140.E-01 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
9086000.E-01 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
