====== pysrim run =======
        SRIM-2013.00
=====================================
       LATERAL SPREAD OF IONS        
 See SRIM Outputs\TDATA.txt for calc. details   
Ì===================================Ê===================================
  NOTE : The Projected LATERAL Spread is based on a projection on a     
  plane- just the way the XY or XZ displays look on the screen.  The    
  Lateral Projected Range is defined as the average of the absolute     
  values of the projected lateral displacements from the X-axis.        
  One use of this range: If a mask covers half of a target, the lateral 
  range is the distance under the mask where the concentration drops to 
  25% (at the mask edge the concentration= 50% of the uniform value).   
                                                                        
  The Radial Range is the mean radial displacement range from the       
  X-axis a-uming cylindrical symmetry.                                 
========================================================================
--------------------------------------------------------------------
    Recoil/Damage Calculations made with Kinchin-Pease Estimates    
--------------------------------------------------------------------
 See file: SRIM Outputs\TDATA.txt for data about the calculation
 Ion    =  H   Energy = 5000 keV
 Total Ions calculated =1000000.00
============= TARGET MATERIAL ======================================
Layer  1 : None
Layer Width = 21416.E+02 AAA ;
  Layer # 1- Density = 6.021E22 atoms/cm3 = 2.698 g/cm3
  Layer # 1- Al = 100  Atomic Percent = 100  Mass Percent
====================================================================
 Ion Average Range = 191139.E+01 A   Straggling = 414586.E-01 A
 Ion Lateral Range = 519405.E-01 A   Straggling = 749718.E-01 A
 Ion Radial  Range = 815801.E-01 A   Straggling = 675368.E-01 A
====================================================================
                LATERAL     Projected      LATERAL        Radial    
5139840.E-01 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
5354000.E-01 65601740.E-02 78918517.E-02 11826926.E-01 38293848.E-02 
5568160.E-01 50836037.E-02 60524340.E-02 10756328.E-01 34679062.E-02 
5782320.E-01 10537939.E-01 10916384.E-01 13109659.E-01 20129503.E-02 
5996480.E-01 55635140.E-02 59935974.E-02 10415626.E-01 41036630.E-02 
6210640.E-01 71826802.E-02 88818307.E-02 12747417.E-01 30021700.E-02 
6424800.E-01 42216021.E-02 48414509.E-02 10607279.E-01 47872454.E-02 
6638960.E-01 35072174.E-02 38248475.E-02 78526371.E-02 34848521.E-02 
6853120.E-01 49144094.E-02 53311366.E-02 10062262.E-01 34866596.E-02 
7067280.E-01 45983240.E-02 53602293.E-02 90615940.E-02 46520509.E-02 
7281440.E-01 99748515.E-02 10618637.E-01 11487250.E-01 40505584.E-02 
7495600.E-01 99738852.E-02 10618855.E-01 12231196.E-01 27130044.E-02 
7709760.E-01 61782879.E-02 75389073.E-02 78079877.E-02 53194632.E-02 
7923920.E-01 53692898.E-02 64045898.E-02 11167214.E-01 26250149.E-02 
8138080.E-01 66221837.E-02 73572345.E-02 11724009.E-01 19646405.E-02 
8352240.E-01 71021712.E-02 83445155.E-02 10682138.E-01 34382734.E-02 
8566400.E-01 50063713.E-02 59278754.E-02 94194823.E-02 37463277.E-02 
8780560.E-01 71374719.E-02 83609603.E-02 10231881.E-01 42893786.E-02 
8994720.E-01 78996411.E-02 86828306.E-02 11672213.E-01 34043722.E-02 
9208880.E-01 53180081.E-02 64980457.E-02 11068708.E-01 34828319.E-02 
9423040.E-01 74418997.E-02 78105576.E-02 99745285.E-02 34649936.E-02 
9637200.E-01 58709272.E-02 64377568.E-02 10273749.E-01 26205907.E-02 
9851360.E-01 72685404.E-02 81949393.E-02 95436342.E-02 35870401.E-02 
1006552.E+00 57129382.E-02 73241873.E-02 88456498.E-02 45168742.E-02 
1027968.E+00 44587956.E-02 50092819.E-02 82039215.E-02 21102968.E-02 
1049384.E+00 60231720.E-02 74174026.E-02 10739908.E-01 34994866.E-02 
1070800.E+00 53828759.E-02 64562564.E-02 87311979.E-02 33739397.E-02 
1092216.E+00 46343301.E-02 58893125.E-02 78263687.E-02 33703811.E-02 
1113632.E+00 87056324.E-02 93598491.E-02 10058377.E-01 38326126.E-02 
1135048.E+00 46568809.E-02 58560755.E-02 78402040.E-02 42361255.E-02 
1156464.E+00 50168619.E-02 59445214.E-02 84054384.E-02 23351004.E-02 
1177880.E+00 53789130.E-02 65516035.E-02 95703787.E-02 32525939.E-02 
1199296.E+00 55006019.E-02 68831861.E-02 80078119.E-02 35528977.E-02 
1220712.E+00 57911418.E-02 69869054.E-02 90874481.E-02 36752537.E-02 
1242128.E+00 29085109.E-02 35051621.E-02 61865128.E-02 27146018.E-02 
1263544.E+00 59321799.E-02 69566604.E-02 87659742.E-02 35076323.E-02 
1284960.E+00 67221128.E-02 79559966.E-02 92416635.E-02 35082250.E-02 
1306376.E+00 50007592.E-02 57410093.E-02 77671401.E-02 28313003.E-02 
1327792.E+00 52197753.E-02 59885156.E-02 90242267.E-02 30469046.E-02 
1349208.E+00 58698347.E-02 68763308.E-02 83518070.E-02 32562844.E-02 
1370624.E+00 53161633.E-02 62504371.E-02 81623578.E-02 25858655.E-02 
1392040.E+00 44594836.E-02 55416634.E-02 77468777.E-02 33074351.E-02 
1413456.E+00 41932665.E-02 52590275.E-02 83047902.E-02 24271110.E-02 
1434872.E+00 51511217.E-02 62964466.E-02 85984297.E-02 25521914.E-02 
1456288.E+00 45767469.E-02 53186284.E-02 75580975.E-02 28482078.E-02 
1477704.E+00 41103531.E-02 51536843.E-02 69532070.E-02 30511905.E-02 
1499120.E+00 53420393.E-02 62702480.E-02 77614999.E-02 28055339.E-02 
1520536.E+00 43007411.E-02 52582922.E-02 66542897.E-02 29845921.E-02 
1541952.E+00 45011448.E-02 53579020.E-02 67884329.E-02 26880928.E-02 
1563368.E+00 42120298.E-02 51225296.E-02 65975392.E-02 28128493.E-02 
1584784.E+00 46402438.E-02 54438670.E-02 65552861.E-02 24978785.E-02 
1606200.E+00 42900357.E-02 49246947.E-02 65993511.E-02 21678197.E-02 
1627616.E+00 38314450.E-02 45675778.E-02 57968326.E-02 24144500.E-02 
1649032.E+00 38505398.E-02 45871869.E-02 60027420.E-02 22509548.E-02 
1670448.E+00 33808727.E-02 40614706.E-02 54993590.E-02 21319698.E-02 
1691864.E+00 35224936.E-02 41936940.E-02 52911925.E-02 20927928.E-02 
1713280.E+00 34240970.E-02 40003453.E-02 52412823.E-02 19324553.E-02 
1734696.E+00 30579618.E-02 36887547.E-02 47238944.E-02 19940776.E-02 
1756112.E+00 29766451.E-02 35319500.E-02 46103193.E-02 17294992.E-02 
1777528.E+00 26678614.E-02 32021479.E-02 41055980.E-02 17102326.E-02 
1798944.E+00 22602115.E-02 27587154.E-02 35724515.E-02 15979316.E-02 
1820360.E+00 17840699.E-02 22998666.E-02 28227262.E-02 16197079.E-02 
1841776.E+00 10227240.E-02 14578755.E-02 16073988.E-02 12880271.E-02 
1863192.E+00 68358692.E-03 96875572.E-03 10724906.E-02 84912867.E-03 
1884608.E+00 56077918.E-03 76451446.E-03 88001654.E-03 62671833.E-03 
1906024.E+00 50746746.E-03 67317359.E-03 79626336.E-03 52011048.E-03 
1927440.E+00 47785591.E-03 62387237.E-03 75141478.E-03 46487085.E-03 
1948856.E+00 45690554.E-03 58945456.E-03 71961689.E-03 42795132.E-03 
1970272.E+00 44641239.E-03 57448438.E-03 70126337.E-03 40780820.E-03 
1991688.E+00 43869530.E-03 55946439.E-03 68371394.E-03 38912231.E-03 
2013104.E+00 42793726.E-03 54286939.E-03 67548146.E-03 37210864.E-03 
2034520.E+00 42086365.E-03 53913261.E-03 63593703.E-03 36187709.E-03 
2055936.E+00 45585587.E-03 56487848.E-03 69210084.E-03 32950865.E-03 
2077352.E+00 84335422.E-03 84335422.E-03 10105528.E-02 00000000.E+00 
2098768.E+00 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
2120184.E+00 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
2141600.E+00 00000000.E+00 00000000.E+00 00000000.E+00 00000000.E+00 
