====== pysrim run =======
        SRIM-2013.00
========================================
      Ion and Recoil IONIZATION     
 See SRIM Outputs\TDATA.txt for details   
========================================
--------------------------------------------------------------------
    Recoil/Damage Calculations made with Kinchin-Pease Estimates    
--------------------------------------------------------------------
 See file :  SRIM Outputs\TDATA.txt   for calculation data
 Ion    =  H   Energy = 5000 keV
============= TARGET MATERIAL ======================================
Layer 1 : None
Layer Width = 21416.E+02 A ;
  Layer # 1- Density = 6.021E22 atoms/cm3 = 2.698 g/cm3
  Layer # 1- Al = 100  Atomic Percent = 100  Mass Percent
====================================================================
 Total Ions calculated =1000000.00
===============================================================
  Ionization Energy Units are  >>>>  eV /(Angstrom-Ion)  <<<<  
===============================================================

  TARGET       IONIZ.       IONIZ.  
  DEPTH         by           by     
  (Ang)        IONS         RECOILS 
-----------  -----------  -----------
214160.E-01  1550.79E-03  4315.93E-08
428320.E-01  1555.65E-03  2125.99E-07
642480.E-01  1562.66E-03  1343.98E-07
856640.E-01  1569.62E-03  1293.92E-07
107080.E+00  1577.69E-03  2300.24E-07
128496.E+00  1585.96E-03  1884.15E-07
149912.E+00  1594.47E-03  1649.27E-07
171328.E+00  1602.92E-03  1540.11E-07
192744.E+00  1611.31E-03  1822.65E-07
214160.E+00  1620.11E-03  2067.17E-07
235576.E+00  1629.44E-03  1556.42E-07
256992.E+00  1638.76E-03  1940.20E-07
278408.E+00  1648.10E-03  1689.01E-07
299824.E+00  1657.63E-03  1917.40E-07
321240.E+00  1667.11E-03  2060.05E-07
342656.E+00  1676.99E-03  1638.42E-07
364072.E+00  1687.21E-03  1864.07E-07
385488.E+00  1697.27E-03  2420.43E-07
406904.E+00  1707.74E-03  2197.02E-07
428320.E+00  1718.81E-03  2219.44E-07
449736.E+00  1729.68E-03  1993.83E-07
471152.E+00  1740.39E-03  2091.37E-07
492568.E+00  1751.50E-03  1893.22E-07
513984.E+00  1763.57E-03  2080.64E-07
535400.E+00  1776.08E-03  2120.26E-07
556816.E+00  1788.05E-03  2177.76E-07
578232.E+00  1800.23E-03  1859.51E-07
599648.E+00  1812.70E-03  2146.74E-07
621064.E+00  1825.78E-03  2052.38E-07
642480.E+00  1839.05E-03  2122.32E-07
663896.E+00  1852.44E-03  1873.85E-07
685312.E+00  1866.42E-03  2588.30E-07
706728.E+00  1880.66E-03  2282.16E-07
728144.E+00  1895.58E-03  2215.57E-07
749560.E+00  1910.73E-03  2174.40E-07
770976.E+00  1926.42E-03  2309.35E-07
792392.E+00  1942.25E-03  2275.43E-07
813808.E+00  1958.08E-03  1746.48E-07
835224.E+00  1974.66E-03  2517.16E-07
856640.E+00  1991.66E-03  2483.05E-07
878056.E+00  2009.63E-03  2302.80E-07
899472.E+00  2027.62E-03  2578.37E-07
920888.E+00  2046.17E-03  2442.73E-07
942304.E+00  2066.40E-03  2746.22E-07
963720.E+00  2086.34E-03  2414.26E-07
985136.E+00  2106.55E-03  2350.52E-07
100655.E+01  2127.73E-03  2200.01E-07
102797.E+01  2150.06E-03  2189.91E-07
104938.E+01  2172.76E-03  2568.38E-07
107080.E+01  2195.80E-03  2227.59E-07
109222.E+01  2220.54E-03  2480.53E-07
111363.E+01  2245.79E-03  2804.29E-07
113505.E+01  2272.11E-03  2922.03E-07
115646.E+01  2299.63E-03  2324.19E-07
117788.E+01  2328.26E-03  2946.11E-07
119930.E+01  2357.96E-03  2636.42E-07
122071.E+01  2388.65E-03  2888.76E-07
124213.E+01  2421.41E-03  3000.75E-07
126354.E+01  2455.01E-03  2906.22E-07
128496.E+01  2490.73E-03  2990.64E-07
130638.E+01  2528.03E-03  2890.91E-07
132779.E+01  2566.98E-03  3036.57E-07
134921.E+01  2608.68E-03  3602.29E-07
137062.E+01  2652.08E-03  3181.99E-07
139204.E+01  2697.67E-03  3050.57E-07
141346.E+01  2745.96E-03  3238.63E-07
143487.E+01  2796.77E-03  3049.81E-07
145629.E+01  2851.51E-03  3334.49E-07
147770.E+01  2911.04E-03  3235.90E-07
149912.E+01  2974.11E-03  3767.12E-07
152054.E+01  3041.22E-03  3583.36E-07
154195.E+01  3114.21E-03  3760.86E-07
156337.E+01  3192.88E-03  3870.23E-07
158478.E+01  3279.31E-03  4158.64E-07
160620.E+01  3373.67E-03  4365.44E-07
162762.E+01  3477.27E-03  4415.27E-07
164903.E+01  3592.75E-03  4686.58E-07
167045.E+01  3721.84E-03  4876.33E-07
169186.E+01  3867.64E-03  5246.50E-07
171328.E+01  4036.07E-03  5240.65E-07
173470.E+01  4232.56E-03  5449.07E-07
175611.E+01  4460.86E-03  6043.53E-07
177753.E+01  4728.16E-03  6423.17E-07
179894.E+01  5045.81E-03  6940.32E-07
182036.E+01  5449.93E-03  8172.62E-07
184178.E+01  5991.59E-03  9790.24E-07
186319.E+01  6634.59E-03  1302.58E-06
188461.E+01  6980.38E-03  1805.39E-06
190602.E+01  6290.76E-03  2206.63E-06
192744.E+01  4351.29E-03  1988.28E-06
194886.E+01  2149.17E-03  1224.04E-06
197027.E+01  7269.54E-04  4917.19E-07
199169.E+01  1631.82E-04  1281.72E-07
201310.E+01  2394.10E-05  2115.12E-08
203452.E+01  2187.85E-06  2205.66E-09
205594.E+01  1576.24E-07  1509.56E-10
207735.E+01  3866.70E-09  3419.38E-12
209877.E+01  0000.00E+00  0000.00E+00
212018.E+01  0000.00E+00  0000.00E+00
214160.E+01  0000.00E+00  0000.00E+00
